site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,calm_site_code,calm_site_name,calm_gtnp_id,calm_country,calm_area,calm_ald_raw,calm_ald_bound_type,calm_ald_bound_cm,calm_year,calm_sample_comment,calm_validation_comment,calm_uri,calm_pi,calm_event_method_detail,calm_method_device,calm_event_comment,calm_event_latitude,calm_event_longitude,calm_elevation_m,calm_location
CALM_U16,CALM,2000-09-01,66.45,-150.6167,1,35.0,35.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,35,exact,,2000,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2003-09-01,66.45,-150.6167,1,39.0,39.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,39,exact,,2003,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2004-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2005-09-01,66.45,-150.6167,1,41.0,41.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,41,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2006-09-01,66.45,-150.6167,1,42.0,42.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,42,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2007-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2008-09-01,66.45,-150.6167,1,38.0,38.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,38,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2009-09-01,66.45,-150.6167,1,38.0,38.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,38,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2010-09-01,66.45,-150.6167,1,46.0,46.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,46,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2011-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2012-09-01,66.45,-150.6167,1,42.0,42.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,42,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2013-09-01,66.45,-150.6167,1,36.0,36.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,36,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2014-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2015-09-01,66.45,-150.6167,1,39.0,39.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,39,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2016-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2017-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2018-09-01,66.45,-150.6167,1,45.0,45.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,45,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2019-09-01,66.45,-150.6167,1,46.0,46.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,46,exact,,2019,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2021-09-01,66.45,-150.6167,1,39.0,39.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,39,exact,,2021,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2022-09-01,66.45,-150.6167,1,43.0,43.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,43,exact,,2022,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2023-09-01,66.45,-150.6167,1,46.0,46.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,46,exact,,2023,,,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U16,CALM,2024-09-01,66.45,-150.6167,1,46.0,46.0,,tp,U16,Old Man,11,United States (Alaska),Alaska Interior,46,exact,,2024,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u16_f.htm,Vladimir E. Romanowsky,Spatially-oriented mechanical probing at 100 m Grid,Sampling permafrost (PERM),"PI: Vladimir E. Romanowsky, Method: Spatially-oriented mechanical probing at 100 m Grid",66.45,-150.6167,395.0,"Alaska Interior, USA"
CALM_U17,CALM,1990-09-01,65.1667,-147.9,1,43.0,43.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,43,exact,,1990,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1991-09-01,65.1667,-147.9,1,41.0,41.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,41,exact,,1991,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1992-09-01,65.1667,-147.9,1,42.0,42.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,42,exact,,1992,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1993-09-01,65.1667,-147.9,1,45.0,45.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,45,exact,,1993,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1994-09-01,65.1667,-147.9,1,44.0,44.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,44,exact,,1994,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1995-09-01,65.1667,-147.9,1,47.0,47.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,47,exact,,1995,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1996-09-01,65.1667,-147.9,1,36.0,36.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,36,exact,,1996,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1997-09-01,65.1667,-147.9,1,40.0,40.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,40,exact,,1997,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1998-09-01,65.1667,-147.9,1,43.0,43.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,43,exact,,1998,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,1999-09-01,65.1667,-147.9,1,39.0,39.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,39,exact,,1999,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2000-09-01,65.1667,-147.9,1,49.0,49.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,49,exact,,2000,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2001-09-01,65.1667,-147.9,1,46.0,46.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,46,exact,,2001,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2002-09-01,65.1667,-147.9,1,46.0,46.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,46,exact,,2002,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2003-09-01,65.1667,-147.9,1,52.0,52.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,52,exact,,2003,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2004-09-01,65.1667,-147.9,1,38.0,38.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,38,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2005-09-01,65.1667,-147.9,1,41.0,41.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,41,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2006-09-01,65.1667,-147.9,1,52.0,52.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,52,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2007-09-01,65.1667,-147.9,1,53.0,53.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,53,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2008-09-01,65.1667,-147.9,1,54.0,54.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,54,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2009-09-01,65.1667,-147.9,1,53.0,53.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,53,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2010-09-01,65.1667,-147.9,1,48.0,48.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,48,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2011-09-01,65.1667,-147.9,1,48.0,48.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,48,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2012-09-01,65.1667,-147.9,1,49.0,49.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,49,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2013-09-01,65.1667,-147.9,1,52.0,52.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,52,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2014-09-01,65.1667,-147.9,1,54.0,54.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,54,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2015-09-01,65.1667,-147.9,1,56.0,56.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,56,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2016-09-01,65.1667,-147.9,1,61.0,61.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,61,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2017-09-01,65.1667,-147.9,1,55.0,55.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,55,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2018-09-01,65.1667,-147.9,1,59.0,59.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,59,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2019-09-01,65.1667,-147.9,1,55.0,55.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,55,exact,,2019,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2020-09-01,65.1667,-147.9,1,47.0,47.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,47,exact,,2020,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2021-09-01,65.1667,-147.9,1,60.0,60.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,60,exact,,2021,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2022-09-01,65.1667,-147.9,1,55.0,55.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,55,exact,,2022,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2023-09-01,65.1667,-147.9,1,57.0,57.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,57,exact,,2023,,,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U17,CALM,2024-09-01,65.1667,-147.9,1,53.0,53.0,,temp,U17,Wickersham,12,United States (Alaska),Alaska Interior,53,exact,,2024,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u17_f.htm,Brian Charlton,Ground temperature measurements along a transect,Sampling permafrost (PERM),"PI: Brian Charlton, Method: Ground temperature measurements along a transect",65.1667,-147.9,364.0,"Alaska Interior, USA"
CALM_U18,CALM,1990-09-01,64.7,-148.1333,1,47.0,47.0,,tp,U18,Bonanza Creek LTER,210,United States (Alaska),Alaska Interior,47,exact,,1990,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u18_f.htm,Karl Olson,Spatially-oriented mechanical probing a Grid,Sampling permafrost (PERM),"PI: Karl Olson, Method: Spatially-oriented mechanical probing a Grid",64.7,-148.1333,126.0,"Alaska Interior, USA"
CALM_U18,CALM,1991-09-01,64.7,-148.1333,1,49.0,49.0,,tp,U18,Bonanza Creek LTER,210,United States (Alaska),Alaska Interior,49,exact,,1991,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u18_f.htm,Karl Olson,Spatially-oriented mechanical probing a Grid,Sampling permafrost (PERM),"PI: Karl Olson, Method: Spatially-oriented mechanical probing a Grid",64.7,-148.1333,126.0,"Alaska Interior, USA"
CALM_U18,CALM,1992-09-01,64.7,-148.1333,1,50.0,50.0,,tp,U18,Bonanza Creek LTER,210,United States (Alaska),Alaska Interior,50,exact,,1992,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u18_f.htm,Karl Olson,Spatially-oriented mechanical probing a Grid,Sampling permafrost (PERM),"PI: Karl Olson, Method: Spatially-oriented mechanical probing a Grid",64.7,-148.1333,126.0,"Alaska Interior, USA"
CALM_U18,CALM,1994-09-01,64.7,-148.1333,1,55.0,55.0,,tp,U18,Bonanza Creek LTER,210,United States (Alaska),Alaska Interior,55,exact,,1994,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u18_f.htm,Karl Olson,Spatially-oriented mechanical probing a Grid,Sampling permafrost (PERM),"PI: Karl Olson, Method: Spatially-oriented mechanical probing a Grid",64.7,-148.1333,126.0,"Alaska Interior, USA"
CALM_U18,CALM,1995-09-01,64.7,-148.1333,1,58.0,58.0,,tp,U18,Bonanza Creek LTER,210,United States (Alaska),Alaska Interior,58,exact,,1995,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u18_f.htm,Karl Olson,Spatially-oriented mechanical probing a Grid,Sampling permafrost (PERM),"PI: Karl Olson, Method: Spatially-oriented mechanical probing a Grid",64.7,-148.1333,126.0,"Alaska Interior, USA"
CALM_U18,CALM,1996-09-01,64.7,-148.1333,1,45.0,45.0,,tp,U18,Bonanza Creek LTER,210,United States (Alaska),Alaska Interior,45,exact,,1996,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/u18_f.htm,Karl Olson,Spatially-oriented mechanical probing a Grid,Sampling permafrost (PERM),"PI: Karl Olson, Method: Spatially-oriented mechanical probing a Grid",64.7,-148.1333,126.0,"Alaska Interior, USA"
