site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,gpr_native_count,gpr_aggregation_spacing_m,quality_flag_summary_statistic,quality_flag_pf_state_assumed,quality_flag_source_unit_or_code_recoded,quality_flag_date_source_approximate,quality_flag_coord_lookup_or_interpolated
Balloon_3_Schaefer,2013-08-11,61.286159777777776,-162.86697722222223,72.455193115,1,72.455193115,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28617766666667,-162.86701833333333,71.82404973,1,71.82404973,,gp,Moore_et_al_2025,3,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28619042857142,-162.86707252380953,76.83111660857142,1,76.83111660857142,,gp,Moore_et_al_2025,21,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28620804166667,-162.867167625,71.26653948375001,1,71.26653948375001,,gp,Moore_et_al_2025,24,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286237166666666,-162.867258,70.43553582,1,70.43553582,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286260125,-162.867348625,80.39181223125,1,80.39181223125,,gp,Moore_et_al_2025,16,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286274,-162.867392,77.378105805,1,77.378105805,,gp,Moore_et_al_2025,4,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28629613043478,-162.86743826086956,77.64154012173913,1,77.64154012173913,,gp,Moore_et_al_2025,23,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2863155,-162.8674955,84.99389484,1,84.99389484,,gp,Moore_et_al_2025,6,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28633213333333,-162.8675402,78.41318004,1,78.41318004,,gp,Moore_et_al_2025,15,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28635388888889,-162.86760244444446,76.80306524,1,76.80306524,,gp,Moore_et_al_2025,9,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286371333333335,-162.86764833333334,76.74696358,1,76.74696358,,gp,Moore_et_al_2025,9,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286393961538465,-162.86771565384618,78.18402695884616,1,78.18402695884616,,gp,Moore_et_al_2025,26,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28643446428571,-162.86780453571427,76.68384978214286,1,76.68384978214286,,gp,Moore_et_al_2025,28,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2864606,-162.86784219999998,75.737136078,1,75.737136078,,gp,Moore_et_al_2025,5,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2864815,-162.86787099999998,79.90267833,1,79.90267833,,gp,Moore_et_al_2025,2,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28652655555556,-162.86790044444444,82.74983191999999,1,82.74983191999999,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28656166666667,-162.8679202222222,89.7344796,1,89.7344796,,gp,Moore_et_al_2025,9,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2865854,-162.86795039999998,73.23780947399999,1,73.23780947399999,,gp,Moore_et_al_2025,10,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28661616666667,-162.8679781111111,83.4213423625,1,83.4213423625,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286651875000004,-162.868007875,84.79705179375,1,84.79705179375,,gp,Moore_et_al_2025,8,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2866727,-162.8680309,88.743284163,1,88.743284163,,gp,Moore_et_al_2025,10,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28670935,-162.8680583,87.2634466575,1,87.2634466575,,gp,Moore_et_al_2025,22,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28674592307693,-162.86809230769228,89.71177186384615,1,89.71177186384615,,gp,Moore_et_al_2025,13,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28676955555555,-162.868123,88.63366831,1,88.63366831,,gp,Moore_et_al_2025,9,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286802190476195,-162.86814538095237,73.14178988571429,1,73.14178988571429,,gp,Moore_et_al_2025,22,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286831600000006,-162.8681816,67.17993526800001,1,67.17993526800001,,gp,Moore_et_al_2025,5,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286855100000004,-162.8682235,66.59269623,1,66.59269623,,gp,Moore_et_al_2025,10,5.0,True,True,False,False,False
