site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,barrow_raw_file,barrow_plot_id,barrow_date_token,barrow_date_precision,barrow_n_cases,barrow_thaw_depth_min_cm,barrow_thaw_depth_max_cm,barrow_thaw_depth_mean_cm,barrow_thaw_depth_median_cm
U1_P51,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,47.1,47.1,,tp,65pl51.dat,P51,650828,day,20,40.0,60.0,47.1,45.0
U1_P52,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,45.8,45.8,,tp,65pl52.dat,P52,650828,day,20,37.0,63.0,45.8,45.5
U1_P53,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,48.1,48.1,,tp,65pl53.dat,P53,650828,day,20,29.0,71.0,48.1,43.0
U1_P54,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,23.1,23.1,,tp,65pl54.dat,P54,650828,day,20,16.0,26.0,23.1,24.0
U1_P55,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,23.35,23.35,,tp,65pl55.dat,P55,650828,day,20,21.0,26.0,23.35,23.5
U1_P56,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,23.15,23.15,,tp,65pl56.dat,P56,650828,day,20,21.0,26.0,23.15,23.0
U1_P57,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,21.65,21.65,,tp,65pl57.dat,P57,650828,day,20,15.0,31.0,21.65,21.0
U1_P58,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,23.05,23.05,,tp,65pl58.dat,P58,650828,day,20,20.0,32.0,23.05,22.5
U1_P59,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,26.25,26.25,,tp,65pl59.dat,P59,650828,day,20,20.0,35.0,26.25,26.0
U1_P6,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,35.5,35.5,,tp,65pl6.dat,P6,650828,day,20,27.0,48.0,35.5,33.5
U1_P60,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,23.05,23.05,,tp,65pl60.dat,P60,650828,day,20,18.0,29.0,23.05,22.0
U1_P61,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,22.35,22.35,,tp,65pl61.dat,P61,650828,day,20,20.0,25.0,22.35,22.0
U1_P62,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,24.6,24.6,,tp,65pl62.dat,P62,650828,day,20,19.0,31.0,24.6,24.5
U1_P7,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,32.0,32.0,,tp,65pl7.dat,P7,650828,day,20,28.0,39.0,32.0,32.0
U1_P8,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,29.65,29.65,,tp,65pl8.dat,P8,650828,day,20,25.0,40.0,29.65,29.0
U1_P1,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,37.167,37.167,,tp,65pl1.dat,P1,650904,day,36,27.0,51.0,37.167,37.0
U1_P11,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,31.139,31.139,,tp,65pl11.dat,P11,650904,day,36,22.0,46.0,31.139,30.0
U1_P14,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,43.139,43.139,,tp,65pl14.dat,P14,650904,day,36,33.0,58.0,43.139,42.0
U1_P15,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,45.806,45.806,,tp,65pl15.dat,P15,650904,day,36,38.0,56.0,45.806,45.0
U1_P16,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,35.944,35.944,,tp,65pl16.dat,P16,650904,day,36,24.0,52.0,35.944,35.0
U1_P17,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,39.944,39.944,,tp,65pl17.dat,P17,650904,day,36,28.0,49.0,39.944,40.5
U1_P19,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,41.278,41.278,,tp,65pl19.dat,P19,650904,day,36,30.0,68.0,41.278,40.0
U1_P2,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,38.861,38.861,,tp,65pl2.dat,P2,650904,day,36,32.0,53.0,38.861,38.0
U1_P21,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,40.75,40.75,,tp,65pl21.dat,P21,650904,day,36,29.0,57.0,40.75,39.0
U1_P22,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,32.222,32.222,,tp,65pl22.dat,P22,650904,day,36,25.0,42.0,32.222,31.0
U1_P25,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,27.222,27.222,,tp,65pl25.dat,P25,650904,day,36,21.0,34.0,27.222,28.0
U1_P26,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,28.139,28.139,,tp,65pl26.dat,P26,650904,day,36,23.0,35.0,28.139,28.0
U1_P29,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,38.778,38.778,,tp,65pl29.dat,P29,650904,day,36,33.0,46.0,38.778,38.0
U1_P30,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,31.472,31.472,,tp,65pl30.dat,P30,650904,day,36,26.0,39.0,31.472,31.0
U1_P31,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,29.111,29.111,,tp,65pl31.dat,P31,650904,day,36,21.0,39.0,29.111,30.0
U1_P33,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,29.972,29.972,,tp,65pl33.dat,P33,650904,day,36,22.0,38.0,29.972,30.0
U1_P34,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,30.056,30.056,,tp,65pl34.dat,P34,650904,day,36,27.0,34.0,30.056,30.0
U1_P36,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,31.278,31.278,,tp,65pl36.dat,P36,650904,day,36,25.0,38.0,31.278,31.0
U1_P37,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,35.833,35.833,,tp,65pl37.dat,P37,650904,day,36,28.0,51.0,35.833,34.5
U1_P40,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,31.139,31.139,,tp,65pl40.dat,P40,650904,day,36,16.0,54.0,31.139,29.0
U1_P41,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,32.0,32.0,,tp,65pl41.dat,P41,650904,day,36,25.0,46.0,32.0,32.0
U1_P44,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,35.583,35.583,,tp,65pl44.dat,P44,650904,day,36,26.0,53.0,35.583,34.0
U1_P45,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,32.333,32.333,,tp,65pl45.dat,P45,650904,day,36,26.0,38.0,32.333,32.0
U1_P46,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,35.694,35.694,,tp,65pl46.dat,P46,650904,day,36,26.0,48.0,35.694,35.5
U1_P48,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,38.5,38.5,,tp,65pl48.dat,P48,650904,day,36,30.0,51.0,38.5,38.0
U1_P5,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,36.667,36.667,,tp,65pl5.dat,P5,650904,day,36,27.0,50.0,36.667,35.0
U1_P50,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,36.667,36.667,,tp,65pl50.dat,P50,650904,day,36,24.0,47.0,36.667,36.0
U1_P51,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,43.528,43.528,,tp,65pl51.dat,P51,650904,day,36,32.0,62.0,43.528,43.0
U1_P52,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,42.25,42.25,,tp,65pl52.dat,P52,650904,day,36,31.0,60.0,42.25,42.5
U1_P53,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,45.833,45.833,,tp,65pl53.dat,P53,650904,day,36,24.0,74.0,45.833,47.0
U1_P54,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,23.361,23.361,,tp,65pl54.dat,P54,650904,day,36,18.0,27.0,23.361,24.0
U1_P55,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,23.167,23.167,,tp,65pl55.dat,P55,650904,day,36,21.0,26.0,23.167,23.0
U1_P56,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,23.639,23.639,,tp,65pl56.dat,P56,650904,day,36,19.0,28.0,23.639,23.5
U1_P57,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,21.556,21.556,,tp,65pl57.dat,P57,650904,day,36,15.0,33.0,21.556,21.0
U1_P58,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,22.833,22.833,,tp,65pl58.dat,P58,650904,day,36,19.0,29.0,22.833,22.5
U1_P59,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,26.361,26.361,,tp,65pl59.dat,P59,650904,day,36,20.0,34.0,26.361,26.0
U1_P6,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,33.028,33.028,,tp,65pl6.dat,P6,650904,day,36,22.0,49.0,33.028,32.0
U1_P60,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,22.639,22.639,,tp,65pl60.dat,P60,650904,day,36,17.0,28.0,22.639,22.5
U1_P61,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,21.806,21.806,,tp,65pl61.dat,P61,650904,day,36,18.0,25.0,21.806,22.0
U1_P62,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,23.917,23.917,,tp,65pl62.dat,P62,650904,day,36,17.0,32.0,23.917,23.5
U1_P7,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,31.167,31.167,,tp,65pl7.dat,P7,650904,day,36,25.0,44.0,31.167,31.0
U1_P8,Barrow_CALM_U1,1965-09-04,71.29058,-156.78872,1,29.972,29.972,,tp,65pl8.dat,P8,650904,day,36,24.0,42.0,29.972,30.0
U1_P1,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,33.8,33.8,,tp,65pl1.dat,P1,650920,day,20,25.0,46.0,33.8,32.5
U1_P14,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,37.1,37.1,,tp,65pl14.dat,P14,650920,day,20,31.0,46.0,37.1,36.0
U1_P29,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,39.5,39.5,,tp,65pl29.dat,P29,650920,day,20,33.0,45.0,39.5,40.0
U1_P34,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,31.55,31.55,,tp,65pl34.dat,P34,650920,day,20,26.0,41.0,31.55,31.5
U1_P37,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,35.25,35.25,,tp,65pl37.dat,P37,650920,day,20,28.0,48.0,35.25,34.0
U1_P48,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,37.0,37.0,,tp,65pl48.dat,P48,650920,day,20,26.0,49.0,37.0,37.0
U1_P7,Barrow_CALM_U1,1965-09-20,71.29058,-156.78872,1,29.3,29.3,,tp,65pl7.dat,P7,650920,day,20,24.0,39.0,29.3,29.0
U1_P1,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,28.3,28.3,,tp,66pl1.dat,P1,660707,day,20,20.0,40.0,28.3,28.5
U1_P11,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,21.45,21.45,,tp,66pl11.dat,P11,660707,day,20,14.0,37.0,21.45,20.0
U1_P14,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,30.5,30.5,,tp,66pl14.dat,P14,660707,day,20,25.0,38.0,30.5,30.5
U1_P15,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,32.65,32.65,,tp,66pl15.dat,P15,660707,day,20,27.0,42.0,32.65,33.0
U1_P16,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,28.35,28.35,,tp,66pl16.dat,P16,660707,day,20,24.0,34.0,28.35,27.5
U1_P17,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,30.2,30.2,,tp,66pl17.dat,P17,660707,day,20,22.0,36.0,30.2,30.0
U1_P19,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,30.9,30.9,,tp,66pl19.dat,P19,660707,day,20,22.0,37.0,30.9,31.5
U1_P2,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,32.7,32.7,,tp,66pl2.dat,P2,660707,day,20,28.0,44.0,32.7,31.5
U1_P21,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,28.6,28.6,,tp,66pl21.dat,P21,660707,day,20,21.0,40.0,28.6,28.0
U1_P22,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,25.95,25.95,,tp,66pl22.dat,P22,660707,day,20,21.0,30.0,25.95,26.0
U1_P25,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,20.85,20.85,,tp,66pl25.dat,P25,660707,day,20,14.0,28.0,20.85,21.0
U1_P26,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,19.85,19.85,,tp,66pl26.dat,P26,660707,day,20,16.0,26.0,19.85,20.0
U1_P29,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,29.75,29.75,,tp,66pl29.dat,P29,660707,day,20,19.0,34.0,29.75,31.0
U1_P30,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,23.5,23.5,,tp,66pl30.dat,P30,660707,day,20,20.0,30.0,23.5,23.5
U1_P31,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,20.5,20.5,,tp,66pl31.dat,P31,660707,day,20,15.0,29.0,20.5,21.0
U1_P33,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,23.55,23.55,,tp,66pl33.dat,P33,660707,day,20,17.0,28.0,23.55,23.5
U1_P34,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,23.25,23.25,,tp,66pl34.dat,P34,660707,day,20,19.0,29.0,23.25,23.0
U1_P36,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,22.65,22.65,,tp,66pl36.dat,P36,660707,day,20,17.0,28.0,22.65,22.5
U1_P37,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,25.9,25.9,,tp,66pl37.dat,P37,660707,day,20,19.0,36.0,25.9,25.0
U1_P40,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,21.8,21.8,,tp,66pl40.dat,P40,660707,day,20,16.0,35.0,21.8,19.0
U1_P41,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,23.75,23.75,,tp,66pl41.dat,P41,660707,day,20,17.0,31.0,23.75,24.0
U1_P44,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,26.9,26.9,,tp,66pl44.dat,P44,660707,day,20,20.0,40.0,26.9,24.0
U1_P45,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,23.4,23.4,,tp,66pl45.dat,P45,660707,day,20,19.0,26.0,23.4,24.0
U1_P46,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,28.35,28.35,,tp,66pl46.dat,P46,660707,day,20,20.0,38.0,28.35,27.0
U1_P48,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,31.15,31.15,,tp,66pl48.dat,P48,660707,day,20,20.0,43.0,31.15,31.0
U1_P5,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,29.45,29.45,,tp,66pl5.dat,P5,660707,day,20,21.0,41.0,29.45,28.5
U1_P50,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,29.65,29.65,,tp,66pl50.dat,P50,660707,day,20,21.0,41.0,29.65,29.5
U1_P52,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,25.6,25.6,,tp,66pl52.dat,P52,660707,day,20,18.0,34.0,25.6,27.0
U1_P53,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,18.95,18.95,,tp,66pl53.dat,P53,660707,day,20,12.0,38.0,18.95,16.0
U1_P54,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,18.95,18.95,,tp,66pl54.dat,P54,660707,day,20,12.0,22.0,18.95,20.0
U1_P55,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,16.9,16.9,,tp,66pl55.dat,P55,660707,day,20,14.0,20.0,16.9,17.0
U1_P56,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,15.45,15.45,,tp,66pl56.dat,P56,660707,day,20,12.0,19.0,15.45,15.0
U1_P57,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,13.65,13.65,,tp,66pl57.dat,P57,660707,day,20,9.0,16.0,13.65,13.5
U1_P58,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,15.65,15.65,,tp,66pl58.dat,P58,660707,day,20,13.0,20.0,15.65,16.0
U1_P59,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,17.75,17.75,,tp,66pl59.dat,P59,660707,day,20,12.0,25.0,17.75,17.0
U1_P6,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,25.2,25.2,,tp,66pl6.dat,P6,660707,day,20,21.0,36.0,25.2,23.5
U1_P60,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,16.6,16.6,,tp,66pl60.dat,P60,660707,day,20,12.0,24.0,16.6,16.0
U1_P61,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,16.4,16.4,,tp,66pl61.dat,P61,660707,day,20,14.0,19.0,16.4,17.0
U1_P62,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,18.0,18.0,,tp,66pl62.dat,P62,660707,day,20,15.0,23.0,18.0,19.0
U1_P7,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,24.35,24.35,,tp,66pl7.dat,P7,660707,day,20,19.0,31.0,24.35,24.5
U1_P8,Barrow_CALM_U1,1966-07-07,71.29058,-156.78872,1,22.9,22.9,,tp,66pl8.dat,P8,660707,day,20,18.0,36.0,22.9,22.0
U1_P1,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,31.55,31.55,,tp,66pl1.dat,P1,660714,day,20,24.0,44.0,31.55,31.0
U1_P11,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,24.4,24.4,,tp,66pl11.dat,P11,660714,day,20,17.0,41.0,24.4,23.0
U1_P14,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,34.7,34.7,,tp,66pl14.dat,P14,660714,day,20,30.0,39.0,34.7,35.0
U1_P15,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,37.05,37.05,,tp,66pl15.dat,P15,660714,day,20,32.0,43.0,37.05,36.5
U1_P16,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,33.05,33.05,,tp,66pl16.dat,P16,660714,day,20,27.0,38.0,33.05,33.0
U1_P17,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,35.4,35.4,,tp,66pl17.dat,P17,660714,day,20,25.0,39.0,35.4,37.0
U1_P19,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,35.7,35.7,,tp,66pl19.dat,P19,660714,day,20,25.0,44.0,35.7,36.0
U1_P2,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,34.85,34.85,,tp,66pl2.dat,P2,660714,day,20,29.0,47.0,34.85,33.0
U1_P21,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,32.1,32.1,,tp,66pl21.dat,P21,660714,day,20,24.0,42.0,32.1,32.0
U1_P22,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,28.95,28.95,,tp,66pl22.dat,P22,660714,day,20,24.0,34.0,28.95,29.5
U1_P25,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,24.45,24.45,,tp,66pl25.dat,P25,660714,day,20,16.0,30.0,24.45,24.5
U1_P26,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,23.0,23.0,,tp,66pl26.dat,P26,660714,day,20,20.0,29.0,23.0,22.5
U1_P29,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,33.0,33.0,,tp,66pl29.dat,P29,660714,day,20,28.0,38.0,33.0,33.5
U1_P30,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,25.85,25.85,,tp,66pl30.dat,P30,660714,day,20,21.0,33.0,25.85,26.0
U1_P31,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,23.75,23.75,,tp,66pl31.dat,P31,660714,day,20,18.0,31.0,23.75,23.0
U1_P33,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,26.95,26.95,,tp,66pl33.dat,P33,660714,day,20,21.0,32.0,26.95,28.0
U1_P34,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,26.2,26.2,,tp,66pl34.dat,P34,660714,day,20,22.0,31.0,26.2,25.0
U1_P36,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,26.85,26.85,,tp,66pl36.dat,P36,660714,day,20,23.0,34.0,26.85,26.5
U1_P37,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,29.95,29.95,,tp,66pl37.dat,P37,660714,day,20,24.0,40.0,29.95,29.0
U1_P40,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,26.75,26.75,,tp,66pl40.dat,P40,660714,day,20,19.0,44.0,26.75,24.5
U1_P41,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,28.15,28.15,,tp,66pl41.dat,P41,660714,day,20,20.0,38.0,28.15,28.0
U1_P44,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,31.8,31.8,,tp,66pl44.dat,P44,660714,day,20,23.0,42.0,31.8,30.0
U1_P45,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,27.15,27.15,,tp,66pl45.dat,P45,660714,day,20,23.0,31.0,27.15,27.5
U1_P46,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,31.65,31.65,,tp,66pl46.dat,P46,660714,day,20,23.0,43.0,31.65,31.0
U1_P48,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,34.9,34.9,,tp,66pl48.dat,P48,660714,day,20,24.0,45.0,34.9,34.5
U1_P5,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,31.7,31.7,,tp,66pl5.dat,P5,660714,day,20,24.0,45.0,31.7,29.5
U1_P50,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,33.35,33.35,,tp,66pl50.dat,P50,660714,day,20,21.0,45.0,33.35,34.5
U1_P51,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,34.5,34.5,,tp,66pl51.dat,P51,660714,day,20,27.0,42.0,34.5,34.0
U1_P52,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,32.75,32.75,,tp,66pl52.dat,P52,660714,day,20,25.0,44.0,32.75,33.5
U1_P53,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,34.4,34.4,,tp,66pl53.dat,P53,660714,day,20,19.0,53.0,34.4,33.0
U1_P54,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,21.6,21.6,,tp,66pl54.dat,P54,660714,day,20,15.0,25.0,21.6,22.0
U1_P55,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,19.35,19.35,,tp,66pl55.dat,P55,660714,day,20,17.0,22.0,19.35,19.0
U1_P56,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,18.7,18.7,,tp,66pl56.dat,P56,660714,day,20,16.0,22.0,18.7,18.0
U1_P57,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,17.1,17.1,,tp,66pl57.dat,P57,660714,day,20,12.0,21.0,17.1,17.0
U1_P58,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,18.75,18.75,,tp,66pl58.dat,P58,660714,day,20,16.0,24.0,18.75,18.0
U1_P59,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,21.95,21.95,,tp,66pl59.dat,P59,660714,day,20,15.0,28.0,21.95,22.0
U1_P6,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,26.85,26.85,,tp,66pl6.dat,P6,660714,day,20,21.0,39.0,26.85,25.5
U1_P60,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,18.85,18.85,,tp,66pl60.dat,P60,660714,day,20,14.0,26.0,18.85,19.0
U1_P61,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,19.7,19.7,,tp,66pl61.dat,P61,660714,day,20,17.0,22.0,19.7,20.0
U1_P62,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,21.05,21.05,,tp,66pl62.dat,P62,660714,day,20,18.0,25.0,21.05,21.0
U1_P7,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,26.05,26.05,,tp,66pl7.dat,P7,660714,day,20,22.0,33.0,26.05,26.0
U1_P8,Barrow_CALM_U1,1966-07-14,71.29058,-156.78872,1,25.65,25.65,,tp,66pl8.dat,P8,660714,day,20,21.0,38.0,25.65,25.0
U1_P1,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,33.8,33.8,,tp,66pl1.dat,P1,660721,day,20,24.0,46.0,33.8,32.5
U1_P11,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,26.75,26.75,,tp,66pl11.dat,P11,660721,day,20,18.0,43.0,26.75,25.5
U1_P14,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,37.95,37.95,,tp,66pl14.dat,P14,660721,day,20,32.0,42.0,37.95,38.5
U1_P15,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,40.7,40.7,,tp,66pl15.dat,P15,660721,day,20,36.0,46.0,40.7,40.5
U1_P16,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,36.55,36.55,,tp,66pl16.dat,P16,660721,day,20,29.0,43.0,36.55,37.0
U1_P17,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,38.85,38.85,,tp,66pl17.dat,P17,660721,day,20,26.0,45.0,38.85,40.0
U1_P19,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,40.8,40.8,,tp,66pl19.dat,P19,660721,day,20,28.0,51.0,40.8,42.0
U1_P2,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,37.55,37.55,,tp,66pl2.dat,P2,660721,day,20,32.0,50.0,37.55,36.0
U1_P21,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,35.05,35.05,,tp,66pl21.dat,P21,660721,day,20,28.0,45.0,35.05,34.0
U1_P22,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,31.95,31.95,,tp,66pl22.dat,P22,660721,day,20,26.0,38.0,31.95,32.0
U1_P25,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,26.05,26.05,,tp,66pl25.dat,P25,660721,day,20,19.0,33.0,26.05,26.0
U1_P26,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,25.35,25.35,,tp,66pl26.dat,P26,660721,day,20,23.0,32.0,25.35,24.5
U1_P29,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,35.75,35.75,,tp,66pl29.dat,P29,660721,day,20,31.0,40.0,35.75,36.5
U1_P30,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,28.65,28.65,,tp,66pl30.dat,P30,660721,day,20,25.0,36.0,28.65,28.5
U1_P31,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,26.6,26.6,,tp,66pl31.dat,P31,660721,day,20,20.0,35.0,26.6,25.0
U1_P33,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,29.25,29.25,,tp,66pl33.dat,P33,660721,day,20,22.0,34.0,29.25,29.5
U1_P34,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,28.45,28.45,,tp,66pl34.dat,P34,660721,day,20,24.0,34.0,28.45,28.0
