SampleDate,SiteID,ElectrodeNumber,distance,Long_deg,Lat_deg,Height,Satellites,PDOP,Status,HRMS,VRMS,X_UTMz6,Y_UTMz6,LinDist_m,ActiveLayerThickness,SurfOrg,DepthtoRejection,Comment
8/12/17,402RICHC,85,126,-149.090293,65.65464963,213.0939941,17,1.5,DGPS,1.550675392,2.526000023,403861.677,7283015.164,125.2449362,46,-9999,-9999,NA
8/12/17,402RICHC,86,127.5,-149.0902681,65.65465802,213.1967468,-9999,-9999,-9999,-9999,-9999,403862.8518,7283016.061,126.7228544,-9999,-9999,-9999,NA
8/12/17,402RICHC,87,129,-149.0902433,65.65466641,213.2994995,-9999,-9999,-9999,-9999,-9999,403864.0266,7283016.958,128.2007723,-9999,-9999,-9999,NA
8/12/17,402RICHC,88,130.5,-149.0902184,65.6546748,213.4022522,-9999,-9999,-9999,-9999,-9999,403865.2014,7283017.854,129.6786898,-9999,-9999,-9999,NA
8/12/17,402RICHC,89,132,-149.0901935,65.65468319,213.5050049,17,1.5,DGPS,1.558303237,2.539999962,403866.3763,7283018.751,131.1566071,33,-9999,-9999,NA
8/12/17,402RICHC,90,133.5,-149.0901672,65.65469086,213.6305046,-9999,-9999,-9999,-9999,-9999,403867.6151,7283019.565,132.6389045,-9999,-9999,-9999,NA
8/12/17,402RICHC,91,135,-149.0901409,65.65469853,213.7560044,-9999,-9999,-9999,-9999,-9999,403868.8539,7283020.379,134.1212015,-9999,-9999,-9999,NA
8/12/17,402RICHC,92,136.5,-149.0901145,65.65470619,213.8815041,-9999,-9999,-9999,-9999,-9999,403870.0927,7283021.193,135.6034983,-9999,-9999,-9999,NA
8/12/17,402RICHC,93,138,-149.0900882,65.65471386,214.0070038,17,1.5,DGPS,1.564246178,2.552000046,403871.3315,7283022.007,137.0857948,53,-9999,-9999,NA
8/12/17,402RICHC,94,139.5,-149.0900632,65.65472268,214.0372544,-9999,-9999,-9999,-9999,-9999,403872.5136,7283022.951,138.5988657,-9999,-9999,-9999,NA
8/12/17,402RICHC,95,141,-149.0900382,65.6547315,214.0675049,-9999,-9999,-9999,-9999,-9999,403873.6958,7283023.896,140.1119363,-9999,-9999,-9999,NA
8/12/17,402RICHC,96,142.5,-149.0900132,65.65474032,214.0977555,-9999,-9999,-9999,-9999,-9999,403874.8779,7283024.84,141.6250066,-9999,-9999,-9999,NA
8/12/17,402RICHC,97,144,-149.0899882,65.65474914,214.128006,16,1.600000024,DGPS,1.691337943,2.825999975,403876.0601,7283025.785,143.1380766,58,-9999,-9999,NA
8/12/17,402RICHC,98,145.5,-149.089963,65.65475763,214.2135048,-9999,-9999,-9999,-9999,-9999,403877.2525,7283026.692,144.6365811,-9999,-9999,-9999,NA
8/12/17,402RICHC,99,147,-149.0899377,65.65476613,214.2990036,-9999,-9999,-9999,-9999,-9999,403878.4449,7283027.6,146.1350854,-9999,-9999,-9999,NA
8/12/17,402RICHC,100,148.5,-149.0899124,65.65477462,214.3845024,-9999,-9999,-9999,-9999,-9999,403879.6374,7283028.507,147.6335894,-9999,-9999,-9999,NA
8/12/17,402RICHC,101,150,-149.0898872,65.65478311,214.4700012,16,1.700000048,DGPS,1.696548223,2.84800005,403880.8298,7283029.415,149.132093,68,-9999,-9999,NA
8/12/17,402RICHC,102,151.5,-149.089862,65.65479155,214.5407524,-9999,-9999,-9999,-9999,-9999,403882.022,7283030.317,150.6269062,-9999,-9999,-9999,NA
8/12/17,402RICHC,103,153,-149.0898367,65.65479999,214.6115036,-9999,-9999,-9999,-9999,-9999,403883.2143,7283031.218,152.1217191,-9999,-9999,-9999,NA
8/12/17,402RICHC,104,154.5,-149.0898114,65.65480843,214.6822548,-9999,-9999,-9999,-9999,-9999,403884.4065,7283032.12,153.6165318,-9999,-9999,-9999,NA
8/12/17,402RICHC,105,156,-149.0897862,65.65481687,214.753006,16,1.700000048,DGPS,1.697791815,2.85800004,403885.5987,7283033.022,155.1113441,54,-9999,-9999,NA
8/12/17,402RICHC,106,157.5,-149.0897608,65.65482457,214.8262558,-9999,-9999,-9999,-9999,-9999,403886.7962,7283033.84,156.5618157,-9999,-9999,-9999,NA
8/12/17,402RICHC,107,159,-149.0897354,65.65483226,214.8995056,-9999,-9999,-9999,-9999,-9999,403887.9937,7283034.659,158.0122871,-9999,-9999,-9999,NA
8/12/17,402RICHC,108,160.5,-149.0897099,65.65483996,214.9727554,-9999,-9999,-9999,-9999,-9999,403889.1913,7283035.477,159.4627583,-9999,-9999,-9999,NA
8/12/17,402RICHC,109,162,-149.0896845,65.65484765,215.0460052,16,1.700000048,DGPS,1.701270461,2.874000072,403890.3888,7283036.295,160.9132291,43,-9999,-9999,NA
8/12/17,402RICHC,110,163.5,-149.089659,65.65485625,215.0855026,-9999,-9999,-9999,-9999,-9999,403891.5931,7283037.215,162.4283935,-9999,-9999,-9999,NA
8/12/17,402RICHC,111,165,-149.0896335,65.65486486,215.125,-9999,-9999,-9999,-9999,-9999,403892.7974,7283038.134,163.9435576,-9999,-9999,-9999,NA
8/12/17,402RICHC,112,166.5,-149.089608,65.65487346,215.1644974,-9999,-9999,-9999,-9999,-9999,403894.0017,7283039.054,165.4587214,-9999,-9999,-9999,NA
8/12/17,402RICHC,113,168,-149.0895825,65.65488206,215.2039948,16,1.700000048,DGPS,1.706001163,2.895999908,403895.2061,7283039.973,166.9738849,49,-9999,-9999,NA
8/12/17,402RICHC,114,169.5,-149.0895577,65.65489023,215.1324959,-9999,-9999,-9999,-9999,-9999,403896.3766,7283040.845,168.4335276,-9999,-9999,-9999,NA
8/12/17,402RICHC,115,171,-149.0895329,65.6548984,215.0609971,-9999,-9999,-9999,-9999,-9999,403897.5471,7283041.717,169.89317,-9999,-9999,-9999,NA
8/12/17,402RICHC,116,172.5,-149.0895081,65.65490656,214.9894982,-9999,-9999,-9999,-9999,-9999,403898.7176,7283042.589,171.3528121,-9999,-9999,-9999,NA
8/12/17,402RICHC,117,174,-149.0894833,65.65491473,214.9179993,17,1.5,DGPS,1.702276707,2.526000023,403899.8882,7283043.461,172.812454,52,-9999,-9999,NA
8/12/17,402RICHC,118,175.5,-149.0894573,65.65492303,214.8979988,-9999,-9999,-9999,-9999,-9999,403901.1166,7283044.346,174.3264515,-9999,-9999,-9999,NA
8/12/17,402RICHC,119,177,-149.0894312,65.65493133,214.8779984,-9999,-9999,-9999,-9999,-9999,403902.3451,7283045.231,175.8404487,-9999,-9999,-9999,NA
8/12/17,402RICHC,120,178.5,-149.0894052,65.65493963,214.8579979,-9999,-9999,-9999,-9999,-9999,403903.5736,7283046.116,177.3544456,-9999,-9999,-9999,NA
8/12/17,402RICHC,121,180,-149.0893791,65.65494793,214.8379974,17,1.5,DGPS,1.704901457,2.538000107,403904.8021,7283047.001,178.8684422,46,-9999,-9999,NA
8/12/17,402RICHC,122,181.5,-149.0893535,65.65495641,214.8959999,-9999,-9999,-9999,-9999,-9999,403906.0105,7283047.906,180.3782341,-9999,-9999,-9999,NA
8/12/17,402RICHC,123,183,-149.0893279,65.65496488,214.9540024,-9999,-9999,-9999,-9999,-9999,403907.219,7283048.811,181.8880258,-9999,-9999,-9999,NA
8/12/17,402RICHC,124,184.5,-149.0893023,65.65497336,215.0120048,-9999,-9999,-9999,-9999,-9999,403908.4274,7283049.716,183.3978171,-9999,-9999,-9999,NA
8/12/17,402RICHC,125,186,-149.0892767,65.65498183,215.0700073,17,1.5,DGPS,1.707044482,2.551000118,403909.6358,7283050.621,184.9076082,46,-9999,-9999,NA
8/12/17,402RICHC,126,187.5,-149.0892515,65.65499011,215.1230049,-9999,-9999,-9999,-9999,-9999,403910.8263,7283051.504,186.3900067,-9999,-9999,-9999,NA
8/12/17,402RICHC,127,189,-149.0892263,65.65499838,215.1760025,-9999,-9999,-9999,-9999,-9999,403912.0167,7283052.388,187.8724049,-9999,-9999,-9999,NA
8/12/17,402RICHC,128,190.5,-149.089201,65.65500666,215.2290001,-9999,-9999,-9999,-9999,-9999,403913.2072,7283053.271,189.3548029,-9999,-9999,-9999,NA
8/12/17,402RICHC,129,192,-149.0891758,65.65501493,215.2819977,17,1.5,DGPS,1.711820722,2.572999954,403914.3977,7283054.154,190.8372005,39,-9999,-9999,NA
8/12/17,402RICHC,130,193.5,-149.0891514,65.6550234,215.3397484,-9999,-9999,-9999,-9999,-9999,403915.5497,7283055.061,192.3030957,-9999,-9999,-9999,NA
8/12/17,402RICHC,131,195,-149.0891271,65.65503187,215.3974991,-9999,-9999,-9999,-9999,-9999,403916.7018,7283055.967,193.7689907,-9999,-9999,-9999,NA
8/12/17,402RICHC,132,196.5,-149.0891027,65.65504034,215.4552498,-9999,-9999,-9999,-9999,-9999,403917.8539,7283056.874,195.2348853,-9999,-9999,-9999,NA
8/12/17,402RICHC,133,198,-149.0890783,65.65504881,215.5130005,17,1.600000024,DGPS,1.713971972,2.582999945,403919.006,7283057.78,196.7007797,78,-9999,-9999,NA
8/12/17,402RICHC,134,199.5,-149.0890518,65.65505695,215.6170006,-9999,-9999,-9999,-9999,-9999,403920.2534,7283058.647,198.2197395,-9999,-9999,-9999,NA
8/12/17,402RICHC,135,201,-149.0890254,65.6550651,215.7210007,-9999,-9999,-9999,-9999,-9999,403921.5009,7283059.513,199.7386989,-9999,-9999,-9999,NA
8/12/17,402RICHC,136,202.5,-149.0889989,65.65507324,215.8250008,-9999,-9999,-9999,-9999,-9999,403922.7483,7283060.38,201.257658,-9999,-9999,-9999,NA
8/12/17,402RICHC,137,204,-149.0889724,65.65508138,215.9290009,17,1.600000024,DGPS,1.718761444,2.605999947,403923.9957,7283061.247,202.7766169,71,-9999,-9999,NA
8/12/17,402RICHC,138,205.5,-149.088948,65.6550895,215.9889984,-9999,-9999,-9999,-9999,-9999,403925.1477,7283062.114,204.2185855,-9999,-9999,-9999,NA
8/12/17,402RICHC,139,207,-149.0889236,65.65509762,216.048996,-9999,-9999,-9999,-9999,-9999,403926.2996,7283062.981,205.6605538,-9999,-9999,-9999,NA
8/12/17,402RICHC,140,208.5,-149.0888992,65.65510574,216.1089935,17,1.600000024,DGPS,1.721397638,2.618999958,403927.4515,7283063.849,207.1025219,69,-9999,-9999,NA
8/13/17,403RICHD,1,0,-149.0925108,65.65437719,209.4900055,21,1.100000024,SDGPS,0.175068557,0.280999988,403758.6938,7282988.205,0,100,-9999,-9999,NA
8/13/17,403RICHD,2,1.5,-149.0924918,65.65436695,209.3092537,-9999,-9999,-9999,-9999,-9999,403759.5306,7282987.035,1.438175378,-9999,-9999,-9999,NA
8/13/17,403RICHD,3,3,-149.0924728,65.65435672,209.1285019,-9999,-9999,-9999,-9999,-9999,403760.3674,7282985.866,2.876350957,-9999,-9999,-9999,NA
8/13/17,403RICHD,4,4.5,-149.0924537,65.65434648,208.9477501,-9999,-9999,-9999,-9999,-9999,403761.2042,7282984.696,4.314526748,-9999,-9999,-9999,NA
8/13/17,403RICHD,5,6,-149.0924347,65.65433624,208.7669983,22,1.100000024,SDGPS,0.339029491,0.549000025,403762.041,7282983.526,5.752702744,82,-9999,-9999,NA
8/13/17,403RICHD,6,7.5,-149.0924154,65.65432604,208.6217499,-9999,-9999,-9999,-9999,-9999,403762.8894,7282982.36,7.194608783,-9999,-9999,-9999,NA
8/13/17,403RICHD,7,9,-149.0923961,65.65431584,208.4765015,-9999,-9999,-9999,-9999,-9999,403763.7379,7282981.195,8.636515031,-9999,-9999,-9999,NA
8/13/17,403RICHD,8,10.5,-149.0923769,65.65430564,208.331253,-9999,-9999,-9999,-9999,-9999,403764.5863,7282980.029,10.07842149,-9999,-9999,-9999,NA
8/13/17,403RICHD,9,12,-149.0923576,65.65429544,208.1860046,22,1.100000024,SDGPS,0.283128947,0.456,403765.4348,7282978.863,11.52032816,73,-9999,-9999,NA
8/13/17,403RICHD,10,13.5,-149.0923397,65.65428462,207.9537544,-9999,-9999,-9999,-9999,-9999,403766.2177,7282977.629,12.98121506,-9999,-9999,-9999,NA
8/13/17,403RICHD,11,15,-149.0923218,65.65427379,207.7215042,-9999,-9999,-9999,-9999,-9999,403767.0006,7282976.396,14.44210214,-9999,-9999,-9999,NA
8/13/17,403RICHD,12,16.5,-149.0923039,65.65426297,207.489254,-9999,-9999,-9999,-9999,-9999,403767.7834,7282975.163,15.90298941,-9999,-9999,-9999,NA
8/13/17,403RICHD,13,18,-149.092286,65.65425214,207.2570038,23,1,SDGPS,0.355600893,0.538999975,403768.5663,7282973.929,17.36387688,81,-9999,-9999,NA
8/13/17,403RICHD,14,19.5,-149.0922673,65.65424083,207.2015038,-9999,-9999,-9999,-9999,-9999,403769.3842,7282972.64,18.8906266,-9999,-9999,-9999,NA
8/13/17,403RICHD,15,21,-149.0922486,65.65422951,207.1460037,-9999,-9999,-9999,-9999,-9999,403770.2021,7282971.351,20.41737654,-9999,-9999,-9999,NA
8/13/17,403RICHD,16,22.5,-149.0922299,65.6542182,207.0905037,-9999,-9999,-9999,-9999,-9999,403771.02,7282970.062,21.94412668,-9999,-9999,-9999,NA
8/13/17,403RICHD,17,24,-149.0922112,65.65420688,207.0350037,23,1,SDGPS,0.233025745,0.352999985,403771.8378,7282968.772,23.47087702,85,-9999,-9999,NA
8/13/17,403RICHD,18,25.5,-149.0921918,65.65419564,206.8075028,-9999,-9999,-9999,-9999,-9999,403772.687,7282967.491,25.00851913,-9999,-9999,-9999,NA
8/13/17,403RICHD,19,27,-149.0921725,65.6541844,206.5800018,-9999,-9999,-9999,-9999,-9999,403773.5362,7282966.209,26.54616145,-9999,-9999,-9999,NA
8/13/17,403RICHD,20,28.5,-149.0921531,65.65417316,206.3525009,-9999,-9999,-9999,-9999,-9999,403774.3854,7282964.927,28.08380399,-9999,-9999,-9999,NA
8/13/17,403RICHD,21,30,-149.0921337,65.65416192,206.125,23,1,SDGPS,0.160776243,0.244000003,403775.2346,7282963.645,29.62144674,85,-9999,-9999,Edge of thermokarst
8/13/17,403RICHD,22,31.5,-149.0921152,65.65415145,206.1344986,-9999,-9999,-9999,-9999,-9999,403776.0441,7282962.45,31.06478585,-9999,-9999,-9999,NA
8/13/17,403RICHD,23,33,-149.0920968,65.65414098,206.1439972,-9999,-9999,-9999,-9999,-9999,403776.8536,7282961.255,32.50812516,-9999,-9999,-9999,NA
8/13/17,403RICHD,24,34.5,-149.0920784,65.6541305,206.1534958,-9999,-9999,-9999,-9999,-9999,403777.6631,7282960.06,33.95146466,-9999,-9999,-9999,NA
8/13/17,403RICHD,25,36,-149.0920599,65.65412003,206.1629944,23,1,SDGPS,0.161523998,0.243000001,403778.4726,7282958.865,35.39480436, >123,-9999,-9999,NA
8/13/17,403RICHD,26,37.5,-149.0920427,65.65410871,206.1514969,-9999,-9999,-9999,-9999,-9999,403779.2226,7282957.577,36.88531844,-9999,-9999,-9999,NA
8/13/17,403RICHD,27,39,-149.0920255,65.65409738,206.1399994,-9999,-9999,-9999,-9999,-9999,403779.9726,7282956.289,38.37583269,-9999,-9999,-9999,NA
8/13/17,403RICHD,28,40.5,-149.0920082,65.65408606,206.1285019,-9999,-9999,-9999,-9999,-9999,403780.7226,7282955.001,39.86634713,-9999,-9999,-9999,NA
8/13/17,403RICHD,29,42,-149.091991,65.65407473,206.1170044,23,1,SDGPS,0.161523998,0.243000001,403781.4727,7282953.713,41.35686174,70,-9999,-9999,Edge thermokarst
8/13/17,403RICHD,30,43.5,-149.091973,65.65406367,206.2087517,-9999,-9999,-9999,-9999,-9999,403782.2604,7282952.453,42.84266494,-9999,-9999,-9999,NA
8/13/17,403RICHD,31,45,-149.091955,65.65405261,206.300499,-9999,-9999,-9999,-9999,-9999,403783.0482,7282951.193,44.32846833,-9999,-9999,-9999,NA
8/13/17,403RICHD,32,46.5,-149.0919369,65.65404155,206.3922462,-9999,-9999,-9999,-9999,-9999,403783.836,7282949.933,45.81427192,-9999,-9999,-9999,NA
8/13/17,403RICHD,33,48,-149.0919189,65.65403049,206.4839935,24,1,SDGPS,0.156400129,0.238000005,403784.6238,7282948.674,47.30007569,56,-9999,-9999,NA
8/13/17,403RICHD,34,49.5,-149.0918997,65.6540187,206.4147453,-9999,-9999,-9999,-9999,-9999,403785.4618,7282947.331,48.88316047,-9999,-9999,-9999,NA
8/13/17,403RICHD,35,51,-149.0918805,65.6540069,206.3454971,-9999,-9999,-9999,-9999,-9999,403786.2997,7282945.987,50.46624546,-9999,-9999,-9999,NA
8/13/17,403RICHD,36,52.5,-149.0918614,65.65399511,206.2762489,-9999,-9999,-9999,-9999,-9999,403787.1377,7282944.644,52.04933067,-9999,-9999,-9999,NA
8/13/17,403RICHD,37,54,-149.0918422,65.65398332,206.2070007,24,1,SDGPS,0.156400129,0.238000005,403787.9756,7282943.301,53.6324161,86,-9999,-9999,NA
8/13/17,403RICHD,38,55.5,-149.0918245,65.65397262,206.3112488,-9999,-9999,-9999,-9999,-9999,403788.7475,7282942.082,55.07554735,-9999,-9999,-9999,NA
8/13/17,403RICHD,39,57,-149.0918069,65.65396192,206.4154968,-9999,-9999,-9999,-9999,-9999,403789.5194,7282940.862,56.51867878,-9999,-9999,-9999,NA
8/13/17,403RICHD,40,58.5,-149.0917893,65.65395121,206.5197449,-9999,-9999,-9999,-9999,-9999,403790.2913,7282939.643,57.9618104,-9999,-9999,-9999,NA
8/13/17,403RICHD,41,60,-149.0917716,65.65394051,206.6239929,23,1,SDGPS,0.160112455,0.241999999,403791.0631,7282938.424,59.4049422,83,-9999,-9999,NA
8/13/17,403RICHD,42,61.5,-149.0917529,65.65392947,206.6909943,-9999,-9999,-9999,-9999,-9999,403791.8843,7282937.165,60.90779187,-9999,-9999,-9999,NA
8/13/17,403RICHD,43,63,-149.0917341,65.65391843,206.7579956,-9999,-9999,-9999,-9999,-9999,403792.7055,7282935.906,62.41064175,-9999,-9999,-9999,NA
8/13/17,403RICHD,44,64.5,-149.0917154,65.65390739,206.824997,-9999,-9999,-9999,-9999,-9999,403793.5267,7282934.648,63.91349183,-9999,-9999,-9999,NA
8/13/17,403RICHD,45,66,-149.0916966,65.65389635,206.8919983,23,1,SDGPS,0.160112455,0.241999999,403794.348,7282933.389,65.41634212,81,-9999,-9999,NA
8/13/17,403RICHD,46,67.5,-149.0916779,65.65388565,206.9479981,-9999,-9999,-9999,-9999,-9999,403795.167,7282932.169,66.8860729,-9999,-9999,-9999,NA
8/13/17,403RICHD,47,69,-149.0916593,65.65387495,207.0039978,-9999,-9999,-9999,-9999,-9999,403795.986,7282930.948,68.35580389,-9999,-9999,-9999,NA
8/13/17,403RICHD,48,70.5,-149.0916406,65.65386426,207.0599976,-9999,-9999,-9999,-9999,-9999,403796.8051,7282929.728,69.82553507,-9999,-9999,-9999,NA
8/13/17,403RICHD,49,72,-149.0916219,65.65385356,207.1159973,23,1,SDGPS,0.160112455,0.241999999,403797.6241,7282928.508,71.29526646,81,-9999,-9999,NA
8/13/17,403RICHD,50,73.5,-149.0916029,65.65384238,207.1374969,-9999,-9999,-9999,-9999,-9999,403798.4551,7282927.233,72.81706673,-9999,-9999,-9999,NA
8/13/17,403RICHD,51,75,-149.091584,65.6538312,207.1589966,-9999,-9999,-9999,-9999,-9999,403799.2861,7282925.958,74.3388672,-9999,-9999,-9999,NA
8/13/17,403RICHD,52,76.5,-149.091565,65.65382001,207.1804962,-9999,-9999,-9999,-9999,-9999,403800.1172,7282924.683,75.86066789,-9999,-9999,-9999,NA
8/13/17,403RICHD,53,78,-149.091546,65.65380883,207.2019958,21,1.100000024,SDGPS,0.175504982,0.270000011,403800.9482,7282923.408,77.38246879,72,-9999,-9999,NA
8/13/17,403RICHD,54,79.5,-149.0915264,65.65379778,207.2809982,-9999,-9999,-9999,-9999,-9999,403801.8085,7282922.148,78.90877734,-9999,-9999,-9999,NA
8/13/17,403RICHD,55,81,-149.0915068,65.65378674,207.3600006,-9999,-9999,-9999,-9999,-9999,403802.6688,7282920.887,80.43508611,-9999,-9999,-9999,NA
8/13/17,403RICHD,56,82.5,-149.0914872,65.65377569,207.439003,-9999,-9999,-9999,-9999,-9999,403803.529,7282919.626,81.96139512,-9999,-9999,-9999,NA
8/13/17,403RICHD,57,84,-149.0914676,65.65376464,207.5180054,22,1,SDGPS,0.169011831,0.261000007,403804.3893,7282918.365,83.48770434,47,-9999,-9999,NA
8/13/17,403RICHD,58,85.5,-149.0914509,65.65375292,207.5620041,-9999,-9999,-9999,-9999,-9999,403805.1137,7282917.033,85.00379005,-9999,-9999,-9999,NA
8/13/17,403RICHD,59,87,-149.0914342,65.65374119,207.6060028,-9999,-9999,-9999,-9999,-9999,403805.8381,7282915.702,86.51987594,-9999,-9999,-9999,NA
8/13/17,403RICHD,60,88.5,-149.0914175,65.65372947,207.6500015,-9999,-9999,-9999,-9999,-9999,403806.5626,7282914.37,88.03596199,-9999,-9999,-9999,NA
8/13/17,403RICHD,61,90,-149.0914008,65.65371774,207.6940002,22,1,SDGPS,0.169011831,0.261999995,403807.287,7282913.038,89.55204822,81,-9999,-9999,NA
8/13/17,403RICHD,62,91.5,-149.0913817,65.65370694,207.6380005,-9999,-9999,-9999,-9999,-9999,403808.124,7282911.806,91.04160785,-9999,-9999,-9999,NA
8/13/17,403RICHD,63,93,-149.0913627,65.65369615,207.5820007,-9999,-9999,-9999,-9999,-9999,403808.9611,7282910.574,92.5311677,-9999,-9999,-9999,NA
8/13/17,403RICHD,64,94.5,-149.0913436,65.65368535,207.5260009,-9999,-9999,-9999,-9999,-9999,403809.7982,7282909.342,94.02072775,-9999,-9999,-9999,NA
8/13/17,403RICHD,65,96,-149.0913245,65.65367455,207.4700012,22,1,SDGPS,0.211435571,0.328999996,403810.6352,7282908.109,95.51028801,81,-9999,-9999,NA
8/13/17,403RICHD,66,97.5,-149.0913058,65.65366369,207.5535011,-9999,-9999,-9999,-9999,-9999,403811.456,7282906.87,96.99654402,-9999,-9999,-9999,NA
8/13/17,403RICHD,67,99,-149.0912871,65.65365282,207.637001,-9999,-9999,-9999,-9999,-9999,403812.2767,7282905.631,98.48280023,-9999,-9999,-9999,NA
8/13/17,403RICHD,68,100.5,-149.0912683,65.65364196,207.720501,-9999,-9999,-9999,-9999,-9999,403813.0974,7282904.392,99.96905665,-9999,-9999,-9999,NA
8/13/17,403RICHD,69,102,-149.0912496,65.65363109,207.8040009,22,1,SDGPS,0.41085887,0.639999986,403813.9181,7282903.153,101.4553133,69,-9999,-9999,NA
8/13/17,403RICHD,70,103.5,-149.0912336,65.65361922,207.8635025,-9999,-9999,-9999,-9999,-9999,403814.611,7282901.806,102.9697576,-9999,-9999,-9999,NA
8/13/17,403RICHD,71,105,-149.0912176,65.65360736,207.9230042,-9999,-9999,-9999,-9999,-9999,403815.3039,7282900.46,104.4842021,-9999,-9999,-9999,NA
8/13/17,403RICHD,72,106.5,-149.0912015,65.65359549,207.9825058,-9999,-9999,-9999,-9999,-9999,403815.9967,7282899.113,105.9986467,-9999,-9999,-9999,NA
8/13/17,403RICHD,73,108,-149.0911855,65.65358362,208.0420074,23,1,SDGPS,0.465996772,0.731999993,403816.6896,7282897.766,107.5130915,61,-9999,-9999,NA
8/13/17,403RICHD,74,109.5,-149.0911652,65.65357458,208.3570061,-9999,-9999,-9999,-9999,-9999,403817.5883,7282896.728,108.8866463,-9999,-9999,-9999,NA
8/13/17,403RICHD,75,111,-149.091145,65.65356553,208.6720047,-9999,-9999,-9999,-9999,-9999,403818.4871,7282895.689,110.2602012,-9999,-9999,-9999,NA
8/13/17,403RICHD,76,112.5,-149.0911247,65.65355649,208.9870034,-9999,-9999,-9999,-9999,-9999,403819.3858,7282894.65,111.6337564,-9999,-9999,-9999,NA
8/13/17,403RICHD,77,114,-149.0911044,65.65354744,209.302002,23,1,SDGPS,0.686139941,1.087000012,403820.2846,7282893.612,113.0073118,66,-9999,-9999,NA
8/13/17,403RICHD,78,115.5,-149.0910867,65.65353487,209.0670014,-9999,-9999,-9999,-9999,-9999,403821.0507,7282892.184,114.6273596,-9999,-9999,-9999,NA
8/13/17,403RICHD,79,117,-149.0910691,65.6535223,208.8320008,-9999,-9999,-9999,-9999,-9999,403821.8168,7282890.757,116.2474075,-9999,-9999,-9999,NA
8/13/17,403RICHD,80,118.5,-149.0910514,65.65350973,208.5970001,-9999,-9999,-9999,-9999,-9999,403822.583,7282889.329,117.8674556,-9999,-9999,-9999,NA
8/13/17,403RICHD,81,120,-149.0910337,65.65349716,208.3619995,24,0.899999976,SDGPS,0.417202592,0.656000018,403823.3491,7282887.902,119.4875039,63,-9999,-9999,NA
8/13/17,403RICHD,82,121.5,-149.0910149,65.65348636,208.3009987,-9999,-9999,-9999,-9999,-9999,403824.1747,7282886.669,120.9709994,-9999,-9999,-9999,NA
8/13/17,403RICHD,83,123,-149.0909961,65.65347555,208.2399979,-9999,-9999,-9999,-9999,-9999,403825.0002,7282885.437,122.4544951,-9999,-9999,-9999,NA
8/13/17,403RICHD,84,124.5,-149.0909772,65.65346475,208.178997,-9999,-9999,-9999,-9999,-9999,403825.8258,7282884.204,123.937991,-9999,-9999,-9999,NA
8/13/17,403RICHD,85,126,-149.0909584,65.65345394,208.1179962,24,0.899999976,SDGPS,0.36699456,0.574999988,403826.6513,7282882.972,125.4214872,61,-9999,-9999,NA
8/13/17,403RICHD,86,127.5,-149.0909407,65.65344304,208.1339989,-9999,-9999,-9999,-9999,-9999,403827.4271,7282881.73,126.8859036,-9999,-9999,-9999,NA
8/13/17,403RICHD,87,129,-149.0909229,65.65343213,208.1500015,-9999,-9999,-9999,-9999,-9999,403828.2028,7282880.487,128.3503203,-9999,-9999,-9999,NA
8/13/17,403RICHD,88,130.5,-149.0909052,65.65342123,208.1660042,-9999,-9999,-9999,-9999,-9999,403828.9786,7282879.245,129.8147372,-9999,-9999,-9999,NA
8/13/17,403RICHD,89,132,-149.0908874,65.65341032,208.1820068,24,0.899999976,SDGPS,0.465284854,0.726999998,403829.7544,7282878.003,131.2791542,73,-9999,-9999,NA
8/13/17,403RICHD,90,133.5,-149.0908683,65.65339954,208.3317566,-9999,-9999,-9999,-9999,-9999,403830.5949,7282876.773,132.7696312,-9999,-9999,-9999,NA
8/13/17,403RICHD,91,135,-149.0908491,65.65338875,208.4815064,-9999,-9999,-9999,-9999,-9999,403831.4355,7282875.542,134.2601084,-9999,-9999,-9999,NA
8/13/17,403RICHD,92,136.5,-149.09083,65.65337797,208.6312561,-9999,-9999,-9999,-9999,-9999,403832.2761,7282874.311,135.7505859,-9999,-9999,-9999,NA
8/13/17,403RICHD,93,138,-149.0908108,65.65336718,208.7810059,23,1,SDGPS,0.191689849,0.296999991,403833.1167,7282873.08,137.2410635,85,-9999,-9999,NA
8/13/17,403RICHD,94,139.5,-149.0907932,65.65335601,208.7750054,-9999,-9999,-9999,-9999,-9999,403833.8834,7282871.808,138.7261601,-9999,-9999,-9999,NA
8/13/17,403RICHD,95,141,-149.0907757,65.65334483,208.7690049,-9999,-9999,-9999,-9999,-9999,403834.6501,7282870.536,140.2112569,-9999,-9999,-9999,NA
8/13/17,403RICHD,96,142.5,-149.0907581,65.65333366,208.7630043,-9999,-9999,-9999,-9999,-9999,403835.4168,7282869.264,141.6963539,-9999,-9999,-9999,NA
8/13/17,403RICHD,97,144,-149.0907405,65.65332248,208.7570038,23,1,SDGPS,0.195931107,0.303000003,403836.1836,7282867.993,143.181451,81,-9999,-9999,NA
8/13/17,403RICHD,98,145.5,-149.0907224,65.65331126,208.7162514,-9999,-9999,-9999,-9999,-9999,403836.9743,7282866.715,144.6837768,-9999,-9999,-9999,NA
8/13/17,403RICHD,99,147,-149.0907043,65.65330005,208.675499,-9999,-9999,-9999,-9999,-9999,403837.765,7282865.438,146.1861028,-9999,-9999,-9999,NA
