thaw_depth,pf_observed,pf_depth,date,org_thick,obs_limit,site_id,lat,lon,source,method
283.0,0,,2015-08-29,,132,AK211-ANDY,64.39759866,-149.0103893,Minsley_2015,tp
,0,,2015-08-29,0.0,132,AK211-ANDY,64.39761043,-149.0103775,Minsley_2015,tp
,0,,2015-08-29,0.0,132,AK211-ANDY,64.39769435,-149.0102797,Minsley_2015,tp
70.0,1,70.0,2015-08-29,12.0,132,AK212-LTER,64.71279965,-148.2971279,Minsley_2015,tp
72.0,1,72.0,2015-08-29,7.0,132,AK212-LTER,64.71271697,-148.2970412,Minsley_2015,tp
76.0,1,76.0,2015-08-29,10.0,132,AK212-LTER,64.71264397,-148.296962,Minsley_2015,tp
116.0,1,116.0,2015-08-29,7.0,132,AK212-LTER,64.71255698,-148.2968849,Minsley_2015,tp
101.0,1,101.0,2015-08-29,7.0,132,AK212-LTER,64.71246893,-148.2968003,Minsley_2015,tp
88.0,1,88.0,2015-08-29,8.0,132,AK212-LTER,64.71239468,-148.2967233,Minsley_2015,tp
199.0,0,,2015-08-29,10.0,132,AK212-LTER,64.71231246,-148.2966244,Minsley_2015,tp
190.0,0,,2015-08-29,,132,AK212-LTER,64.71227721,-148.2965782,Minsley_2015,tp
245.0,0,,2015-08-29,7.0,132,AK212-LTER,64.71223013,-148.2965171,Minsley_2015,tp
245.0,0,,2015-08-29,,132,AK212-LTER,64.71219417,-148.2964745,Minsley_2015,tp
137.0,0,,2015-08-29,,132,AK212-LTER,64.71218219,-148.2964602,Minsley_2015,tp
75.0,1,75.0,2015-08-29,14.0,132,AK212-LTER,64.71215822,-148.2964318,Minsley_2015,tp
72.0,1,72.0,2015-08-29,11.0,132,AK212-LTER,64.7120743,-148.2963192,Minsley_2015,tp
73.0,1,73.0,2015-08-29,18.0,132,AK212-LTER,64.71199067,-148.2962181,Minsley_2015,tp
48.0,1,48.0,2015-08-29,20.0,132,AK212-LTER,64.71191557,-148.2961529,Minsley_2015,tp
60.0,1,60.0,2015-08-29,,132,AK212-LTER,64.71183213,-148.2960859,Minsley_2015,tp
53.0,1,53.0,2015-08-29,25.0,132,AK212-LTER,64.71179475,-148.2960629,Minsley_2015,tp
83.0,1,83.0,2015-08-29,10.0,132,AK213-KENJ,64.71438436,-148.2899232,Minsley_2015,tp
77.0,1,77.0,2015-08-29,9.0,132,AK213-KENJ,64.71444066,-148.2897454,Minsley_2015,tp
245.0,0,,2015-08-29,10.0,132,AK213-KENJ,64.71449114,-148.2895987,Minsley_2015,tp
245.0,0,,2015-08-29,5.0,132,AK213-KENJ,64.71455041,-148.2894272,Minsley_2015,tp
67.0,1,67.0,2015-08-29,7.0,132,AK213-KENJ,64.71461118,-148.2892538,Minsley_2015,tp
83.0,1,83.0,2015-08-29,6.0,132,AK213-KENJ,64.71465988,-148.2891038,Minsley_2015,tp
122.0,1,122.0,2015-08-29,5.0,132,AK213-KENJ,64.71471879,-148.288931,Minsley_2015,tp
245.0,0,,2015-08-29,5.0,132,AK213-KENJ,64.71477696,-148.2887591,Minsley_2015,tp
103.0,1,103.0,2015-08-29,5.0,132,AK213-KENJ,64.71482795,-148.2886146,Minsley_2015,tp
245.0,0,,2015-08-29,5.0,132,AK213-KENJ,64.71488676,-148.2884436,Minsley_2015,tp
245.0,0,,2015-08-29,16.0,132,AK213-KENJ,64.71494688,-148.2882761,Minsley_2015,tp
89.0,1,89.0,2015-08-29,10.0,132,AK213-KENJ,64.71499152,-148.2881096,Minsley_2015,tp
68.0,1,68.0,2015-08-29,12.0,132,AK213-KENJ,64.71504561,-148.2879261,Minsley_2015,tp
70.0,1,70.0,2015-08-29,14.0,132,AK213-KENJ,64.715093,-148.2877385,Minsley_2015,tp
70.0,1,70.0,2015-08-29,8.0,132,AK213-KENJ,64.71513499,-148.2875787,Minsley_2015,tp
61.0,1,61.0,2015-08-29,16.0,132,AK213-KENJ,64.71518481,-148.2873943,Minsley_2015,tp
80.0,1,80.0,2015-08-29,10.0,132,AK213-KENJ,64.71523616,-148.2872123,Minsley_2015,tp
