Year,date,site,probe,depth,Hit Type,crew,notes,latitude,longitude
2022,2022-09-28,FP5D,2,60,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,3,61,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,4,52,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,5,83,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,6,96,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,7,50,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,8,80,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,9,64,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,10,62,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,11,82,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,12,56,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,13,66,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,14,97,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,15,153,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,16,72,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,17,81,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,18,75,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,19,67,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-28,FP5D,20,91,Ice,ERN OPH JFC MAW,,64.7254099992724,-148.19274
2022,2022-09-27,GRI1,1,45,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,2,42,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,3,44,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,4,48,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,5,48,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,6,46,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,7,48,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,8,49,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,9,47,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,10,48,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,11,42,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,12,41,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,13,43,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,14,50,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,15,51,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,16,47,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,17,51,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,18,42,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,19,48,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRI1,20,59,Ice,ERN OPH,,63.7721159992529,-145.079202
2022,2022-09-27,GRM1,1,114,Rock,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,2,120,Rock,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,3,59,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,4,72,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,5,61,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,6,71,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,7,58,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,8,69,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,9,137,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,10,77,Rock,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,11,111,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,12,68,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,13,73,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,14,73,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,15,56,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,16,72,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,17,76,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,18,75,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,19,124,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM1,20,126,Ice,ERN OPH,,63.6957718492514,-144.3317838
2022,2022-09-27,GRM3,1,72,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,2,124,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,3,111,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,4,120,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,5,105,Ice,ERN OPH,Missing tag,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,6,73,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,7,103,Ice,ERN OPH,Tag missing,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,8,113,Ice,ERN OPH,Missing tag,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,9,111,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,10,137,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,11,99,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,12,87,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,13,104,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,14,125,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,15,114,Ice,ERN OPH,Missing tag,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,16,99,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,17,125,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,18,69,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,19,61,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM3,20,63,Ice,ERN OPH,,63.8136534592537,-144.95382471
2022,2022-09-27,GRM4,1,90,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,2,66,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,3,54,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,4,61,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,5,69,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,6,94,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,7,93,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,8,60,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,9,72,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,10,50,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,11,44,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,12,69,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,13,58,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,14,75,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,15,52,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,16,74,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,17,68,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,18,69,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,19,67,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-27,GRM4,20,83,Ice,ERN OPH,,63.8151307392538,-144.95546709
2022,2022-09-29,GSI1,1,116,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,2,112,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,3,72,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,4,62,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,5,58,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,6,122,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,7,207,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,8,173,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,9,81,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,10,81,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,11,140,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,12,63,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,13,94,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,14,174,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,15,123,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,16,138,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,17,84,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,18,85,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,19,155,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI1,20,102,Ice,Maw,,64.800039999274,-148.41375
2022,2022-09-29,GSI2,1,73,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,2,66,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,3,74,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,4,53,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,5,56,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,6,57,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,7,64,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,8,54,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,9,61,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,10,55,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,11,55,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,12,61,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,13,59,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,14,60,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,15,56,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,16,64,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,17,66,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,18,51,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,19,57,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-29,GSI2,20,66,Ice,Maw,,64.802549999274,-148.42039
2022,2022-09-26,GSI3,1,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,2,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,3,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,4,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,5,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,6,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,7,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,8,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,9,185,Rock,OPH ERN,Unable to break through silt layer,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,10,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,11,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,12,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,13,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,14,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,15,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,16,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,17,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,18,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,19,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-26,GSI3,20,-9999,None,OPH ERN,,64.8095099992742,-148.49298
2022,2022-09-20,GSM1,1,43,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,2,31,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,3,37,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,4,46,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,5,47,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,6,40,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,7,47,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,8,53,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,9,53,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,10,51,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,11,48,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,12,42,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,13,36,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,14,47,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,15,40,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,16,49,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,17,44,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,18,44,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,19,48,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM1,20,54,Ice,OPH ERN,,64.8025799992741,-148.31676
2022,2022-09-20,GSM2,1,68,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,2,54,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,3,69,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,4,69,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,5,55,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,6,58,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,7,51,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,8,49,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,9,43,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,10,46,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,11,56,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,12,57,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,13,51,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,14,53,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,15,51,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,16,49,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,17,46,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,18,50,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,19,41,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-20,GSM2,20,50,Ice,OPH ERN,,64.8033399992741,-148.31574
2022,2022-09-28,GSM3,1,79,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,2,61,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,3,45,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,4,54,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,5,57,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,6,49,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,7,48,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,8,60,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,9,51,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,10,61,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,11,67,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,12,53,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,13,72,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,14,63,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,15,66,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,16,49,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,17,51,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,18,52,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,19,63,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-28,GSM3,20,58,Ice,DCM,,64.9161519992765,-147.832248
2022,2022-09-23,GSM5,1,57,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,2,44,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,3,84,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,4,57,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,5,53,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,6,37,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,7,79,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,8,58,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,9,57,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,10,61,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,11,56,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,12,63,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,13,71,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,14,53,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,15,58,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,16,60,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,17,52,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,18,78,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,19,50,Rock,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-23,GSM5,20,67,Ice,"Jh, cm",,64.9985624992782,-147.65685
2022,2022-09-22,LGI1,1,130,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,2,77,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,3,81,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,4,101,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,5,66,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,6,77,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,7,61,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,8,73,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,9,41,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,10,118,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,11,124,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,12,168,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,13,179,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,14,123,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,15,65,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,16,82,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,17,73,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,18,109,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,19,-9999,Missing,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-22,LGI1,20,120,Ice,Oph ern,,65.4293599992874,-148.86419
2022,2022-09-23,MDI1,1,194,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,2,218,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,3,-9999,None,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,4,219,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,5,207,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,6,189,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,7,-9999,None,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,8,235,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,9,194,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,10,-9999,None,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,11,203,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,12,-9999,None,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,13,235,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,14,220,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,15,210,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,16,154,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,17,187,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,18,202,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,19,177,Ice,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI1,20,-9999,None,ERN OPH,,64.8790739992756,-148.381474
2022,2022-09-23,MDI3,1,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,2,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,3,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,4,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,5,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,6,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,7,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,8,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,9,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,10,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,11,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,12,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,13,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,14,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,15,231,Ice,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,16,198,Ice,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,17,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,18,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,19,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-23,MDI3,20,-9999,None,ERN OPH,,64.8803879992757,-148.382724
2022,2022-09-30,MDI5,1,47,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,2,45,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,3,64,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,4,38,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,5,120,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,6,47,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,7,56,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,8,67,Rock,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,9,56,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,10,57,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,11,45,Ice,Jh,,64.8829472792758,-148.3981869
2022,2022-09-30,MDI5,12,42,Ice,Jh,,64.8829472792758,-148.3981869
