site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,permos_alt_id,permos_borehole_id,permos_borehole_name,permos_borehole_alternate_name,permos_site_abbr,permos_site_name,permos_region,permos_canton,permos_year,permos_alt_m,permos_bound_type,permos_bound_cm,permos_date_source,permos_guess,permos_upper_therm_m,permos_lower_therm_m,permos_alt_comment,permos_coordinate_source,permos_borehole_elevation_m,permos_site_elevation_min_m,permos_site_elevation_max_m,permos_borehole_depth_m,permos_borehole_inclination_deg,permos_borehole_slope_deg,permos_borehole_aspect_deg,permos_morphology,permos_surface_type,permos_pf_thickness,permos_borehole_class,permos_gtnp_id,permos_gtnp_dms_id,permos_calm_id,permos_borehole_comment,permos_site_comment
MUR_0499,PERMOS_2024,2011-08-18,46.50734,9.821836,1,455.0,455.0,,temp,161,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2011,4.55,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2012-08-19,46.50734,9.821836,1,455.0,455.0,,temp,209,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2012,4.55,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2013-06-22,46.50734,9.821836,1,451.0,451.0,,temp,235,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2013,4.51,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
RIT_0102,PERMOS_2024,2023-08-19,46.174694,7.849835,1,527.0,527.0,,temp,539,24,RIT_0102,Ritigraben,RIT,Ritigraben,Upper Valais,VS,2023,5.27,exact,,reported_max_alt_date,true,4.0,6.0,Thermistor at 4 m may be inconsistent.,borehole,2634.0,2634,2634,30.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>13 m,SH,CH 15,869.0,CH12,"Thermistor chain is being sheared off gradually from bottom upwards. Originally also measurements at 14, 16, 18, 20, 22.5, 25, 27.5 and 30 m depth.",Rock glacier above Ritigraben gully. Borehole and meteo station. TLS.
SBE_0190,PERMOS_2024,2005-09-15,46.497379,9.926302,1,387.0,387.0,,temp,135,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2005,3.87,exact,,reported_max_alt_date,true,3.0,4.0,"large thermistor spacing, not comparable to A",borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2006-09-22,46.497379,9.926302,1,388.0,388.0,,temp,136,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2006,3.88,exact,,reported_max_alt_date,true,3.0,4.0,"large thermistor spacing, not comparable to A",borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2007-09-03,46.497379,9.926302,1,395.0,395.0,,temp,137,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2007,3.95,exact,,reported_max_alt_date,true,3.0,4.0,"large thermistor spacing, not comparable to A",borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2008-09-11,46.497379,9.926302,1,396.0,396.0,,temp,138,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2008,3.96,exact,,reported_max_alt_date,true,3.0,4.0,"large thermistor spacing, not comparable to A",borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2009-11-01,46.497379,9.926302,1,521.0,521.0,,temp,139,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2009,5.21,exact,,reported_max_alt_date,true,5.0,6.0,"large thermistor spacing, not comparable to A",borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2013-10-02,46.497379,9.926302,1,373.0,373.0,,temp,317,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2013,3.73,exact,,reported_max_alt_date,false,3.7,4.2,Uncertainty in thermistor depths,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2014-10-13,46.497379,9.926302,1,378.0,378.0,,temp,318,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2014,3.78,exact,,reported_max_alt_date,false,3.7,4.2,Uncertainty in thermistor depths,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2015-09-09,46.497379,9.926302,1,388.0,388.0,,temp,319,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2015,3.88,exact,,reported_max_alt_date,false,3.7,4.2,Uncertainty in thermistor depths,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2016-09-18,46.497379,9.926302,1,367.0,367.0,,temp,320,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2016,3.67,exact,,reported_max_alt_date,false,3.2,3.7,Uncertainty in thermistor depths,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2017-09-09,46.497379,9.926302,1,370.0,370.0,,temp,339,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2017,3.7,exact,,reported_max_alt_date,false,3.2,3.7,Uncertainty in thermistor depths,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2018-10-01,46.497379,9.926302,1,388.0,388.0,,temp,366,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2018,3.88,exact,,reported_max_alt_date,false,3.7,4.2,Uncertainty in thermistor depths,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2019-09-10,46.497379,9.926302,1,416.0,416.0,,temp,393,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2019,4.16,exact,,reported_max_alt_date,false,3.7,4.2,,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2020-10-03,46.497379,9.926302,1,419.00000000000006,419.00000000000006,,temp,442,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2020,4.19,exact,,reported_max_alt_date,,3.7,4.2,,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2021-09-23,46.497379,9.926302,1,419.00000000000006,419.00000000000006,,temp,459,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2021,4.19,exact,,reported_max_alt_date,,3.7,4.2,,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SBE_0190,PERMOS_2024,2022-10-02,46.497379,9.926302,1,438.0,438.0,,temp,519,22,SBE_0190,VAW/Ursina 1,SBE,Schafberg,Engadine,GR,2022,4.38,exact,,reported_max_alt_date,,4.2,4.7,,borehole,2754.2,2730,2760,67.0,0.0,0.0,-999.0,rock glacier,coarse blocks,>16 m,SH,CH 16,861.0,,"Borehole originally from VAW and has been taken over by PHI in 2005. Borehole had been sheared off at around 16 m then. Data before 2005 and for other depths below 15.9 m are not included in the DB, and are probably also worthless according to PHI.;Data between 21.10.2010 and 02.10.2013 not included in the DB, since thermistors were drifting. New thermistor chain was installed on 02.10.2013. Before, measurements were taken at 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.95, 8.9, 9.9, 10.9, 11.9, 12.9, 13.9, 14.9, and 15.9 m depth. Since then, measurements are taken at 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 8.0, 10.0, 12.0 und 14.0 m depth. Re-installation of the chain after calibration on 2019-07-30 with new depths: -132 cm",Active rock glacier  (Foura da l'amd Ursina) above Pontresina. Two boreholes and TLS. Rock glacier tongue situated in Val Giandains gully above village.
SCH_5000,PERMOS_2024,2002-10-23,46.558328,7.83442,1,304.0,304.0,,temp,18,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2002,3.04,exact,,reported_max_alt_date,,3.0,4.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
SCH_5000,PERMOS_2024,2003-11-06,46.558328,7.83442,1,827.0,827.0,,temp,19,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2003,8.27,exact,,reported_max_alt_date,,7.0,9.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
SCH_5000,PERMOS_2024,2004-09-28,46.558328,7.83442,1,478.0,478.0,,temp,20,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2004,4.78,exact,,reported_max_alt_date,,4.0,5.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
SCH_5000,PERMOS_2024,2005-10-09,46.558328,7.83442,1,367.0,367.0,,temp,21,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2005,3.67,exact,,reported_max_alt_date,,3.0,4.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
SCH_5000,PERMOS_2024,2006-10-04,46.558328,7.83442,1,588.0,588.0,,temp,22,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2006,5.88,exact,,reported_max_alt_date,,3.0,4.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
SCH_5000,PERMOS_2024,2007-10-04,46.558328,7.83442,1,314.0,314.0,,temp,23,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2007,3.14,exact,,reported_max_alt_date,,3.0,4.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
SCH_5000,PERMOS_2024,2008-09-11,46.558328,7.83442,1,389.0,389.0,,temp,24,14,SCH_5000,Chain1,SCH,Schilthorn,Bernese Oberland,BE,2008,3.89,exact,,reported_max_alt_date,,3.0,4.0,,borehole,2909.296,2400,3000,101.0,0.0,30.0,45.0,crest,debris,>100 m,IB,CH 19,866.0,,"PACE borehole, prior to the renovation in summer 2011, the uppermost thermistor temperatures are also available in 6h intervals (data not in DB and never properly analyzed).","Debris-covered E-W oriented crest. Most measurement installations in the N slope about 60 m below the summit, but some GST measurements also further down as well as in the S slope. Further information can be found e.g. in J. Noetzli, C. Hilbich, C. Hauck, M. Hoelzle, and S. Gruber (2008): Comparison of simulated 2D temperature profiles with time-lapse electrical resistivity data at the Schilthorn crest, Switzerland. In 9th International Conference on Permafrost. Fairbanks, US, 1293-1298."
