site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,site_name,transect_name,transect_point,natali_source_thaw_depth_cm,natali_notes,natali_coordinate_source,quality_flag_coord_lookup_or_interpolated,quality_flag_source_unit_or_code_recoded,quality_flag_refusal_or_obstruction_note
Natali_2023_NCU_OLD_T2_L4,2016-08-10,65.34024853333334,-146.9199112,37.0,1,37.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,4,37.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L5,2016-08-10,65.34025816666667,-146.919919,27.0,1,27.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,5,27.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L6,2016-08-10,65.34026779999999,-146.9199268,45.0,1,45.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,6,45.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L7,2016-08-10,65.34027743333333,-146.9199346,45.0,1,45.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,7,45.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L8,2016-08-10,65.34028706666666,-146.9199424,47.0,1,47.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,8,47.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L9,2016-08-10,65.3402967,-146.91995020000002,49.0,1,49.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,9,49.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L10,2016-08-10,65.34030633333333,-146.919958,54.0,1,54.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,10,54.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L11,2016-08-10,65.34031596666667,-146.9199658,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,11,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L12,2016-08-10,65.3403256,-146.91997360000002,35.0,1,35.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,12,35.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L13,2016-08-10,65.34033523333333,-146.9199814,41.0,1,41.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,13,41.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L14,2016-08-10,65.34034486666667,-146.9199892,50.0,1,50.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,14,50.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L15,2016-08-10,65.34035449999999,-146.91999700000002,48.0,1,48.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,15,48.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L16,2016-08-10,65.34036413333332,-146.92000480000002,50.0,1,50.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,16,50.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L17,2016-08-10,65.34037376666666,-146.9200126,37.0,1,37.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,17,37.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L18,2016-08-10,65.3403834,-146.9200204,41.0,1,41.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,18,41.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L19,2016-08-10,65.34039303333333,-146.92002820000002,46.0,1,46.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,19,46.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L20,2016-08-10,65.34040266666666,-146.920036,31.0,1,31.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,20,31.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L21,2016-08-10,65.3404123,-146.9200438,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,21,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L22,2016-08-10,65.34042193333333,-146.92005160000002,42.0,1,42.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,22,42.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L23,2016-08-10,65.34043156666667,-146.9200594,31.0,1,31.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,23,31.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L24,2016-08-10,65.3404412,-146.9200672,43.0,1,43.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,24,43.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L25,2016-08-10,65.34045083333334,-146.920075,40.0,1,40.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,25,40.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L26,2016-08-10,65.34046046666666,-146.92008280000002,33.0,1,33.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,26,33.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L27,2016-08-10,65.34047009999999,-146.9200906,42.0,1,42.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,27,42.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L28,2016-08-10,65.34047973333332,-146.9200984,43.0,1,43.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,28,43.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L29,2016-08-10,65.34048936666666,-146.92010620000002,56.0,1,56.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,29,56.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L30,2016-08-10,65.340499,-146.920114,34.0,1,34.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,30,34.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T3_L0,2016-08-10,65.340303,-146.919401,47.0,1,47.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,0,47.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T3_L1,2016-08-10,65.34031113333334,-146.91940929999998,46.0,1,46.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,1,46.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L2,2016-08-10,65.34031926666667,-146.9194176,52.0,1,52.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,2,52.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L3,2016-08-10,65.3403274,-146.9194259,49.0,1,49.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,3,49.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L4,2016-08-10,65.34033553333335,-146.91943419999998,31.0,1,31.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,4,31.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L5,2016-08-10,65.34034366666667,-146.9194425,56.0,1,56.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,5,56.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L6,2016-08-10,65.34035180000001,-146.9194508,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,6,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L7,2016-08-10,65.34035993333333,-146.91945909999998,47.0,1,47.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,7,47.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L8,2016-08-10,65.34036806666667,-146.9194674,47.0,1,47.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,8,47.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L9,2016-08-10,65.34037620000001,-146.9194757,52.0,1,52.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,9,52.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L10,2016-08-10,65.34038433333333,-146.91948399999998,48.0,1,48.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,10,48.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L11,2016-08-10,65.34039246666667,-146.9194923,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,11,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L12,2016-08-10,65.34040060000001,-146.9195006,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,12,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L13,2016-08-10,65.34040873333333,-146.91950889999998,58.0,1,58.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,13,58.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L14,2016-08-10,65.34041686666667,-146.9195172,56.0,1,56.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,14,56.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L15,2016-08-10,65.34042500000001,-146.9195255,45.0,1,45.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,15,45.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L16,2016-08-10,65.34043313333333,-146.91953379999998,51.0,1,51.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,16,51.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L17,2016-08-10,65.34044126666667,-146.9195421,51.0,1,51.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,17,51.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L18,2016-08-10,65.3404494,-146.9195504,37.0,1,37.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,18,37.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L19,2016-08-10,65.34045753333334,-146.91955869999998,59.0,1,59.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,19,59.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L20,2016-08-10,65.34046566666667,-146.919567,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,20,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L21,2016-08-10,65.3404738,-146.9195753,47.0,1,47.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,21,47.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L22,2016-08-10,65.34048193333334,-146.91958359999998,41.0,1,41.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,22,41.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L23,2016-08-10,65.34049006666667,-146.9195919,42.0,1,42.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,23,42.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L24,2016-08-10,65.3404982,-146.9196002,36.0,1,36.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,24,36.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L25,2016-08-10,65.34050633333334,-146.91960849999998,38.0,1,38.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,25,38.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L26,2016-08-10,65.34051446666666,-146.9196168,37.0,1,37.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,26,37.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L27,2016-08-10,65.3405226,-146.9196251,39.0,1,39.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,27,39.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L28,2016-08-10,65.34053073333334,-146.91963339999998,41.0,1,41.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,28,41.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L29,2016-08-10,65.34053886666666,-146.9196417,31.0,1,31.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,29,31.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L30,2016-08-10,65.340547,-146.91965,50.0,1,50.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,30,50.0,,source_endpoint,False,False,False
Natali_2023_EML_T1_L0,2016-08-11,63.880063,-149.256049,60.0,1,60.0,,tp,Natali_2023,Eight Mile Lake,1,0,60.0,,source_endpoint,False,False,False
Natali_2023_EML_T1_L1,2016-08-11,63.88006646666667,-149.25606756666664,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,1,1,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L2,2016-08-11,63.88006993333333,-149.25608613333333,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,1,2,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L3,2016-08-11,63.8800734,-149.25610469999998,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,1,3,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L4,2016-08-11,63.88007686666667,-149.25612326666666,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,1,4,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L5,2016-08-11,63.88008033333333,-149.25614183333332,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,1,5,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L6,2016-08-11,63.8800838,-149.2561604,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,1,6,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L7,2016-08-11,63.88008726666666,-149.25617896666665,61.0,1,61.0,,tp,Natali_2023,Eight Mile Lake,1,7,61.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L8,2016-08-11,63.88009073333333,-149.25619753333334,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,1,8,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L9,2016-08-11,63.8800942,-149.2562161,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,1,9,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L10,2016-08-11,63.880097666666664,-149.25623466666667,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,1,10,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L11,2016-08-11,63.88010113333333,-149.25625323333333,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,1,11,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L12,2016-08-11,63.8801046,-149.2562718,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,1,12,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L13,2016-08-11,63.880108066666665,-149.25629036666666,46.0,1,46.0,,tp,Natali_2023,Eight Mile Lake,1,13,46.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L14,2016-08-11,63.880111533333334,-149.25630893333334,61.0,1,61.0,,tp,Natali_2023,Eight Mile Lake,1,14,61.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L15,2016-08-11,63.880115,-149.2563275,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,1,15,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L16,2016-08-11,63.880118466666666,-149.25634606666665,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,1,16,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L17,2016-08-11,63.880121933333335,-149.25636463333333,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,1,17,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L18,2016-08-11,63.8801254,-149.2563832,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,1,18,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L19,2016-08-11,63.88012886666667,-149.25640176666667,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,1,19,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L20,2016-08-11,63.880132333333336,-149.25642033333332,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,1,20,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L21,2016-08-11,63.8801358,-149.2564389,49.0,1,49.0,,tp,Natali_2023,Eight Mile Lake,1,21,49.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L22,2016-08-11,63.88013926666667,-149.25645746666666,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,1,22,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L23,2016-08-11,63.88014273333334,-149.25647603333334,44.0,1,44.0,,tp,Natali_2023,Eight Mile Lake,1,23,44.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L24,2016-08-11,63.8801462,-149.2564946,42.0,1,42.0,,tp,Natali_2023,Eight Mile Lake,1,24,42.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L25,2016-08-11,63.88014966666667,-149.25651316666668,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,1,25,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L26,2016-08-11,63.88015313333333,-149.25653173333333,39.0,1,39.0,,tp,Natali_2023,Eight Mile Lake,1,26,39.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L27,2016-08-11,63.8801566,-149.25655030000001,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,1,27,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L28,2016-08-11,63.88016006666667,-149.25656886666667,38.0,1,38.0,,tp,Natali_2023,Eight Mile Lake,1,28,38.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L29,2016-08-11,63.88016353333333,-149.25658743333335,43.0,1,43.0,,tp,Natali_2023,Eight Mile Lake,1,29,43.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L30,2016-08-11,63.880167,-149.256606,42.0,1,42.0,,tp,Natali_2023,Eight Mile Lake,1,30,42.0,,source_endpoint,False,False,False
Natali_2023_EML_T2_L0,2016-08-11,63.880225,-149.255864,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,2,0,52.0,,source_endpoint,False,False,False
Natali_2023_EML_T2_L1,2016-08-11,63.880228800000005,-149.25588166666668,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,2,1,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L2,2016-08-11,63.8802326,-149.25589933333333,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,2,2,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L3,2016-08-11,63.8802364,-149.255917,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,2,3,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L4,2016-08-11,63.8802402,-149.25593466666666,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,2,4,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L5,2016-08-11,63.880244000000005,-149.25595233333334,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,2,5,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L6,2016-08-11,63.8802478,-149.25597,45.0,1,45.0,,tp,Natali_2023,Eight Mile Lake,2,6,45.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L7,2016-08-11,63.8802516,-149.25598766666667,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,2,7,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L8,2016-08-11,63.8802554,-149.25600533333335,63.0,1,63.0,,tp,Natali_2023,Eight Mile Lake,2,8,63.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L9,2016-08-11,63.880259200000005,-149.256023,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,2,9,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L10,2016-08-11,63.880263,-149.25604066666668,49.0,1,49.0,,tp,Natali_2023,Eight Mile Lake,2,10,49.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L11,2016-08-11,63.8802668,-149.25605833333333,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,2,11,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L12,2016-08-11,63.8802706,-149.256076,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,2,12,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L13,2016-08-11,63.880274400000005,-149.25609366666666,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,2,13,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L14,2016-08-11,63.8802782,-149.25611133333334,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,2,14,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L15,2016-08-11,63.880282,-149.256129,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,2,15,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L16,2016-08-11,63.8802858,-149.25614666666667,44.0,1,44.0,,tp,Natali_2023,Eight Mile Lake,2,16,44.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L17,2016-08-11,63.8802896,-149.25616433333334,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,2,17,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L18,2016-08-11,63.8802934,-149.256182,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,2,18,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L19,2016-08-11,63.8802972,-149.25619966666667,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,2,19,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L20,2016-08-11,63.880301,-149.25621733333332,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,2,20,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L21,2016-08-11,63.8803048,-149.256235,45.0,1,45.0,,tp,Natali_2023,Eight Mile Lake,2,21,45.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L22,2016-08-11,63.8803086,-149.25625266666665,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,2,22,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L23,2016-08-11,63.8803124,-149.25627033333333,49.0,1,49.0,,tp,Natali_2023,Eight Mile Lake,2,23,49.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L24,2016-08-11,63.8803162,-149.256288,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,2,24,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L25,2016-08-11,63.88032,-149.25630566666666,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,2,25,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L26,2016-08-11,63.8803238,-149.25632333333334,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,2,26,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L27,2016-08-11,63.8803276,-149.256341,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,2,27,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L28,2016-08-11,63.8803314,-149.25635866666667,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,2,28,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L29,2016-08-11,63.8803352,-149.25637633333332,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,2,29,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L30,2016-08-11,63.880339,-149.256394,43.0,1,43.0,,tp,Natali_2023,Eight Mile Lake,2,30,43.0,,source_endpoint,False,False,False
Natali_2023_EML_T3_L0,2016-08-11,63.880332,-149.255684,63.0,1,63.0,,tp,Natali_2023,Eight Mile Lake,3,0,63.0,,source_endpoint,False,False,False
Natali_2023_EML_T3_L1,2016-08-11,63.8803368,-149.25570163333333,41.0,1,41.0,,tp,Natali_2023,Eight Mile Lake,3,1,41.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L2,2016-08-11,63.8803416,-149.25571926666666,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,3,2,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L3,2016-08-11,63.8803464,-149.2557369,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,3,3,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L4,2016-08-11,63.8803512,-149.25575453333335,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,3,4,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L5,2016-08-11,63.880356000000006,-149.25577216666667,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,3,5,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L6,2016-08-11,63.880360800000005,-149.2557898,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,3,6,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L7,2016-08-11,63.880365600000005,-149.25580743333333,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,3,7,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L8,2016-08-11,63.880370400000004,-149.25582506666666,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,3,8,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L9,2016-08-11,63.8803752,-149.25584270000002,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,3,9,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L10,2016-08-11,63.88038,-149.25586033333335,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,3,10,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L11,2016-08-11,63.8803848,-149.25587796666667,46.0,1,46.0,,tp,Natali_2023,Eight Mile Lake,3,11,46.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L12,2016-08-11,63.8803896,-149.2558956,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,3,12,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L13,2016-08-11,63.8803944,-149.25591323333333,49.0,1,49.0,,tp,Natali_2023,Eight Mile Lake,3,13,49.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L14,2016-08-11,63.8803992,-149.25593086666666,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,3,14,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L15,2016-08-11,63.880404,-149.2559485,41.0,1,41.0,,tp,Natali_2023,Eight Mile Lake,3,15,41.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L16,2016-08-11,63.880408800000005,-149.25596613333335,43.0,1,43.0,,tp,Natali_2023,Eight Mile Lake,3,16,43.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L17,2016-08-11,63.880413600000004,-149.25598376666667,44.0,1,44.0,,tp,Natali_2023,Eight Mile Lake,3,17,44.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L18,2016-08-11,63.8804184,-149.2560014,41.0,1,41.0,,tp,Natali_2023,Eight Mile Lake,3,18,41.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L19,2016-08-11,63.8804232,-149.25601903333333,42.0,1,42.0,,tp,Natali_2023,Eight Mile Lake,3,19,42.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L20,2016-08-11,63.880428,-149.25603666666666,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,3,20,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L21,2016-08-11,63.8804328,-149.25605430000002,49.0,1,49.0,,tp,Natali_2023,Eight Mile Lake,3,21,49.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L22,2016-08-11,63.8804376,-149.25607193333335,42.0,1,42.0,,tp,Natali_2023,Eight Mile Lake,3,22,42.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L23,2016-08-11,63.8804424,-149.25608956666667,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,3,23,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L24,2016-08-11,63.8804472,-149.2561072,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,3,24,53.0,,interpolated_transect,True,False,False
