site_id,lat,lon,date,org_thick,pf_depth,obs_limit,rock,pf_observed,method,transect_name,transect_point,source,thaw_depth
Delta_Projected_albers,63.9264621681064,-145.17517849825734,07/26/2004,0.0,,85.0,N,0,unknown,04TP014A,04,Pastick,
Delta_Projected_albers,63.922810550321614,-145.19036533641997,07/28/2004,7.0,,185.0,N,0,unknown,04TP015,01,Pastick,
Delta_Projected_albers,63.92673065037006,-145.2060226744789,07/28/2004,0.0,,65.0,N,0,unknown,04TP015,05,Pastick,
Delta_Projected_albers,63.92941541167578,-145.2118892709418,07/28/2004,0.0,,200.0,N,0,unknown,04TP016A,06,Pastick,
Delta_Projected_albers,63.942418255878614,-145.2028150192894,08/19/2004,0.0,,135.0,N,0,unknown,04TP017,01,Pastick,
Delta_Projected_albers,63.945317476361964,-145.20569085982783,08/19/2004,0.0,,155.0,N,0,unknown,04TP017,02,Pastick,
Delta_Projected_albers,63.947792985604,-145.20479756994527,08/19/2004,0.0,,82.0,N,0,unknown,04TP018,03,Pastick,
Delta_Projected_albers,63.954136176638194,-145.20524884562965,08/19/2004,27.0,,50.0,N,0,unknown,04TP019,05,Pastick,
Delta_Projected_albers,63.906924409996506,-145.3865727457201,08/25/2004,8.0,,73.0,N,0,unknown,04TP020,01,Pastick,
Delta_Projected_albers,63.81665995888122,-144.95878002070697,08/26/2004,25.0,54.0,54.0,N,1,unknown,04TP021,01,Pastick,
Delta_Projected_albers,63.968144787857966,-145.2400791795712,07/29/2004,26.0,,65.0,N,0,unknown,04TP030,01,Pastick,
Delta_Projected_albers,63.95142029784431,-145.2630755659604,09/29/2004,38.0,,200.0,N,0,unknown,04TP041,02,Pastick,
Delta_Projected_albers,63.95119793102579,-145.26249730999578,09/29/2004,0.0,,180.0,N,0,unknown,04TP041,03,Pastick,
Delta_Projected_albers,63.99587950711481,-145.5232405717472,09/28/2004,22.0,,180.0,N,0,unknown,04TP042,01,Pastick,
Delta_Projected_albers,63.99643328092821,-145.52916122793354,09/28/2004,0.0,,55.0,N,0,unknown,04TP043,02,Pastick,
Delta_Projected_albers,64.00933882589962,-145.5183977456293,09/28/2004,0.0,,36.0,N,0,unknown,04TP044,03,Pastick,
Delta_Projected_albers,64.05772555785445,-145.72360508138877,09/28/2004,7.0,,80.0,N,0,unknown,04TP045,04,Pastick,
Denali5_Projected_Albers,63.01387152019591,-151.65847055451832,07/10/1999,0.0,,100.0,N,0,unknown,99MC007,02,Pastick,
Denali5_Projected_Albers,63.016371618110675,-151.65422660691348,07/10/1999,2.0,,100.0,N,0,unknown,99MC007,01,Pastick,
Denali5_Projected_Albers,63.10420836337823,-151.64295256177752,08/05/1999,4.0,,150.0,N,0,unknown,99MC056,01,Pastick,
Denali5_Projected_Albers,63.10550182156331,-151.64867882702967,08/05/1999,12.0,83.0,83.0,N,1,unknown,99MC056,02,Pastick,
Denali5_Projected_Albers,63.106258051656184,-151.65552040558427,08/05/1999,7.0,,100.0,N,0,unknown,99MC057,02,Pastick,
Denali5_Projected_Albers,63.106563172121,-151.6669213295108,08/05/1999,8.0,,100.0,N,0,unknown,99MC058,01,Pastick,
Denali5_Projected_Albers,63.10671513336023,-151.6563910876714,08/05/1999,3.0,,100.0,N,0,unknown,99MC057,01,Pastick,
Denali5_Projected_Albers,63.10752127028043,-151.65431255937557,08/05/1999,4.0,,100.0,N,0,unknown,99MC056,03,Pastick,
Denali5_Projected_Albers,63.10814390535114,-151.67852215374066,08/05/1999,2.0,,100.0,N,0,unknown,99MC058,02,Pastick,
Denali5_Projected_Albers,63.10837993052021,-151.62961790505287,08/05/1999,5.0,,150.0,N,0,unknown,99MC055,03,Pastick,
Denali5_Projected_Albers,63.109266799038124,-151.62386803659857,08/05/1999,1.0,,62.0,Y,0,unknown,99MC055,01,Pastick,
Denali5_Projected_Albers,63.10962274172446,-151.62539715930808,08/05/1999,2.0,,58.0,Y,0,unknown,99MC055,02,Pastick,
Denali5_Projected_Albers,63.16164125292204,-151.5044940701492,08/15/2002,1.0,,150.0,N,0,unknown,02MC082,02,Pastick,
Denali5_Projected_Albers,63.16597530401751,-151.5249241282145,08/15/2002,2.0,,150.0,N,0,unknown,02MC082,01,Pastick,
Denali5_Projected_Albers,63.16810967347601,-151.50668297644867,08/15/2002,15.0,,150.0,N,0,unknown,02MC082,03,Pastick,
Denali5_Projected_Albers,63.19247321741372,-151.9574914502772,08/22/1999,120.0,,150.0,N,0,unknown,99MC090,01,Pastick,
Denali5_Projected_Albers,63.192806168870355,-151.95883100496835,08/22/1999,5.0,,100.0,N,0,unknown,99MC090,02,Pastick,
Denali5_Projected_Albers,63.19285020988288,-151.9599424483731,08/22/1999,21.0,42.0,47.0,N,1,unknown,99MC090,03,Pastick,
Denali5_Projected_Albers,63.19650486548435,-151.95891679445205,08/22/1999,12.0,49.0,49.0,N,1,unknown,99MC091,01,Pastick,
Denali5_Projected_Albers,63.19782930804826,-151.95837224553688,08/22/1999,24.0,43.0,43.0,N,1,unknown,99MC091,02,Pastick,
Denali5_Projected_Albers,63.200098309994154,-151.96425481171417,08/22/1999,18.0,53.0,53.0,N,1,unknown,99MC091,03,Pastick,
Denali5_Projected_Albers,63.202545676592244,-151.9700126591475,08/22/1999,9.0,48.0,48.0,N,1,unknown,99MC091,04,Pastick,
Denali5_Projected_Albers,63.20268253293019,-151.97778171164538,08/20/1999,37.0,44.0,90.0,N,1,unknown,99MC122,01,Pastick,
Denali5_Projected_Albers,63.199034233549185,-151.2319829010778,08/30/2002,1.0,,150.0,N,0,unknown,02MC120,01,Pastick,
Denali5_Projected_Albers,63.20459008459827,-151.51941865526146,07/08/1999,0.0,,100.0,N,0,unknown,99MC004,01,Pastick,
Denali5_Projected_Albers,63.206443743613654,-151.6997722935787,07/12/1999,10.0,,100.0,N,0,unknown,99MC021,02,Pastick,
Denali5_Projected_Albers,63.20647254512259,-151.69507792844652,07/12/1999,12.0,,100.0,N,0,unknown,99MC021,01,Pastick,
Denali5_Projected_Albers,63.20764528940918,-151.6888800985626,07/12/1999,31.0,42.0,58.0,N,1,unknown,99MC020,03,Pastick,
Denali5_Projected_Albers,63.20605508911026,-151.52304266507645,07/08/1999,3.0,,150.0,N,0,unknown,99MC004,02,Pastick,
Denali5_Projected_Albers,63.20906406100956,-151.70657557432045,07/12/1999,9.0,,100.0,N,0,unknown,99MC021,03,Pastick,
Denali5_Projected_Albers,63.209070593020044,-151.68575287152171,07/12/1999,15.0,,100.0,N,0,unknown,99MC020,02,Pastick,
Denali5_Projected_Albers,63.20948854936684,-151.68338711945637,07/12/1999,31.0,42.0,49.0,N,1,unknown,99MC020,01,Pastick,
Denali5_Projected_Albers,63.20864335952256,-151.52678889433506,07/08/1999,10.0,112.0,112.0,N,1,unknown,99MC004,03,Pastick,
Denali5_Projected_Albers,63.21043626320634,-151.67910774608592,07/12/1999,34.0,40.0,61.0,N,1,unknown,99MC019,05,Pastick,
Denali5_Projected_Albers,63.21083047502532,-151.67324240374228,07/12/1999,36.0,36.0,48.0,N,1,unknown,99MC019,04,Pastick,
Denali5_Projected_Albers,63.21137179723298,-151.66490383735697,07/12/1999,10.0,,100.0,N,0,unknown,99MC019,02,Pastick,
Denali5_Projected_Albers,63.21145844395516,-151.66840038971185,07/12/1999,8.0,,100.0,N,0,unknown,99MC019,03,Pastick,
Denali5_Projected_Albers,63.21136405798047,-151.53033016620404,07/08/1999,4.0,,100.0,N,0,unknown,99MC004,04,Pastick,
Denali5_Projected_Albers,63.21277165841087,-151.6591307600657,07/12/1999,3.0,,100.0,N,0,unknown,99MC019,01,Pastick,
Denali5_Projected_Albers,63.21437165468757,-151.53558818669657,07/08/1999,1.0,,100.0,N,0,unknown,99MC005,01,Pastick,
Denali5_Projected_Albers,63.21888522975651,-152.02658457106747,08/22/1999,2.0,,100.0,N,0,unknown,99MC092,01,Pastick,
Denali5_Projected_Albers,63.21907340168652,-152.0291643613051,08/22/1999,11.0,,100.0,N,0,unknown,99MC092,02,Pastick,
Denali5_Projected_Albers,63.218189179172576,-151.53931436478612,07/08/1999,5.0,,100.0,N,0,unknown,99MC005,02,Pastick,
Denali5_Projected_Albers,63.215527223554865,-151.1079246488664,07/12/1999,3.0,,100.0,N,0,unknown,99MC015,02,Pastick,
Denali5_Projected_Albers,63.21778281939608,-151.10135046875442,07/12/1999,1.0,,100.0,N,0,unknown,99MC016,01,Pastick,
Denali5_Projected_Albers,63.22476421867617,-151.53273419081748,07/08/1999,4.0,,100.0,N,0,unknown,99MC006,01,Pastick,
Denali5_Projected_Albers,63.22009425197535,-151.09897020141514,07/12/1999,5.0,,100.0,N,0,unknown,99MC016,02,Pastick,
Denali5_Projected_Albers,63.22659945608551,-151.526173466318,07/08/1999,8.0,,100.0,N,0,unknown,99MC006,02,Pastick,
Denali5_Projected_Albers,63.229289549533505,-151.52070260590375,07/08/1999,20.0,41.0,70.0,N,1,unknown,99MC006,03,Pastick,
Denali5_Projected_Albers,63.22550207180636,-151.11471598558518,07/12/1999,3.0,109.0,109.0,N,1,unknown,99MC017,01,Pastick,
Denali5_Projected_Albers,63.2265206241856,-151.1381948067616,08/30/2002,3.0,,150.0,N,0,unknown,02MC119,01,Pastick,
Denali5_Projected_Albers,63.22867102922989,-151.11944582550828,07/12/1999,14.0,76.0,76.0,N,1,unknown,99MC017,02,Pastick,
Denali5_Projected_Albers,63.23138572690269,-151.12106094310764,07/12/1999,1.0,,150.0,N,0,unknown,99MC017,03,Pastick,
Denali5_Projected_Albers,63.23336965230908,-151.113586142775,07/12/1999,3.0,,100.0,N,0,unknown,99MC017,04,Pastick,
Denali5_Projected_Albers,63.2369726653014,-151.10907046404355,07/12/1999,10.0,,150.0,N,0,unknown,99MC018,01,Pastick,
Denali5_Projected_Albers,63.238509382035474,-151.1071580664406,07/12/1999,1.0,,100.0,N,0,unknown,99MC018,02,Pastick,
Denali5_Projected_Albers,63.24008672182095,-150.95390436653537,07/07/1999,4.0,,100.0,N,0,unknown,99MC002,02,Pastick,
Denali5_Projected_Albers,63.24142711198494,-150.95908684151533,07/07/1999,0.0,,100.0,N,0,unknown,99MC002,03,Pastick,
Denali5_Projected_Albers,63.2483325324057,-151.41511040464252,08/09/1999,5.0,,100.0,N,0,unknown,99MC065,03,Pastick,
Denali5_Projected_Albers,63.24272300075274,-150.9605487671964,07/07/1999,1.0,,100.0,N,0,unknown,99MC002,04,Pastick,
Denali5_Projected_Albers,63.24271652110391,-150.95322039890473,07/07/1999,1.0,,100.0,N,0,unknown,99MC002,01,Pastick,
Denali5_Projected_Albers,63.248958769491125,-151.41652998713965,08/09/1999,9.0,,150.0,N,0,unknown,99MC065,02,Pastick,
Denali5_Projected_Albers,63.251374717752086,-151.4198634322584,08/09/1999,1.0,,100.0,N,0,unknown,99MC065,01,Pastick,
Denali5_Projected_Albers,63.246030338861424,-150.95890132134474,07/07/1999,1.0,,78.0,Y,0,unknown,99MC001,01,Pastick,
Denali5_Projected_Albers,63.24625897206859,-150.95856649671336,07/07/1999,2.0,,100.0,N,0,unknown,99MC001,02,Pastick,
Denali5_Projected_Albers,63.254751804701534,-151.42894186825876,08/09/1999,10.0,,100.0,N,0,unknown,99MC066,03,Pastick,
Denali5_Projected_Albers,63.25479709300515,-151.42248514916278,08/09/1999,4.0,,150.0,N,0,unknown,99MC066,01,Pastick,
Denali5_Projected_Albers,63.25586375280853,-151.42720804291824,08/09/1999,1.0,,100.0,N,0,unknown,99MC066,02,Pastick,
Denali5_Projected_Albers,63.25073741043731,-150.97856935937824,07/07/1999,4.0,,100.0,N,0,unknown,99MC003,02,Pastick,
Denali5_Projected_Albers,63.2569291946625,-151.43754933901735,08/09/1999,13.0,115.0,115.0,N,1,unknown,99MC067,01,Pastick,
Denali5_Projected_Albers,63.25249317722536,-150.9763946145251,07/07/1999,5.0,,100.0,N,0,unknown,99MC003,01,Pastick,
Denali5_Projected_Albers,63.25916489290939,-151.4433258184512,08/09/1999,5.0,,100.0,N,0,unknown,99MC067,02,Pastick,
Denali5_Projected_Albers,63.25938843906314,-151.40673383248463,08/30/2002,19.0,82.0,82.0,N,1,unknown,02MC121,02,Pastick,
Denali5_Projected_Albers,63.25955594145333,-151.4072625440626,08/30/2002,5.0,,150.0,N,0,unknown,02MC121,01,Pastick,
Denali5_Projected_Albers,63.26116036968137,-151.44849840334163,08/09/1999,4.0,,100.0,N,0,unknown,99MC068,01,Pastick,
Denali5_Projected_Albers,63.26889209427486,-151.44626952169784,08/09/1999,28.0,96.0,96.0,N,1,unknown,99MC068,02,Pastick,
Denali5_Projected_Albers,63.261092375064315,-150.82234376604904,08/15/2002,2.0,,150.0,N,0,unknown,02MC083,01,Pastick,
Denali5_Projected_Albers,63.26800947443233,-151.14251712427352,07/14/1999,4.0,,100.0,N,0,unknown,99MC027,03,Pastick,
Denali5_Projected_Albers,63.26823315489353,-151.15073446770396,07/14/1999,0.0,,100.0,N,0,unknown,99MC027,04,Pastick,
Denali5_Projected_Albers,63.26842018566738,-151.12931583086973,07/14/1999,12.0,,150.0,N,0,unknown,99MC027,02,Pastick,
Denali5_Projected_Albers,63.26898180318069,-151.12423661347123,07/14/1999,5.0,,100.0,N,0,unknown,99MC027,01,Pastick,
Denali5_Projected_Albers,63.2697523287898,-151.173838619167,07/14/1999,20.0,47.0,47.0,N,1,unknown,99MC028,04,Pastick,
Denali5_Projected_Albers,63.27358553630051,-151.44284762870726,08/09/1999,3.0,,100.0,N,0,unknown,99MC068,03,Pastick,
Denali5_Projected_Albers,63.2710805687415,-151.16960850361727,07/14/1999,1.0,,100.0,N,0,unknown,99MC028,03,Pastick,
Denali5_Projected_Albers,63.270875376394486,-151.11195416450119,07/14/1999,8.0,88.0,88.0,N,1,unknown,99MC026,01,Pastick,
Denali5_Projected_Albers,63.27107370222328,-151.11879839735553,07/14/1999,12.0,42.0,56.0,N,1,unknown,99MC026,02,Pastick,
Denali5_Projected_Albers,63.271750787381066,-151.1665759539974,07/14/1999,9.0,,100.0,N,0,unknown,99MC028,02,Pastick,
Denali5_Projected_Albers,63.27183586446473,-151.16551405653695,07/14/1999,3.0,,150.0,N,0,unknown,99MC028,01,Pastick,
Denali5_Projected_Albers,63.28162278005438,-151.92865561452678,07/24/1999,150.0,,150.0,N,0,unknown,99MC038,01,Pastick,
Denali5_Projected_Albers,63.28218899945714,-151.9287542283916,07/24/1999,23.0,,100.0,N,0,unknown,99MC038,02,Pastick,
Denali5_Projected_Albers,63.28365600842085,-151.9304742862431,07/24/1999,21.0,29.0,29.0,N,1,unknown,99MC038,03,Pastick,
Denali5_Projected_Albers,63.271351157800595,-150.80687727468475,08/15/2002,0.0,,46.0,Y,0,unknown,02MC084,01,Pastick,
Denali5_Projected_Albers,63.27191704051872,-150.81155926102215,08/15/2002,6.0,,68.0,Y,0,unknown,02MC084,02,Pastick,
Denali5_Projected_Albers,63.27291741646736,-150.8170658621956,08/15/2002,6.0,128.0,128.0,N,1,unknown,02MC084,03,Pastick,
Denali5_Projected_Albers,63.295830261423994,-151.93808147150463,07/24/1999,23.0,39.0,49.0,N,1,unknown,99MC039,01,Pastick,
Denali5_Projected_Albers,63.29689437353737,-151.93754363323546,07/24/1999,150.0,,150.0,N,0,unknown,99MC039,02,Pastick,
Denali5_Projected_Albers,63.29596368584916,-151.6112015892629,08/19/1999,0.0,,100.0,N,0,unknown,99MC080,01,Pastick,
Denali5_Projected_Albers,63.2961249161937,-151.583805017762,08/19/1999,8.0,,100.0,N,0,unknown,99MC082,03,Pastick,
Denali5_Projected_Albers,63.2966735453137,-151.58481541756817,08/19/1999,38.0,,100.0,N,0,unknown,99MC082,02,Pastick,
Denali5_Projected_Albers,63.297074257367576,-151.58992262067474,08/19/1999,41.0,74.0,74.0,N,1,unknown,99MC082,01,Pastick,
Denali5_Projected_Albers,63.297195031450634,-151.59215099789512,08/19/1999,25.0,34.0,49.0,N,1,unknown,99MC081,03,Pastick,
Denali5_Projected_Albers,63.297728835626586,-151.59986526733596,08/19/1999,26.0,52.0,70.0,N,1,unknown,99MC081,01,Pastick,
Denali5_Projected_Albers,63.297851266787276,-151.59862246733007,08/19/1999,9.0,,100.0,N,0,unknown,99MC081,02,Pastick,
Denali5_Projected_Albers,63.297760499487985,-151.57588463493585,08/19/1999,57.0,41.0,59.0,N,1,unknown,99MC082,04,Pastick,
Denali5_Projected_Albers,63.29814949323671,-151.60614890318644,08/19/1999,10.0,,100.0,N,0,unknown,99MC080,02,Pastick,
Denali5_Projected_Albers,63.29782808510036,-151.56740277802808,08/19/1999,17.0,88.0,88.0,N,1,unknown,99MC081,04,Pastick,
Denali5_Projected_Albers,63.29796309833271,-151.56476272926685,08/19/1999,11.0,,100.0,N,0,unknown,99MC081,05,Pastick,
Denali5_Projected_Albers,63.301321550401376,-151.92584935849013,07/24/1999,20.0,43.0,43.0,N,1,unknown,99MC039,03,Pastick,
Denali5_Projected_Albers,63.30243481155569,-151.9223164752525,07/24/1999,8.0,,100.0,N,0,unknown,99MC040,01,Pastick,
Denali5_Projected_Albers,63.30371050999326,-151.9200940569083,07/24/1999,9.0,,100.0,N,0,unknown,99MC040,02,Pastick,
Denali5_Projected_Albers,63.29569178133532,-151.06921151343354,08/19/1998,3.0,,150.0,N,0,unknown,98MC080,01,Pastick,
Denali5_Projected_Albers,63.292032507485786,-150.79660693157837,07/26/1998,0.0,,118.0,Y,0,unknown,98MC043,01,Pastick,
Denali5_Projected_Albers,63.30536278136126,-151.91664017451646,07/24/1999,9.0,,100.0,N,0,unknown,99MC040,03,Pastick,
Denali5_Projected_Albers,63.30664595878635,-151.91659197968113,07/24/1999,0.0,,100.0,N,0,unknown,99MC041,01,Pastick,
Denali5_Projected_Albers,63.30718435483343,-151.91657175663335,07/24/1999,7.0,,150.0,N,0,unknown,99MC041,02,Pastick,
Denali5_Projected_Albers,63.29830624051431,-151.06670204013537,08/19/1998,23.0,109.0,127.0,N,1,unknown,98MC080,02,Pastick,
Denali5_Projected_Albers,63.29895566343177,-151.06560098935353,08/19/1998,4.0,,150.0,N,0,unknown,98MC080,03,Pastick,
Denali5_Projected_Albers,63.30050484957579,-151.06266357024657,08/19/1998,4.0,,150.0,N,0,unknown,98MC081,01,Pastick,
Denali5_Projected_Albers,63.29695654155464,-150.7887281103425,07/26/1998,2.0,,100.0,N,0,unknown,98MC043,02,Pastick,
Denali5_Projected_Albers,63.30109823177947,-151.06206497926593,08/19/1998,41.0,60.0,63.0,N,1,unknown,98MC081,02,Pastick,
Denali5_Projected_Albers,63.30417138191808,-151.05896471491909,08/19/1998,2.0,,150.0,N,0,unknown,98MC081,03,Pastick,
Denali5_Projected_Albers,63.301235229254665,-150.78498740602905,07/26/1998,7.0,,100.0,N,0,unknown,98MC043,04,Pastick,
Denali5_Projected_Albers,63.301089981684946,-150.7687735380041,07/26/1998,5.0,,100.0,N,0,unknown,98MC046,01,Pastick,
Denali5_Projected_Albers,63.3031256324738,-150.7841436639073,07/26/1998,1.0,,100.0,N,0,unknown,98MC044,01,Pastick,
Denali5_Projected_Albers,63.307958549754495,-150.90601459427052,08/12/1998,10.0,,100.0,N,0,unknown,98MC076,01,Pastick,
Denali5_Projected_Albers,63.30850024195944,-150.9098876253242,08/12/1998,7.0,,100.0,N,0,unknown,98MC077,01,Pastick,
Denali5_Projected_Albers,63.30899713971146,-150.9150016426991,08/12/1998,10.0,,130.0,N,0,unknown,98MC077,02,Pastick,
Denali5_Projected_Albers,63.307353666906835,-150.78407822720277,07/26/1998,2.0,,150.0,N,0,unknown,98MC044,02,Pastick,
Denali5_Projected_Albers,63.32256853566815,-152.20070732477976,09/05/2001,32.0,44.0,44.0,N,1,unknown,01MC131,03,Pastick,
Denali5_Projected_Albers,63.307523019997646,-150.7742042730796,07/26/1998,6.0,,115.0,N,0,unknown,98MC045,03,Pastick,
Denali5_Projected_Albers,63.30008698162177,-150.3046596289278,07/10/1998,2.0,130.0,130.0,N,1,unknown,98MC007,01,Pastick,
Denali5_Projected_Albers,63.30855451241741,-150.78508384561906,07/26/1998,4.0,,100.0,N,0,unknown,98MC044,03,Pastick,
Denali5_Projected_Albers,63.312807359410435,-151.07479278575613,08/19/1998,10.0,,150.0,N,0,unknown,98MC082,01,Pastick,
Denali5_Projected_Albers,63.31089579439191,-150.92821933422746,08/12/1998,11.0,,100.0,N,0,unknown,98MC077,06,Pastick,
Denali5_Projected_Albers,63.31099172167513,-150.92062662122413,08/12/1998,6.0,62.0,62.0,N,1,unknown,98MC077,04,Pastick,
Denali5_Projected_Albers,63.31122131563183,-150.92961330033998,08/12/1998,4.0,,110.0,N,0,unknown,98MC077,07,Pastick,
Denali5_Projected_Albers,63.311314767015425,-150.916311286156,08/12/1998,2.0,,100.0,N,0,unknown,98MC077,03,Pastick,
Denali5_Projected_Albers,63.32547244354779,-152.19359874014316,09/05/2001,6.0,,150.0,N,0,unknown,01MC131,02,Pastick,
Denali5_Projected_Albers,63.31301208445154,-150.9391871936019,08/12/1998,3.0,,150.0,N,0,unknown,98MC077,05,Pastick,
Denali5_Projected_Albers,63.30267944332313,-150.30972723425714,07/10/1998,3.0,,72.0,Y,0,unknown,98MC007,02,Pastick,
Denali5_Projected_Albers,63.313353291176355,-150.95102151366007,08/12/1998,2.0,,100.0,N,0,unknown,98MC079,02,Pastick,
Denali5_Projected_Albers,63.31083647638202,-150.77307003880858,07/26/1998,3.0,,100.0,N,0,unknown,98MC045,02,Pastick,
Denali5_Projected_Albers,63.31113460103463,-150.77606156519312,07/26/1998,5.0,,150.0,N,0,unknown,98MC045,01,Pastick,
Denali5_Projected_Albers,63.31387351611001,-150.94848897473284,08/12/1998,9.0,,100.0,N,0,unknown,98MC079,01,Pastick,
Denali5_Projected_Albers,63.31614411040563,-151.09864780937585,08/19/1998,1.0,,100.0,N,0,unknown,98MC083,04,Pastick,
Denali5_Projected_Albers,63.316071253033115,-151.0851562823022,08/19/1998,4.0,,150.0,N,0,unknown,98MC083,01,Pastick,
Denali5_Projected_Albers,63.31633576710182,-151.0935041252584,08/19/1998,9.0,,100.0,N,0,unknown,98MC083,02,Pastick,
Denali5_Projected_Albers,63.316424580016765,-151.08072047987318,08/19/1998,11.0,,150.0,N,0,unknown,98MC082,02,Pastick,
Denali5_Projected_Albers,63.31669387462088,-151.09611587218805,08/19/1998,4.0,,150.0,N,0,unknown,98MC083,03,Pastick,
Denali5_Projected_Albers,63.30424840210937,-150.31672768477875,07/10/1998,0.0,,150.0,N,0,unknown,98MC008,01,Pastick,
Denali5_Projected_Albers,63.328738700442365,-152.1824249066898,09/05/2001,18.0,58.0,58.0,N,1,unknown,01MC131,01,Pastick,
Denali5_Projected_Albers,63.30635497521898,-150.31842824899445,07/10/1998,2.0,,100.0,N,0,unknown,98MC008,02,Pastick,
Denali5_Projected_Albers,63.33034370317207,-152.17590925380964,09/05/2001,3.0,158.0,158.0,N,1,unknown,01MC130,03,Pastick,
Denali5_Projected_Albers,63.307746865405974,-150.32702374282758,10/10/1998,0.0,,150.0,N,0,unknown,98MC010,02,Pastick,
Denali5_Projected_Albers,63.307588734137376,-150.31765461112403,07/10/1998,5.0,42.0,53.0,N,1,unknown,98MC008,03,Pastick,
Denali5_Projected_Albers,63.33115578777777,-152.17354953064398,09/05/2001,7.0,,150.0,N,0,unknown,01MC130,02,Pastick,
Denali5_Projected_Albers,63.33139489524613,-152.17144579740523,09/05/2001,2.0,,150.0,N,0,unknown,01MC130,01,Pastick,
Denali5_Projected_Albers,63.308581558653415,-150.3169632319902,07/10/1998,21.0,26.0,50.0,N,1,unknown,98MC009,01,Pastick,
Denali5_Projected_Albers,63.3089604692349,-150.32517411929857,10/10/1998,3.0,,100.0,N,0,unknown,98MC010,01,Pastick,
Denali5_Projected_Albers,63.33003812543152,-151.77268393085234,08/20/1999,5.0,,100.0,N,0,unknown,99MC084,01,Pastick,
Denali5_Projected_Albers,63.33008306543631,-151.77477895251636,08/20/1999,9.0,,100.0,N,0,unknown,99MC084,02,Pastick,
Denali5_Projected_Albers,63.31012039926887,-150.3152225956446,07/10/1998,3.0,,100.0,N,0,unknown,98MC009,02,Pastick,
Denali5_Projected_Albers,63.33013848460436,-151.76766696712332,08/20/1999,18.0,44.0,44.0,N,1,unknown,99MC083,05,Pastick,
Denali5_Projected_Albers,63.33021572651309,-151.758976297478,08/20/1999,22.0,54.0,54.0,N,1,unknown,99MC083,03,Pastick,
Denali5_Projected_Albers,63.33041101920979,-151.7618237539499,08/20/1999,52.0,,100.0,N,0,unknown,99MC083,04,Pastick,
Denali5_Projected_Albers,63.33070442875565,-151.75120637118508,08/20/1999,25.0,43.0,61.0,N,1,unknown,99MC083,01,Pastick,
Denali5_Projected_Albers,63.33070442875565,-151.75120637118508,08/20/1999,46.0,,150.0,N,0,unknown,99MC083,02,Pastick,
Denali5_Projected_Albers,63.331153536030165,-151.778188509561,08/20/1999,15.0,,100.0,N,0,unknown,99MC084,03,Pastick,
Denali5_Projected_Albers,63.33148753487797,-151.78260807700227,08/20/1999,2.0,,100.0,N,0,unknown,99MC084,04,Pastick,
Denali5_Projected_Albers,63.3114550944028,-150.30932742343438,07/10/1998,0.0,,150.0,N,0,unknown,98MC009,04,Pastick,
Denali5_Projected_Albers,63.31214296486014,-150.3105611736566,07/10/1998,3.0,110.0,110.0,N,1,unknown,98MC009,03,Pastick,
Denali5_Projected_Albers,63.332577172821296,-151.79252830486254,08/20/1999,1.0,,100.0,N,0,unknown,99MC084,06,Pastick,
Denali5_Projected_Albers,63.33325186520503,-151.79695398891226,08/20/1999,0.0,,100.0,N,0,unknown,99MC085,01,Pastick,
Denali5_Projected_Albers,63.325455393473135,-150.74345714342928,08/05/1998,1.0,,150.0,N,0,unknown,98MC054,01,Pastick,
Denali5_Projected_Albers,63.32628624900833,-150.7431923151123,08/05/1998,5.0,,150.0,N,0,unknown,98MC054,02,Pastick,
Denali5_Projected_Albers,63.329053914744584,-150.74389439770175,08/05/1998,18.0,,150.0,N,0,unknown,98MC055,01,Pastick,
Denali5_Projected_Albers,63.33188161722733,-150.7410157403169,08/05/1998,8.0,,150.0,N,0,unknown,98MC055,02,Pastick,
Denali5_Projected_Albers,63.33693016805005,-150.74513563385943,08/05/1998,19.0,62.0,79.0,N,1,unknown,98MC056,01,Pastick,
Denali5_Projected_Albers,63.33829536189745,-150.74572812731267,08/05/1998,5.0,,100.0,N,0,unknown,98MC056,02,Pastick,
Denali5_Projected_Albers,63.34127522300916,-150.74565467917958,08/05/1998,22.0,61.0,65.0,N,1,unknown,98MC056,03,Pastick,
Denali5_Projected_Albers,63.345489942368104,-150.74986186451227,08/05/1998,48.0,,150.0,N,0,unknown,98MC056,04,Pastick,
Denali5_Projected_Albers,63.34564629612215,-150.61470635854576,07/22/1998,0.0,,100.0,N,0,unknown,98MC029,01,Pastick,
Denali5_Projected_Albers,63.34686566422509,-150.61298610183664,07/22/1998,3.0,,150.0,N,0,unknown,98MC029,02,Pastick,
Denali5_Projected_Albers,63.35054466116913,-150.7481272102391,08/05/1998,8.0,,100.0,N,0,unknown,98MC056,05,Pastick,
Denali5_Projected_Albers,63.348470147286456,-150.61335279901806,07/22/1998,3.0,,150.0,N,0,unknown,98MC029,03,Pastick,
Denali5_Projected_Albers,63.35097004956798,-150.61088625268928,07/22/1998,18.0,48.0,48.0,N,1,unknown,98MC029,04,Pastick,
Denali5_Projected_Albers,63.353664419363135,-150.74952253642743,08/05/1998,0.0,,100.0,N,0,unknown,98MC057,01,Pastick,
Denali5_Projected_Albers,63.35443094976,-150.75030233779393,08/05/1998,0.0,,100.0,N,0,unknown,98MC057,02,Pastick,
Denali5_Projected_Albers,63.35231035559488,-150.60995521531973,07/22/1998,2.0,,100.0,N,0,unknown,98MC029,05,Pastick,
