site_id,lat,lon,date,pf_observed,pf_depth,thaw_depth,obs_limit,method,source,candidate_type,absence_latitude_threshold_abs_ge,pedon_key,site_key,pedlabsampnum,upedonid,usiteid,country_key,state_key,county_key,mlra_key,ssa_key,frozen_horizons,all_horizons,n_frozen_layers,n_layers,corr_classification_name,corr_taxorder,corr_taxsuborder,corr_taxgrtgroup,corr_taxsubgrp,samp_classification_name,samp_taxorder,samp_taxsuborder,samp_taxgrtgroup,samp_taxsubgrp,SSL_classification_name,SSL_taxorder,SSL_taxsuborder,SSL_taxgrtgroup,SSL_taxsubgrp
09TC01801,64.4916667,-143.2086111,2009-07-22,0,,,135.0,pit,NCSS_Lab_Data_Mart,absence,55.0,40435,39804,09N1031,09TC01801,09TC01801xxxx,244,3946,4282.0,11325.0,11697.0,,Oi|Oa|A|Bg/Ajj|Bg|Bg/A|2C1|2C2,0,11,"Loamy-skeletal, mixed, superactive, nonacid Fluvaquentic Cryaquepts",inceptisols,aquepts,cryaquepts,fluvaquentic cryaquepts,"Loamy-skeletal, mixed, superactive, nonacid Typic Cryaquent",entisols,aquents,cryaquents,typic cryaquents,,,,,
09TC02001,65.1983333,-143.7686111,2009-07-24,0,,,71.0,pit,NCSS_Lab_Data_Mart,absence,55.0,40437,39806,09N1033,09TC02001,09TC02001xxxx,244,3946,4286.0,11325.0,11697.0,,A|AB|Bw1|Bw2|C1,0,5,"Loamy-skeletal, mixed, superactive, nonacid, subgelic Typic Haplogelepts",inceptisols,gelepts,haplogelepts,typic haplogelepts,"Loamy-skeletal, mixed, superactive Typic Eutrogelept",inceptisols,gelepts,eutrogelepts,typic eutrogelepts,,,,,
09TC02101,65.2536111,-143.4855556,2009-07-24,0,,,80.0,pit,NCSS_Lab_Data_Mart,absence,55.0,40438,39807,09N1034,09TC02101,09TC02101xxxx,244,3946,4286.0,11325.0,11697.0,,Oi|E|Bs|BC|C1|C2|C3,0,8,"Sandy-skeletal, mixed Spodic Dystrocryepts",inceptisols,cryepts,dystrocryepts,spodic dystrocryepts,"Sandy-skeletal, mixed Spodic Dystrocryept",inceptisols,cryepts,dystrocryepts,spodic dystrocryepts,,,,,
10SS02801,59.0763889,-158.565,2010-07-19,0,,,170.0,pit,NCSS_Lab_Data_Mart,absence,55.0,50366,49652,10N1332,10SS02801,10SS02801,244,3946,4267.0,11330.0,11787.0,,Oe|E|Bhs|Bw|BC1|BC2,0,6,"Medial over loamy, amorphic over isotic Andic Humicryods",spodosols,cryods,humicryods,andic humicryods,,,,,,,,,,
11SS01601,60.0105556,-154.9102778,2014-01-15,0,,,38.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59532,58731,12N0001,11SS01601,11SS01601,244,3946,4274.0,11330.0,11787.0,,A2,0,1,"Medial over loamy, amorphic over isotic Pachic Fulvicryands",andisols,cryands,fulvicryands,pachic fulvicryands,,,,,,,,,,
11SS01702,60.0027778,-154.9894444,2014-01-15,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59533,58732,12N0002,11SS01702,11SS01702,244,3946,4274.0,11330.0,11787.0,,Bhs|C2,0,2,"Sandy-skeletal, mixed Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,,,,,,,,,,
11SS03701,59.4888889,-160.5802778,2011-08-14,0,,,45.0,pit,NCSS_Lab_Data_Mart,absence,55.0,54831,54030,12N0020,11SS03701,11SS03701,244,3946,4264.0,11331.0,11788.0,,Bw/Bs,0,1,"Medial over loamy, mixed over isotic Typic Haplocryands",andisols,cryands,haplocryands,typic haplocryands,"Medial over loamy, mixed over isotic Spodic Vitricryands",andisols,cryands,vitricryands,spodic vitricryands,,,,,
11TD08306,59.4075,-160.3683333,2011-08-17,0,,,15.0,pit,NCSS_Lab_Data_Mart,absence,55.0,54829,54028,12N0018,11TD08306,11TD08306,244,3946,4267.0,11331.0,11788.0,,A&Bs,0,1,"Loamy-skeletal, isotic Andic Dystrocryepts",inceptisols,cryepts,dystrocryepts,andic dystrocryepts,"Loamy-skeletal, isotic Typic Haplocryods",spodosols,cryods,haplocryods,typic haplocryods,,,,,
11TD08605,59.3919444,-160.3986111,2011-08-18,0,,,68.0,pit,NCSS_Lab_Data_Mart,absence,55.0,54830,54029,12N0019,11TD08605,11TD08605,244,3946,4267.0,11331.0,11788.0,,A1|2Bw,0,2,"Medial over loamy, ferrihydritic over isotic Andic Humicryepts",inceptisols,cryepts,humicryepts,andic humicryepts,"Coarse-loamy, isotic Typic Humicryepts",inceptisols,cryepts,humicryepts,typic humicryepts,,,,,
12AK110001,58.8001,-134.5037,2012-05-17,0,,,45.0,pit,NCSS_Lab_Data_Mart,absence,55.0,73588,134321,12-AK-1001,12AK110001,12-ALF-001,244,3946,4270.0,11314.0,,,Oe|A|Bw|C,0,4,,,,,,,,,,,,,,,
12AK110002,58.7847,-134.5022,2012-05-17,0,,,62.0,pit,NCSS_Lab_Data_Mart,absence,55.0,73589,134322,12-AK-1002,12AK110002,12-ALF-002,244,3946,4270.0,11314.0,,,Oi|Oe|A|E|Bhs|Bs|BC,0,7,,,,,,,,,,,,,,,
12AK110003,58.8004,-134.502,2012-05-07,0,,,25.0,pit,NCSS_Lab_Data_Mart,absence,55.0,73590,134323,12-AK-1003,12AK110003,12-ALF-003,244,3946,4270.0,11314.0,,,Oe/a|A|C,0,3,,,,,,,,,,,,,,,
12NP05001,59.5504089,-159.6444668,2012-09-02,0,,,78.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59376,58575,13N0051,12NP05001,12NP05001,244,3946,4267.0,11331.0,11788.0,,C,0,1,"Ashy, glassy, euic Terric Cryofibrists",histosols,fibrists,cryofibrists,terric cryofibrists,"Loamy, isotic, euic Terric Cryofibrists",histosols,fibrists,cryofibrists,terric cryofibrists,,,,,
12TD05601,59.7084907,-159.5277131,2012-08-31,0,,,58.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59375,58574,13N0050,12TD05601,12TD05601,244,3946,4267.0,11331.0,11788.0,,Bw,0,1,"Medial-skeletal over loamy-skeletal, ferrihydritic over isotic Alic Haplocryands",andisols,cryands,haplocryands,alic haplocryands,"Medial-skeletal over loamy-skeletal, amorphic over isotic Spodic Vitricryands",andisols,cryands,vitricryands,spodic vitricryands,,,,,
12TD05701,59.7053388,-159.5427355,2012-08-31,0,,,25.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59373,58572,13N0048,12TD05701,12TD05701,244,3946,4267.0,11331.0,11788.0,,Bhs,0,1,"Sandy-skeletal, mixed Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,"Loamy-skeletal over sandy or sandy-skeletal, isotic over mixed Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,,,,,
12TD05901,59.5331924,-159.7101305,2012-09-03,0,,,115.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59372,58571,13N0047,12TD05901,12TD05901,244,3946,4267.0,11331.0,11788.0,,E|Bhs|Bw|2BC1,0,4,"Coarse-loamy, isotic Typic Haplocryods",spodosols,cryods,haplocryods,typic haplocryods,"Coarse-loamy, mixed, superactive Typic Haplocryods",spodosols,cryods,haplocryods,typic haplocryods,,,,,
12TD05902,59.5330255,-159.709484,2012-09-03,0,,,40.0,pit,NCSS_Lab_Data_Mart,absence,55.0,59374,58573,13N0049,12TD05902,12TD05902,244,3946,4267.0,11331.0,11788.0,,Bw,0,1,"Medial over loamy, amorphic over isotic Andic Dystrocryepts",inceptisols,cryepts,dystrocryepts,andic dystrocryepts,"Medial over loamy, amorphic over isotic Andic Dystrocryepts",inceptisols,cryepts,dystrocryepts,andic dystrocryepts,,,,,
2007AO02603,58.1502778,-152.7661111,2007-06-29,0,,,19.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34374,34160,07N0714,2007AO02603,2007AO02603,244,3946,4273.0,11312.0,11784.0,,E,0,1,"Medial, nonacid Aquandic Haplocryods",spodosols,cryods,haplocryods,aquandic haplocryods,,,,,,,,,,
74AK090002,64.9094444,-147.6258333,1974-06-01,0,,,50.0,pit,NCSS_Lab_Data_Mart,absence,55.0,6265,6265,74C0100,74AK090002,74AK090002,244,3946,4268.0,7803.0,,,C1,0,1,,,,,,,,,,,"Coarse-silty, mixed Alfic Cryochrept",inceptisols,ochrepts,cryochrepts,alfic cryochrepts
74AK090008,67.4166667,-145.3333333,1974-06-01,0,,,40.0,pit,NCSS_Lab_Data_Mart,absence,55.0,6264,6264,74C0099,74AK090008,74AK090008,244,3946,4268.0,,,,C1|C2,0,2,,,,,,,,,,,"Coarse-loamy, mixed Typic Cryofluvent",entisols,fluvents,cryofluvents,typic cryofluvents
78AK130001,55.4680557,-131.6444397,1978-12-01,0,,,41.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7178,7178,79P0085,78AK130001,S1978AK130001,244,3946,4272.0,7795.0,,,E|Bhs|Bs|O|Cr|R,0,6,"Loamy, mixed Lithic Haplocryod",spodosols,cryods,haplocryods,lithic haplocryods,"Thixotropic, mixed Humic Lithic Cryorthods",spodosols,orthods,cryorthods,humic lithic cryorthods,,,,,
78AK130002,55.7083321,-132.7124939,1978-04-01,0,,,28.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7179,7179,79P0086,78AK130002,S1978AK130002,244,3946,4272.0,7795.0,,,E|Bhs1|O2|Bhs2|B|O1|2C,0,7,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,"Thixotropic, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,,,,,
79AK170001,61.7333336,-151.4833374,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7492,7492,79P0400,79AK170001,S1979AK170001,244,3946,4275.0,7797.0,8182.0,,E|Bh|O|Bs1|Bs2|B|C1|C2|Ab|Bb|2C,0,12,"Medial over loamy-skeletal, mixed Alic Haplocryands",andisols,cryands,haplocryands,alic haplocryands,Thixotropic over loamy-skeletal Typic Cryorthod,spodosols,orthods,cryorthods,typic cryorthods,,,,,
79AK170002,61.5833321,-151.4166718,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7493,7493,79P0401,79AK170002,S1979AK170002,244,3946,4275.0,7797.0,,,Oi|Oi|Oe1|Oe1|C1|Oe2|Oe2|Oa1|Oa1|C2|Oa2|Oa2,0,12,Euic Fluvaquentic Borosaprists,histosols,saprists,borosaprists,fluvaquentic borosaprists,Fluvaquentic Borosaprist,histosols,saprists,borosaprists,fluvaquentic borosaprists,Euic Fluvaquentic Borosaprist,histosols,saprists,borosaprists,fluvaquentic borosaprists
79AK170003,61.5833321,-151.4333344,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7494,7494,79P0402,79AK170003,S1979AK170003,244,3946,4275.0,7797.0,,,A|O|Bhs|B|C1|C2|Ab|2C,0,8,"Medial over loamy, mixed Sideric Cryorthod",spodosols,orthods,cryorthods,sideric cryorthods,Thixotropic over loamy Sideric Cryaquod,spodosols,aquods,cryaquods,sideric cryaquods,"Medial over loamy, mixed Sideric Cryorthod",spodosols,orthods,cryorthods,sideric cryorthods
79AK170004,61.5833321,-151.2333374,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7495,7495,79P0403,79AK170004,S1979AK170004,244,3946,4275.0,7797.0,,,E|O|Bs|B|C|Eb|Bsb1|Bsb2|2C,0,9,"Medial over sandy or sandy-skeletal, mixed Alic Haplocryands",andisols,cryands,haplocryands,alic haplocryands,Thixotropic over sandy or sandy-skeletal Typic Cryorthod,spodosols,orthods,cryorthods,typic cryorthods,,,,,
79AK170005,61.5833321,-151.2833405,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7496,7496,79P0404,79AK170005,S1979AK170005,244,3946,4275.0,7797.0,,,E|Bhs|Oi|B|C1|C2|2C,0,7,"Coarse-loamy over sandy or sandy-skeletal, mixed Sideric Cryaquods",spodosols,aquods,cryaquods,sideric cryaquods,Thixotropic over sandy or sandy-skeletal Typic Cryaquod,spodosols,aquods,cryaquods,typic cryaquods,"Coarse-loamy over sandy or sandy-skeletal, mixed Sideric Cryaquod",spodosols,aquods,cryaquods,sideric cryaquods
79AK170006,61.5499992,-151.1000061,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7497,7497,79P0405,79AK170006,S1979AK170006,244,3946,4275.0,7797.0,,,A|E|Bh|O|Bs|B|C1|Ab|C2|2C,0,10,"Medial over loamy, mixed Alic Haplocryands",andisols,cryands,haplocryands,alic haplocryands,"Thixotropic over loamy-skeletal, mixed Humic Cryorthod",spodosols,orthods,cryorthods,humic cryorthods,,,,,
79AK170007,61.4500008,-150.9833374,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7498,7498,79P0406,79AK170007,S1979AK170007,244,3946,4275.0,7797.0,,,A|A|B|B|B|B|Oi|2AB|2C,0,9,"Medial over loamy-skeletal, mixed Spodic Haplocryand",andisols,cryands,haplocryands,spodic haplocryands,"Loamy, mixed Entic Cryorthods",spodosols,orthods,cryorthods,entic cryorthods,,,,,
79AK170008,61.4000015,-150.5833282,1979-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,7499,7499,79P0407,79AK170008,S1979AK170008,244,3946,4275.0,7797.0,,,E|Bs|C1|C2|C2|C2,0,6,"Medial over sandy or sandy-skeletal, mixed, micro Andic Cryochrepts",inceptisols,ochrepts,cryochrepts,andic cryochrepts,"Mixed, micro Spodic Cryopsamment",entisols,psamments,cryopsamments,spodic cryopsamments,"Medial over sandy or sandy-skeletal, mixed Andic Cryochrept",inceptisols,ochrepts,cryochrepts,andic cryochrepts
81AK170002,61.0666667,-151.5,1981-06-01,0,,,40.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8818,8818,81P0707,81AK170002,81AK170002,244,3946,4275.0,7797.0,8200.0,,A|Bs|B,0,3,"Medial over loamy, mixed Sideric Cryorthod",spodosols,orthods,cryorthods,sideric cryorthods,"Medial over loamy, mixed Sideric Cryaquod",spodosols,aquods,cryaquods,sideric cryaquods,"Medial over loamy, mixed Sideric Cryorthod",spodosols,orthods,cryorthods,sideric cryorthods
81AK170003,61.0833333,-151.5,1981-06-01,0,,,30.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8819,8819,81P0708,81AK170003,81AK170003,244,3946,4275.0,7797.0,8200.0,,E|Bh|Bs|B,0,4,"Medial over loamy-skeletal, mixed Alic Haplocryand",andisols,cryands,haplocryands,alic haplocryands,Thixotropic over loamy-skeletal Typic Cryorthod,spodosols,orthods,cryorthods,typic cryorthods,,,,,
81AK261011,61.9166679,-145.3000031,1981-07-01,0,,,97.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8801,8801,81P0690,81AK261011,S1981AK261011,244,3946,4283.0,7799.0,,,A|E|Bw1|Bw2|C|2C,0,8,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy over sandy or sandy-skeletal, mixed, nonacid Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
81AK261016,61.9333344,-145.3500061,1981-07-01,0,,,160.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8798,8798,81P0687,81AK261016,S1981AK261016,244,3946,4283.0,7799.0,,,Ah|Bw1|Bw2|2C1|2C2|2C3|2C4,0,7,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
81AK261017,61.9500008,-145.3416595,1981-07-01,0,,,142.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8800,8800,81P0689,81AK261017,S1981AK261017,244,3946,4283.0,7799.0,,,Ah|Bw|BC|2C1|2C2|2C3,0,6,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
81AK261018,61.6500015,-144.5833282,1981-07-01,0,,,79.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8794,8794,81P0683,81AK261018,S1981AK261018,244,3946,4283.0,7799.0,,,C1|C2|Oi|C3|C4|C5,0,6,"Coarse-silty, mixed Pergelic Cryoborolls",mollisols,borolls,cryoborolls,pergelic cryoborolls,"Coarse-loamy, mixed, nonacid Pergelic Cryorthent",entisols,orthents,cryorthents,pergelic cryorthents,"Coarse-silty, mixed Pergelic Cryoboroll",mollisols,borolls,cryoborolls,pergelic cryoborolls
81AK261019,62.0499992,-145.3666687,1981-07-01,0,,,163.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8792,8792,81P0681,81AK261019,S1981AK261019,244,3946,4283.0,7799.0,,,Ah|Oi|C1|C2|C3|C4|C5|C6|C7,0,9,"Coarse-loamy over sandy or sandy-skeletal, mixed, nonacid Typic Cryofluvents",entisols,fluvents,cryofluvents,typic cryofluvents,"Coarse-loamy over sandy or sandy-skeletal, mixed, nonacid Typic Cryofluvent",entisols,fluvents,cryofluvents,typic cryofluvents,"Coarse-loamy over sandy or sandy-skeletal, mixed, nonacid Typic Cryofluvent",entisols,fluvents,cryofluvents,typic cryofluvents
81AK261020,61.6500015,-144.5833282,1981-07-01,0,,,163.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8793,8793,81P0682,81AK261020,S1981AK261020,244,3946,4283.0,7799.0,,,Ah|Oi|C1|C2|C3|C4|C5|Ab|C6|C7|2C|3C1|3C2,0,18,"Coarse-silty, mixed Cumulic Cryoborolls",mollisols,borolls,cryoborolls,cumulic cryoborolls,"Coarse-silty, mixed, nonacid Typic Cryorthent",entisols,orthents,cryorthents,typic cryorthents,"Coarse-silty, mixed Cumulic Cryoboroll",mollisols,borolls,cryoborolls,cumulic cryoborolls
81AK261021,61.7000008,-144.7333374,1981-07-01,0,,,165.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8795,8795,81P0684,81AK261021,S1981AK261021,244,3946,4283.0,7799.0,,,Bw1|Oi|AB|Bw2|C|2C1|2C2|2C3|2C4,0,9,"Coarse-silty over clayey, mixed Cumulic Cryoborolls",mollisols,borolls,cryoborolls,cumulic cryoborolls,"Coarse-silty over clayey, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty over clayey, mixed Cumulic Cryoboroll",mollisols,borolls,cryoborolls,cumulic cryoborolls
81AK261021A,61.7,-144.7333333,1982-06-01,0,,,12.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9112,9112,82P0155,81AK261021A,81AK261021A,244,3946,4283.0,7799.0,,,Ap,0,1,"Coarse-silty over clayey, mixed Cumulic Cryoboroll",mollisols,borolls,cryoborolls,cumulic cryoborolls,"Coarse-silty over clayey, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty over clayey, mixed Cumulic Cryoboroll",mollisols,borolls,cryoborolls,cumulic cryoborolls
81AK261022,61.7999992,-145.0833282,1981-07-01,0,,,165.0,pit,NCSS_Lab_Data_Mart,absence,55.0,8797,8797,81P0686,81AK261022,S1981AK261022,244,3946,4283.0,7799.0,,,Ah|Bw1|Bw2|2C1|2C2|2C3|2C4,0,7,"Coarse-loamy, mixed Typic Cryoborolls",mollisols,borolls,cryoborolls,typic cryoborolls,"Coarse-loamy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy, mixed Typic Cryoboroll",mollisols,borolls,cryoborolls,typic cryoborolls
81AK261040,61.8166667,-145.35,1982-06-01,0,,,10.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9111,9111,82P0154,81AK261040,81AK261040,244,3946,4283.0,7799.0,,,Bw,0,1,"Coarse-loamy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
81AK280001,56.8486099,-133.8611145,1981-05-01,0,,,18.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9499,9499,82P0545,81AK280001,S1981AK280001,244,3946,4285.0,7795.0,,,C|Oa|Oe|Oi,0,4,Dysic Lithic Cryofolists,histosols,folists,cryofolists,lithic cryofolists,Dysic Lithic Cryofolist,histosols,folists,cryofolists,lithic cryofolists,Dysic Lithic Cryofolist,histosols,folists,cryofolists,lithic cryofolists
81AK280002,56.211113,-132.6980591,1981-08-01,0,,,5.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9500,9500,82P0546,81AK280002,S1981AK280002,244,3946,4285.0,7795.0,,,E|Oa,0,2,"Loamy-skeletal, mixed, subactive Lithic Humicryods",spodosols,cryods,humicryods,lithic humicryods,Thixotropic-skeletal Humic Lithic Cryorthod,spodosols,orthods,cryorthods,humic lithic cryorthods,,,,,
81AK280003,56.2097206,-132.6972198,1981-08-01,0,,,13.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9501,9501,82P0547,81AK280003,S1981AK280003,244,3946,4285.0,7795.0,,,E|Oa|Bs,0,3,"Loamy, mixed, superactive Lithic Humicryods",spodosols,cryods,humicryods,lithic humicryods,Thixotropic Humic Lithic Cryorthod,spodosols,orthods,cryorthods,humic lithic cryorthods,,,,,
81AK280004,56.9222221,-134.25,1981-08-01,0,,,71.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9502,9502,82P0548,81AK280004,S1981AK280004,244,3946,4285.0,7795.0,,,Bhs|O2|O1|Bs1|Bs2|C,0,6,"Loamy-skeletal, mixed, semiactive Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,Thixotropic-skeletal Humic Cryorthod,spodosols,orthods,cryorthods,humic cryorthods,,,,,
81AK280005,56.9166679,-134.1999969,1981-08-01,0,,,38.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9503,9503,82P0549,81AK280005,S1981AK280005,244,3946,4285.0,7795.0,,,E|Bs|B|Oa|C,0,5,"Loamy, mixed, semiactive Lithic Humicryods",spodosols,cryods,humicryods,lithic humicryods,"Loamy, mixed Lithic Cryorthod",spodosols,orthods,cryorthods,lithic cryorthods,,,,,
81AK280006,56.5833321,-133.7833405,1981-08-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9504,9504,82P0550,81AK280006,S1981AK280006,244,3946,4285.0,7795.0,,,Bhs|Bs|O|C,0,4,"Coarse-loamy, mixed, active Typic Humicryod",spodosols,cryods,humicryods,typic humicryods,Thixotropic Humic Cryorthods,spodosols,orthods,cryorthods,humic cryorthods,,,,,
81AK280007,56.461113,-132.6174927,1981-07-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9505,9505,82P0551,81AK280007,S1981AK280007,244,3946,4285.0,7795.0,,,E1|O|E2|Bs1|Bs2|C1|C2,0,7,"Coarse-loamy, mixed, superactive Typic Haplocryod",spodosols,cryods,haplocryods,typic haplocryods,Thixotropic Humic Cryorthods,spodosols,orthods,cryorthods,humic cryorthods,,,,,
81AK280008,56.0722237,-131.9763947,1981-06-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9506,9506,82P0552,81AK280008,S1981AK280008,244,3946,4285.0,7795.0,,,E|B1|O|B1|B2|C,0,6,"Sandy, mixed Typic Humicryod",spodosols,cryods,humicryods,typic humicryods,Thixotropic-skeletal Humic Cryorthods,spodosols,orthods,cryorthods,humic cryorthods,,,,,
81AK280009,56.2958336,-134.1499939,1981-05-01,0,,,127.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9507,9507,82P0553,81AK280009,S1981AK280009,244,3946,4285.0,7795.0,,,Bs|O2|O1|B|C,0,5,"Loamy-skeletal, mixed, superactive Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,Thixotrophic Skeletal Humic Cryorthod,spodosols,orthods,cryorthods,humic cryorthods,,,,,
81AK280010,56.7000008,-134.2444458,1981-06-01,0,,,142.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9508,9508,82P0554,81AK280010,S1981AK280010,244,3946,4285.0,7795.0,,,E|Bh|O2|B|O1|2C1|2C2|2C3,0,8,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,"Medial over sandy or sandy-skeletal, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,,,,,
81AK280011,56.7569427,-133.9166718,1981-08-01,0,,,71.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9509,9509,82P0555,81AK280011,S1981AK280011,244,3946,4285.0,7795.0,,,E1|O|E2|Bhs|Bs,0,5,"Loamy-skeletal, mixed, superactive Typic Cryaquod",spodosols,aquods,cryaquods,typic cryaquods,Thixotropic-skeletal Typic Cryorthods,spodosols,orthods,cryorthods,typic cryorthods,"Loamy-skeletal, mixed Typic Cryaquod",spodosols,aquods,cryaquods,typic cryaquods
81AK280012,56.9211121,-134.2444458,1981-08-01,0,,,89.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9510,9510,82P0556,81AK280012,S1981AK280012,244,3946,4285.0,7795.0,,,Bhs|O2|B|O1|C,0,5,"Coarse-loamy, mixed, active Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,Thixotropic Humic Cryorthod,spodosols,orthods,cryorthods,humic cryorthods,,,,,
81AK280013,56.9166679,-134.2041626,1981-08-01,0,,,130.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9511,9511,82P0557,81AK280013,S1981AK280013,244,3946,4285.0,7795.0,,,Bhs|A|Oa|C,0,4,"Coarse-loamy, mixed, active Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,"Loamy, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,,,,,
81AK280014,56.4955559,-133.3716736,1981-08-01,0,,,91.0,pit,NCSS_Lab_Data_Mart,absence,55.0,9512,9512,82P0558,81AK280014,S1981AK280014,244,3946,4285.0,7795.0,,,E|O2|O1|C,0,4,"Loamy-skeletal, mixed, superactive Entic Cryumbrepts",inceptisols,umbrepts,cryumbrepts,entic cryumbrepts,"Sandy-skeletal, mixed Entic Cryumbrept",inceptisols,umbrepts,cryumbrepts,entic cryumbrepts,"Loamy-skeletal, mixed Entic Cryumbrept",inceptisols,umbrepts,cryumbrepts,entic cryumbrepts
82AK090001,67.1666641,-146.4166718,1982-09-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,10492,10492,83P0638,82AK090001,S1982AK090001,244,3946,4268.0,7801.0,,,Ap|Bg1|Bg2|Cg1|Cg2|C,0,6,"Loamy, mixed, nonacid Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Loamy, mixed, nonacid Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Loamy, mixed, nonacid Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts
