lon,lat,pf_depth,pf_observed,obs_limit,site_id,thaw_depth,year,month,day,date,method,source,comments
147.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.75,76.75,67.93066,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,76.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,76.25,65.201706,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,76.25,58.769924,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,76.25,53.83395,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,76.25,73.66379,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,76.25,75.06301,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,76.25,70.22431,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,76.25,72.4714,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,76.25,68.934525,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,76.25,51.035316,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,76.25,50.698917,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,76.25,50.85589,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,76.25,50.49304,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,76.25,50.78641,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.75,76.25,54.220432,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.25,76.25,52.618885,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.75,76.25,54.70791,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.25,76.25,50.706863,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.75,76.25,50.4086,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.25,76.25,50.0067,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.25,76.25,54.437267,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.75,76.25,51.283997,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.25,76.25,49.966316,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,76.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,75.75,50.009697,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,75.75,64.10434,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,75.75,69.96628,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,75.75,50.510227,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,75.75,57.414513,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,75.75,80.28402,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,75.75,81.882,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,75.75,67.809746,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,75.75,61.821907,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,75.75,53.097088,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,75.75,51.941895,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,75.75,50.00284,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,75.75,50.004925,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,75.75,49.999462,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,75.75,50.002384,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.75,75.75,50.13197,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.25,75.75,50.17588,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.75,75.75,51.43151,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.25,75.75,51.59199,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.75,75.75,51.121128,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.25,75.75,50.836254,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.75,75.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.25,75.75,50.858124,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.75,75.75,52.199642,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.25,75.75,53.446877,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.75,75.75,51.29245,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,75.75,50.887573,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,75.75,50.07059,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,75.75,50.960434,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,75.75,51.93581,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,75.75,53.17087,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,75.75,54.535515,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
