lon,lat,date,source,site_id,pf_observed,pf_depth,thaw_depth,obs_limit,method,source_point_id,source_thaw_depth_m,source_comment,source_easting,source_northing,source_elevation_m,source_detected_crs
-156.64212119708128,71.27544510656837,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-83,0.33,Polygon,584461.736,7909763.768,11.741,EPSG:32604
-156.64209994606355,71.27545083363127,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-84,0.39,Trough,584462.472,7909764.436,11.765,EPSG:32604
-156.6420772333529,71.27545640780073,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-85,0.3,Trough; feels like ice,584463.261,7909765.089,11.702,EPSG:32604
-156.64205601384788,71.27546187506631,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-86,0.3,Trough,584463.997,7909765.728,11.74,EPSG:32604
-156.64203320230595,71.2754668827578,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-87,0.39,Polygon,584464.792,7909766.318,11.915,EPSG:32604
-156.64201251184545,71.27547282318952,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-88,0.39,Polygon,584465.507,7909767.009,12.033,EPSG:32604
-156.6419908037029,71.27547863423378,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,42.0,42.0,,tp,BEO-2023-1-89,0.42,Polygon,584466.259,7909767.687,12.058,EPSG:32604
-156.64196919195027,71.27548388124845,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,37.0,37.0,,tp,BEO-2023-1-90,0.37,Polygon,584467.01,7909768.302,12.047,EPSG:32604
-156.64194760402978,71.27548962201833,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-91,0.41,Polygon,584467.758,7909768.972,12.085,EPSG:32604
-156.64192526672494,71.27549578405242,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,40.0,40.0,,tp,BEO-2023-1-92,0.4,Polygon,584468.531,7909769.69,12.091,EPSG:32604
-156.64190452260243,71.27550170585671,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-93,0.36,Polygon,584469.248,7909770.379,12.048,EPSG:32604
-156.64188228424166,71.27550705267525,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-94,0.33,Polygon,584470.021,7909771.006,12.001,EPSG:32604
-156.64186159299584,71.27551276878198,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,42.0,42.0,,tp,BEO-2023-1-95,0.42,Polygon,584470.737,7909771.672,11.999,EPSG:32604
-156.6418409592952,71.27551870093508,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-96,0.3,Edge,584471.45,7909772.362,11.877,EPSG:32604
-156.64181905227565,71.2755240788138,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,28.999999999999996,28.999999999999996,,tp,BEO-2023-1-97,0.29,Trough,584472.211,7909772.992,11.773,EPSG:32604
-156.6417983015648,71.27553005435644,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,27.0,27.0,,tp,BEO-2023-1-98,0.27,Trough,584472.928,7909773.687,11.725,EPSG:32604
-156.64177551628356,71.27553530459085,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,21.0,21.0,,tp,BEO-2023-1-99,0.21,Trough,584473.721,7909774.304,11.705,EPSG:32604
-156.64175584512557,71.27554158973034,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,24.0,24.0,,tp,BEO-2023-1-100,0.24,Trough,584474.398,7909775.032,11.694,EPSG:32604
-156.64172889381197,71.2755468774819,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,32.0,32.0,,tp,BEO-2023-1-101,0.32,Trough,584475.34,7909775.659,11.559,EPSG:32604
-156.64170746189282,71.27555225232906,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,32.0,32.0,,tp,BEO-2023-1-102,0.32,Trough,584476.084,7909776.288,11.569,EPSG:32604
-156.64168527771275,71.27555784204797,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,34.0,34.0,,tp,BEO-2023-1-103,0.34,Trough,584476.854,7909776.942,11.548,EPSG:32604
-156.64166233326287,71.27556394261343,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,34.0,34.0,,tp,BEO-2023-1-104,0.34,Trough,584477.649,7909777.654,11.546,EPSG:32604
-156.64164212219384,71.27556915331083,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-105,0.3,Trough; feels like ice,584478.35,7909778.263,11.601,EPSG:32604
-156.64162222687048,71.27557475375774,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-106,0.44,Edge; Feels like ice,584479.038,7909778.915,11.798,EPSG:32604
-156.64159994266373,71.27558047679354,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,40.0,40.0,,tp,BEO-2023-1-107,0.4,Polygon,584479.811,7909779.584,11.997,EPSG:32604
-156.64157984370553,71.27558660403167,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-108,0.44,Polygon,584480.504,7909780.295,11.992,EPSG:32604
-156.64155686813518,71.2755920402683,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-109,0.39,Polygon,584481.303,7909780.933,12.099,EPSG:32604
-156.64153686695295,71.27559805209148,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-110,0.38,Polygon,584481.993,7909781.631,12.108,EPSG:32604
-156.64151336694562,71.27560343689176,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,59.0,59.0,,tp,BEO-2023-1-111,0.59,Polygon,584482.811,7909782.264,12.219,EPSG:32604
-156.64149396471254,71.27560980612321,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,52.0,52.0,,tp,BEO-2023-1-112,0.52,Polygon,584483.478,7909783.001,12.226,EPSG:32604
-156.6414714914504,71.27561501537257,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,37.0,37.0,,tp,BEO-2023-1-113,0.37,Polygon,584484.26,7909783.613,12.073,EPSG:32604
-156.64145134099343,71.27562110606459,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-114,0.36,Polygon; feels like ice,584484.955,7909784.32,11.935,EPSG:32604
-156.64142890063647,71.27562650413313,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,32.0,32.0,,tp,BEO-2023-1-115,0.32,Edge; feels like ice,584485.735,7909784.953,11.778,EPSG:32604
-156.64140703323457,71.2756317837711,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,35.0,35.0,,tp,BEO-2023-1-116,0.35,Trough,584486.495,7909785.572,11.685,EPSG:32604
-156.64138466197494,71.27563753260793,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-117,0.41,Trough,584487.271,7909786.244,11.654,EPSG:32604
-156.64136413084128,71.27564353777296,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,37.0,37.0,,tp,BEO-2023-1-118,0.37,Trough,584487.98,7909786.942,11.65,EPSG:32604
-156.641342312252,71.275649105119,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-119,0.41,Edge,584488.737,7909787.593,11.843,EPSG:32604
-156.64132022348383,71.27565459730103,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-120,0.38,Polygon,584489.504,7909788.236,11.821,EPSG:32604
-156.6412997875418,71.27566073823215,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-121,0.41,Polygon,584490.209,7909788.949,11.906,EPSG:32604
-156.64127739021447,71.27566601121504,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-122,0.38,Polygon,584490.988,7909789.568,11.846,EPSG:32604
-156.64125686692395,71.2756724112347,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,70.0,70.0,,tp,BEO-2023-1-123,0.7,Polygon,584491.695,7909790.31,11.852,EPSG:32604
-156.64123606079735,71.27567861032412,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,69.0,69.0,,tp,BEO-2023-1-124,0.69,Polygon,584492.413,7909791.03,11.841,EPSG:32604
-156.64121494663164,71.27568366610886,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,60.0,60.0,,tp,BEO-2023-1-125,0.6,Polygon,584493.147,7909791.623,11.833,EPSG:32604
-156.64119539332728,71.27568920799555,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,55.00000000000001,55.00000000000001,,tp,BEO-2023-1-126,0.55,Polygon,584493.823,7909792.268,11.798,EPSG:32604
-156.64117228342272,71.27569528848717,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,59.0,59.0,,tp,BEO-2023-1-127,0.59,Polygon,584494.624,7909792.978,11.75,EPSG:32604
-156.64114971749996,71.2757012591577,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-128,0.47,Polygon,584495.406,7909793.675,11.757,EPSG:32604
-156.6411282218609,71.27570669594786,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,40.0,40.0,,tp,BEO-2023-1-129,0.4,Polygon,584496.152,7909794.311,11.746,EPSG:32604
-156.64110743981732,71.2757113162562,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,28.000000000000004,28.000000000000004,,tp,BEO-2023-1-130,0.28,Edge,584496.876,7909794.855,11.615,EPSG:32604
-156.64108477456273,71.27571764455391,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-131,0.3,Trough; feels like ice,584497.66,7909795.592,11.5,EPSG:32604
-156.64106274250608,71.27572312844615,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,32.0,32.0,,tp,BEO-2023-1-132,0.32,Trough,584498.425,7909796.234,11.476,EPSG:32604
-156.6410411058944,71.2757288057037,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-133,0.33,Trough,584499.175,7909796.897,11.529,EPSG:32604
-156.64101990893465,71.27573454230104,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-134,0.39,Edge,584499.909,7909797.566,11.609,EPSG:32604
-156.6409980419868,71.27574004619939,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,48.0,48.0,,tp,BEO-2023-1-135,0.48,Polygon,584500.668,7909798.21,11.75,EPSG:32604
-156.64097505084015,71.27574560778132,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,40.0,40.0,,tp,BEO-2023-1-136,0.4,Polygon,584501.467,7909798.862,11.886,EPSG:32604
-156.64095481425505,71.27575171528784,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-137,0.44,Polygon,584502.165,7909799.571,12.025,EPSG:32604
-156.64093421117545,71.27575762081517,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,43.0,43.0,,tp,BEO-2023-1-138,0.43,Polygon,584502.877,7909800.258,12.06,EPSG:32604
-156.6409126487591,71.27576314646495,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-139,0.38,Polygon,584503.625,7909800.904,12.03,EPSG:32604
-156.64089278663707,71.27576915996674,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,34.0,34.0,,tp,BEO-2023-1-140,0.34,Polygon,584504.31,7909801.602,12.011,EPSG:32604
-156.64087012245446,71.27577478843853,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-141,0.36,Polygon,584505.097,7909802.261,11.828,EPSG:32604
-156.64084853142904,71.27578008942314,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-142,0.36,Edge,584505.847,7909802.882,11.63,EPSG:32604
-156.6408270369877,71.27578597479513,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,43.0,43.0,,tp,BEO-2023-1-143,0.43,Trough; standing water,584506.591,7909803.568,11.403,EPSG:32604
-156.64080487840278,71.27579134940906,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,53.0,53.0,,tp,BEO-2023-1-144,0.53,Trough,584507.361,7909804.198,11.29,EPSG:32604
-156.64078226994314,71.27579697856928,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,50.0,50.0,,tp,BEO-2023-1-145,0.5,Trough,584508.146,7909804.857,11.31,EPSG:32604
-156.64076140284638,71.27580229759032,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-146,0.44,Trough,584508.87,7909805.479,11.34,EPSG:32604
-156.64073959901467,71.27580843029054,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-147,0.41,Edge,584509.624,7909806.193,11.658,EPSG:32604
-156.64071724271534,71.27581336278904,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,42.0,42.0,,tp,BEO-2023-1-148,0.42,Polygon,584510.403,7909806.774,11.887,EPSG:32604
-156.6406969715626,71.27581952366812,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-149,0.44,Polygon,584511.102,7909807.489,11.966,EPSG:32604
-156.6406744653276,71.27582431073056,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,40.0,40.0,,tp,BEO-2023-1-150,0.4,Polygon,584511.887,7909808.054,12.009,EPSG:32604
-156.64065208520125,71.27583058872126,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,42.0,42.0,,tp,BEO-2023-1-151,0.42,Polygon,584512.661,7909808.785,11.914,EPSG:32604
-156.64063101085245,71.2758360038226,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-152,0.39,Polygon,584513.392,7909809.418,11.809,EPSG:32604
-156.64060854812524,71.27584227180103,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,31.0,31.0,,tp,BEO-2023-1-153,0.31,Edge,584514.169,7909810.148,11.452,EPSG:32604
-156.6405875512904,71.27584750842962,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-154,0.36,Trough; feels like ice,584514.898,7909810.761,11.325,EPSG:32604
-156.64056556927972,71.27585303775409,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-155,0.41,Trough,584515.661,7909811.408,11.336,EPSG:32604
-156.6405435763741,71.27585865665942,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-156,0.39,Trough,584516.424,7909812.065,11.312,EPSG:32604
-156.64052257365557,71.27586417133908,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,35.0,35.0,,tp,BEO-2023-1-157,0.35,Trough; feels like ice,584517.152,7909812.709,11.361,EPSG:32604
-156.64050032497943,71.27587005619307,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,35.0,35.0,,tp,BEO-2023-1-158,0.35,Edge; feels like ice,584517.923,7909813.396,11.479,EPSG:32604
-156.64047858342863,71.27587544497041,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,31.0,31.0,,tp,BEO-2023-1-159,0.31,Polygon,584518.678,7909814.027,11.574,EPSG:32604
-156.64045486948993,71.27588074621566,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,28.999999999999996,28.999999999999996,,tp,BEO-2023-1-160,0.29,Polygon,584519.504,7909814.651,11.665,EPSG:32604
-156.64043504982118,71.27588686786807,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,32.0,32.0,,tp,BEO-2023-1-161,0.32,Polygon,584520.187,7909815.361,11.638,EPSG:32604
-156.64041481264823,71.27589251774117,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-162,0.3,Polygon,584520.887,7909816.019,11.592,EPSG:32604
-156.64039132353722,71.27589803712507,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-163,0.33,Edge; feels like ice,584521.704,7909816.667,11.636,EPSG:32604
-156.6403713452138,71.2759040850063,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,34.0,34.0,,tp,BEO-2023-1-164,0.34,Edge; feels like ice,584522.393,7909817.369,11.618,EPSG:32604
-156.64034773772778,71.27590919916152,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-165,0.36,Edge; feels like ice,584523.216,7909817.972,11.664,EPSG:32604
-156.64032569545125,71.27591476359189,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,31.0,31.0,,tp,BEO-2023-1-166,0.31,Edge; feels like ice,584523.981,7909818.623,11.654,EPSG:32604
