site_ID,lon_gpr,lat_gpr,alt_gpr,unc_alt_gpr
CL,-156.589915,71.311554,0.291243,0.071035
CL,-156.589926,71.311554,0.288592,0.070388
CL,-156.589937,71.311555,0.288592,0.070388
CL,-156.589948,71.311555,0.28223,0.068837
CL,-156.589961,71.311555,0.275868,0.067285
CL,-156.589974,71.311555,0.259963,0.063406
CL,-156.589986,71.311555,0.258372,0.063018
CL,-156.589999,71.311555,0.261553,0.063793
CL,-156.590012,71.311555,0.266325,0.064957
CL,-156.590024,71.311556,0.271097,0.066121
CL,-156.590024,71.311556,0.277459,0.067673
CL,-156.590037,71.311557,0.296545,0.072328
CL,-156.590037,71.311557,0.28064,0.068449
CL,-156.590049,71.311558,0.304498,0.074268
CL,-156.590062,71.311558,0.321994,0.078535
CL,-156.590074,71.311559,0.329946,0.080475
CL,-156.590087,71.31156,0.34267,0.083578
CL,-156.590099,71.311561,0.345852,0.084354
CL,-156.590112,71.311562,0.352214,0.085906
CL,-156.590125,71.311563,0.353804,0.086294
CL,-156.590129,71.311563,0.358576,0.087458
CL,-156.590134,71.311563,0.363347,0.088621
CL,-156.590138,71.311563,0.380843,0.092889
CL,-156.590157,71.311563,0.382434,0.093277
CL,-156.590167,71.311565,0.366528,0.089397
CL,-156.590177,71.311566,0.353804,0.086294
CL,-156.590187,71.311567,0.352214,0.085906
CL,-156.590197,71.311568,0.352214,0.085906
CL,-156.590209,71.311571,0.355395,0.086682
CL,-156.590221,71.311573,0.361757,0.088233
CL,-156.590233,71.311575,0.365733,0.089203
CL,-156.590244,71.311578,0.36971,0.090173
CL,-156.590255,71.311582,0.373686,0.091143
CL,-156.590264,71.311584,0.377662,0.092113
CL,-156.590274,71.311586,0.385615,0.094052
CL,-156.590283,71.311588,0.344261,0.083966
CL,-156.590293,71.311589,0.34108,0.08319
CL,-156.590302,71.311591,0.349033,0.08513
CL,-156.590312,71.311593,0.356985,0.08707
CL,-156.590324,71.311596,0.363347,0.088621
CL,-156.590337,71.311599,0.377662,0.092113
CL,-156.59035,71.311602,0.387205,0.09444
CL,-156.590357,71.311603,0.391977,0.095604
CL,-156.590364,71.311604,0.395158,0.09638
CL,-156.590372,71.311605,0.398339,0.097156
CL,-156.590393,71.311608,0.404701,0.098708
CL,-156.590404,71.31161,0.379253,0.092501
CL,-156.590415,71.311611,0.372891,0.090949
CL,-156.590426,71.311612,0.366528,0.089397
CL,-156.590437,71.311613,0.360166,0.087845
CL,-156.590444,71.311613,0.328356,0.080087
CL,-156.590452,71.311613,0.306088,0.074656
CL,-156.590459,71.311613,0.28223,0.068837
CL,-156.590467,71.311613,0.279049,0.068061
CL,-156.590481,71.311614,0.28064,0.068449
CL,-156.590496,71.311616,0.291773,0.071164
CL,-156.59051,71.311617,0.31245,0.076207
CL,-156.590519,71.311617,0.337899,0.082414
CL,-156.590528,71.311617,0.344261,0.083966
CL,-156.590538,71.311618,0.350623,0.085518
CL,-156.590547,71.311618,0.358576,0.087458
CL,-156.590555,71.311621,0.317222,0.077371
CL,-156.590563,71.311624,0.296545,0.072328
CL,-156.590572,71.311627,0.275868,0.067285
CL,-156.590577,71.311629,0.271097,0.066121
CL,-156.590582,71.311632,0.271097,0.066121
CL,-156.590587,71.311633,0.271097,0.066121
CL,-156.590593,71.311635,0.271097,0.066121
CL,-156.5906,71.311637,0.274278,0.066897
CL,-156.590607,71.311638,0.279049,0.068061
CL,-156.590613,71.31164,0.293364,0.071552
CL,-156.59062,71.311642,0.306088,0.074656
CL,-156.59063,71.311645,0.306088,0.074656
CL,-156.59064,71.311648,0.306088,0.074656
CL,-156.59065,71.311652,0.300256,0.073233
CL,-156.590657,71.311654,0.294424,0.071811
CL,-156.590665,71.311657,0.288592,0.070388
CL,-156.590672,71.311659,0.269506,0.065733
CL,-156.590678,71.311662,0.263144,0.064181
CL,-156.590691,71.311665,0.256782,0.06263
CL,-156.590703,71.311668,0.244058,0.059526
CL,-156.590715,71.311672,0.244058,0.059526
CL,-156.590723,71.311674,0.244058,0.059526
CL,-156.590731,71.311676,0.232924,0.056811
CL,-156.590739,71.311678,0.232924,0.056811
CL,-156.590747,71.31168,0.253601,0.061854
CL,-156.590753,71.311682,0.256782,0.06263
CL,-156.59076,71.311683,0.263144,0.064181
CL,-156.590766,71.311684,0.267915,0.065345
CL,-156.590772,71.311685,0.268711,0.065539
CL,-156.590774,71.311686,0.269506,0.065733
CL,-156.590777,71.311687,0.256782,0.06263
CL,-156.59078,71.311688,0.247239,0.060302
CL,-156.590785,71.31169,0.240876,0.05875
CL,-156.59079,71.311691,0.237695,0.057974
CL,-156.590795,71.311692,0.259963,0.063406
CL,-156.5908,71.311693,0.28064,0.068449
CL,-156.590805,71.311695,0.287002,0.07
CL,-156.59081,71.311697,0.288592,0.070388
CL,-156.590816,71.311698,0.28064,0.068449
CL,-156.590822,71.3117,0.275868,0.067285
CL,-156.590828,71.311703,0.274278,0.066897
CL,-156.590835,71.311706,0.285411,0.069613
CL,-156.590842,71.311708,0.298136,0.072716
CL,-156.590847,71.31171,0.34108,0.08319
CL,-156.590852,71.311712,0.34108,0.08319
CL,-156.590857,71.311714,0.337899,0.082414
CL,-156.590862,71.311716,0.333127,0.081251
CL,-156.590867,71.311718,0.331537,0.080863
CL,-156.590885,71.311723,0.345852,0.084354
CL,-156.590892,71.311726,0.355395,0.086682
CL,-156.590899,71.311728,0.364938,0.089009
CL,-156.590906,71.311731,0.374481,0.091337
CL,-156.590913,71.311733,0.372891,0.090949
CL,-156.59092,71.311736,0.372095,0.090755
CL,-156.590927,71.311738,0.3713,0.090561
CL,-156.590934,71.311743,0.391977,0.095604
CL,-156.590942,71.311747,0.398339,0.097156
CL,-156.59095,71.311752,0.40152,0.097932
CL,-156.590956,71.311755,0.404701,0.098708
CL,-156.590962,71.311758,0.407882,0.099483
CL,-156.590968,71.311761,0.411063,0.100259
CL,-156.590973,71.311763,0.414244,0.101035
CL,-156.590978,71.311766,0.415835,0.101423
CL,-156.590982,71.311769,0.411859,0.100453
CL,-156.590987,71.311772,0.407882,0.099483
CL,-156.590992,71.311775,0.403906,0.098514
CL,-156.591001,71.311779,0.39993,0.097544
CL,-156.591011,71.311784,0.40152,0.097932
CL,-156.59102,71.311788,0.399134,0.09735
CL,-156.591027,71.311791,0.396749,0.096768
CL,-156.591033,71.311793,0.364938,0.089009
CL,-156.591039,71.311796,0.321994,0.078535
CL,-156.591045,71.311798,0.321198,0.078341
CL,-156.591051,71.311801,0.320403,0.078147
CL,-156.591057,71.311804,0.315631,0.076983
CL,-156.591062,71.311807,0.304498,0.074268
CL,-156.591068,71.31181,0.294955,0.07194
CL,-156.591074,71.311814,0.291773,0.071164
CL,-156.591081,71.311818,0.291773,0.071164
CL,-156.591087,71.311822,0.293364,0.071552
CL,-156.591093,71.311824,0.296545,0.072328
CL,-156.591098,71.311827,0.302907,0.07388
CL,-156.591105,71.31183,0.309269,0.075432
CL,-156.591112,71.311834,0.361757,0.088233
CL,-156.591162,71.311862,0.360166,0.087845
CL,-156.591175,71.311867,0.360166,0.087845
CL,-156.59118,71.31187,0.356985,0.08707
CL,-156.591186,71.311873,0.336308,0.082026
CL,-156.591191,71.311875,0.302907,0.07388
CL,-156.591197,71.311878,0.296545,0.072328
CL,-156.591201,71.311882,0.296545,0.072328
CL,-156.591205,71.311885,0.298136,0.072716
CL,-156.591209,71.311888,0.304498,0.074268
CL,-156.591213,71.311892,0.306088,0.074656
CL,-156.591225,71.311897,0.306088,0.074656
CL,-156.591232,71.311899,0.298136,0.072716
CL,-156.59124,71.311902,0.290183,0.070776
CL,-156.591248,71.311904,0.283821,0.069225
CL,-156.591255,71.311907,0.279049,0.068061
CL,-156.591262,71.311909,0.283821,0.069225
CL,-156.59127,71.311912,0.314041,0.076595
CL,-156.591275,71.311914,0.317222,0.077371
CL,-156.591281,71.311917,0.306088,0.074656
CL,-156.591286,71.311919,0.302907,0.07388
CL,-156.591292,71.311922,0.299726,0.073104
CL,-156.5913,71.311925,0.298136,0.072716
CL,-156.591308,71.311928,0.321994,0.078535
CL,-156.591317,71.311932,0.294955,0.07194
CL,-156.591323,71.311933,0.288592,0.070388
CL,-156.591329,71.311935,0.294955,0.07194
CL,-156.591335,71.311937,0.336308,0.082026
CL,-156.591342,71.311938,0.347442,0.084742
CL,-156.591348,71.31194,0.353804,0.086294
CL,-156.591355,71.311943,0.356985,0.08707
CL,-156.591362,71.311945,0.361757,0.088233
CL,-156.591368,71.311947,0.364938,0.089009
CL,-156.591377,71.311951,0.368119,0.089785
CL,-156.591386,71.311956,0.374481,0.091337
CL,-156.591395,71.31196,0.377662,0.092113
CL,-156.5914,71.311963,0.352214,0.085906
CL,-156.591405,71.311966,0.347442,0.084742
CL,-156.59141,71.311969,0.34267,0.083578
CL,-156.591415,71.311972,0.314041,0.076595
CL,-156.591421,71.311974,0.301317,0.073492
CL,-156.591427,71.311976,0.296545,0.072328
CL,-156.591432,71.311978,0.291773,0.071164
CL,-156.591438,71.31198,0.298136,0.072716
CL,-156.591452,71.311983,0.364938,0.089009
CL,-156.591457,71.311985,0.361757,0.088233
CL,-156.591463,71.311987,0.356985,0.08707
CL,-156.59147,71.31199,0.356985,0.08707
CL,-156.591477,71.311993,0.36971,0.090173
CL,-156.591483,71.311995,0.377662,0.092113
CL,-156.59149,71.311998,0.393567,0.095992
CL,-156.591498,71.312,0.409473,0.099871
CL,-156.591505,71.312003,0.414244,0.101035
CL,-156.591512,71.312005,0.414244,0.101035
CL,-156.59152,71.312007,0.412654,0.100647
CL,-156.591532,71.312012,0.407882,0.099483
CL,-156.591537,71.312014,0.407882,0.099483
CL,-156.591543,71.312017,0.407882,0.099483
CL,-156.59155,71.31202,0.409473,0.099871
CL,-156.591557,71.312022,0.407882,0.099483
CL,-156.591565,71.312025,0.406292,0.099096
CL,-156.591572,71.312028,0.40152,0.097932
CL,-156.591581,71.312031,0.39993,0.097544
CL,-156.59159,71.312034,0.39993,0.097544
CL,-156.591599,71.312037,0.39993,0.097544
CL,-156.591608,71.31204,0.391977,0.095604
CL,-156.591615,71.312043,0.376072,0.091725
CL,-156.591622,71.312047,0.3713,0.090561
CL,-156.591629,71.31205,0.364938,0.089009
CL,-156.591637,71.312053,0.360166,0.087845
CL,-156.591645,71.312057,0.358576,0.087458
CL,-156.591652,71.31206,0.358576,0.087458
CL,-156.59166,71.312063,0.360166,0.087845
CL,-156.591667,71.312066,0.368119,0.089785
CL,-156.591675,71.312069,0.3713,0.090561
CL,-156.591682,71.312072,0.374481,0.091337
CL,-156.59169,71.312075,0.377662,0.092113
CL,-156.591702,71.31208,0.377662,0.092113
CL,-156.591704,71.312082,0.361757,0.088233
CL,-156.591707,71.312083,0.356985,0.08707
CL,-156.591711,71.312086,0.349033,0.08513
CL,-156.591716,71.312088,0.345852,0.084354
CL,-156.59172,71.312091,0.345852,0.084354
CL,-156.591725,71.312093,0.364938,0.089009
CL,-156.591733,71.312097,0.364938,0.089009
CL,-156.591741,71.3121,0.358576,0.087458
CL,-156.591748,71.312103,0.356985,0.08707
CL,-156.591753,71.312107,0.366528,0.089397
CL,-156.591758,71.31211,0.3713,0.090561
CL,-156.591764,71.312112,0.372891,0.090949
CL,-156.59177,71.312115,0.368119,0.089785
CL,-156.591776,71.312117,0.347442,0.084742
CL,-156.591782,71.31212,0.339489,0.082802
CL,-156.591789,71.312123,0.329946,0.080475
CL,-156.591795,71.312125,0.325175,0.079311
CL,-156.591802,71.312128,0.323584,0.078923
CL,-156.591808,71.312132,0.323584,0.078923
CL,-156.591815,71.312135,0.325175,0.079311
CL,-156.591823,71.312138,0.328356,0.080087
CL,-156.59183,71.31214,0.334718,0.081638
CL,-156.591839,71.312143,0.347442,0.084742
CL,-156.591848,71.312147,0.349033,0.08513
CL,-156.591858,71.31215,0.349033,0.08513
CL,-156.591867,71.312154,0.34108,0.08319
CL,-156.591876,71.312158,0.334718,0.081638
CL,-156.591885,71.312162,0.323584,0.078923
CL,-156.591892,71.312166,0.318812,0.077759
CL,-156.591899,71.312171,0.317222,0.077371
CL,-156.591907,71.312175,0.318812,0.077759
CL,-156.59191,71.312178,0.320403,0.078147
CL,-156.591913,71.31218,0.325175,0.079311
CL,-156.591918,71.312183,0.320403,0.078147
CL,-156.591923,71.312185,0.315631,0.076983
CL,-156.591927,71.312187,0.307679,0.075044
CL,-156.591932,71.31219,0.301317,0.073492
CL,-156.591936,71.312192,0.299726,0.073104
CL,-156.59194,71.312195,0.301317,0.073492
CL,-156.591949,71.312198,0.31245,0.076207
CL,-156.591958,71.312202,0.31245,0.076207
CL,-156.591967,71.312205,0.31086,0.075819
CL,-156.591976,71.312208,0.307679,0.075044
CL,-156.591985,71.312212,0.304498,0.074268
CL,-156.591991,71.312216,0.298136,0.072716
CL,-156.591997,71.31222,0.293364,0.071552
CL,-156.592001,71.312223,0.293364,0.071552
CL,-156.592005,71.312226,0.294955,0.07194
CL,-156.592009,71.312229,0.293364,0.071552
CL,-156.592013,71.312232,0.293364,0.071552
CL,-156.592018,71.312235,0.294955,0.07194
CL,-156.592022,71.312238,0.296545,0.072328
CL,-156.592027,71.312242,0.296545,0.072328
CL,-156.59203,71.312244,0.306088,0.074656
CL,-156.592033,71.312247,0.317222,0.077371
CL,-156.592038,71.312249,0.320403,0.078147
CL,-156.592042,71.312252,0.323584,0.078923
CL,-156.592047,71.312255,0.323584,0.078923
CL,-156.592051,71.312258,0.325175,0.079311
CL,-156.592056,71.312261,0.329946,0.080475
CL,-156.59206,71.312263,0.317222,0.077371
CL,-156.592064,71.312266,0.317222,0.077371
CL,-156.592067,71.312269,0.325175,0.079311
CL,-156.592071,71.312272,0.332332,0.081057
CL,-156.592074,71.312274,0.339489,0.082802
CL,-156.592078,71.312277,0.337899,0.082414
CL,-156.592082,71.31228,0.330742,0.080669
CL,-156.592087,71.312288,0.323584,0.078923
CL,-156.592091,71.312292,0.318812,0.077759
CL,-156.592095,71.312295,0.314041,0.076595
CL,-156.592099,71.312298,0.314041,0.076595
CL,-156.592103,71.312302,0.318812,0.077759
CL,-156.592106,71.312305,0.318812,0.077759
CL,-156.592109,71.312308,0.318812,0.077759
CL,-156.592112,71.31231,0.314041,0.076595
CL,-156.592115,71.312313,0.309269,0.075432
CL,-156.592119,71.312317,0.304498,0.074268
CL,-156.592123,71.312321,0.283821,0.069225
CL,-156.592127,71.312325,0.275868,0.067285
CL,-156.592129,71.312328,0.271097,0.066121
CL,-156.592131,71.312331,0.266325,0.064957
CL,-156.592133,71.312334,0.266325,0.064957
CL,-156.592135,71.312337,0.267915,0.065345
CL,-156.592139,71.312341,0.269506,0.065733
CL,-156.592143,71.312345,0.269506,0.065733
CL,-156.592147,71.312349,0.269506,0.065733
CL,-156.592151,71.312353,0.269506,0.065733
CL,-156.592155,71.312357,0.269506,0.065733
CL,-156.592158,71.312361,0.272687,0.066509
CL,-156.592162,71.312365,0.283821,0.069225
CL,-156.592162,71.312368,0.287002,0.07
CL,-156.592163,71.312371,0.290183,0.070776
CL,-156.592164,71.312374,0.293364,0.071552
CL,-156.592164,71.312377,0.293364,0.071552
CL,-156.592165,71.31238,0.293364,0.071552
CL,-156.592173,71.312387,0.291773,0.071164
CL,-156.59218,71.312393,0.291773,0.071164
CL,-156.592181,71.312395,0.296545,0.072328
CL,-156.592183,71.312397,0.301317,0.073492
CL,-156.592184,71.312399,0.309269,0.075432
CL,-156.592185,71.312401,0.315631,0.076983
CL,-156.592187,71.312403,0.321994,0.078535
CL,-156.592191,71.312407,0.325175,0.079311
CL,-156.592195,71.31241,0.32756,0.079893
CL,-156.592197,71.312412,0.329946,0.080475
CL,-156.592199,71.312415,0.333127,0.081251
CL,-156.592201,71.312417,0.336308,0.082026
CL,-156.592203,71.31242,0.339489,0.082802
CL,-156.592207,71.312423,0.345852,0.084354
CL,-156.59221,71.312427,0.345852,0.084354
CL,-156.592211,71.312429,0.345852,0.084354
CL,-156.592212,71.312431,0.345852,0.084354
CL,-156.592214,71.312433,0.345852,0.084354
CL,-156.592215,71.312435,0.345852,0.084354
CL,-156.592225,71.312448,0.347442,0.084742
CL,-156.592226,71.312451,0.356985,0.08707
CL,-156.592227,71.312454,0.368119,0.089785
CL,-156.592228,71.312456,0.3713,0.090561
CL,-156.592229,71.312459,0.374481,0.091337
CL,-156.59223,71.312462,0.379253,0.092501
CL,-156.592233,71.312468,0.377662,0.092113
CL,-156.592237,71.312471,0.3713,0.090561
CL,-156.59224,71.312473,0.363347,0.088621
CL,-156.592242,71.312477,0.361757,0.088233
CL,-156.592243,71.31248,0.364938,0.089009
CL,-156.592245,71.312483,0.358576,0.087458
CL,-156.592247,71.312486,0.352214,0.085906
CL,-156.592249,71.312489,0.345852,0.084354
CL,-156.592251,71.312492,0.344261,0.083966
CL,-156.592253,71.312495,0.349033,0.08513
CL,-156.592256,71.312498,0.361757,0.088233
CL,-156.592258,71.3125,0.363347,0.088621
CL,-156.592262,71.312503,0.364938,0.089009
CL,-156.592265,71.312507,0.366528,0.089397
CL,-156.592269,71.312511,0.366528,0.089397
CL,-156.592274,71.312514,0.366528,0.089397
CL,-156.592278,71.312518,0.366528,0.089397
CL,-156.59228,71.312522,0.36971,0.090173
CL,-156.592282,71.312525,0.3713,0.090561
CL,-156.592283,71.312528,0.3713,0.090561
CL,-156.592285,71.312532,0.379253,0.092501
CL,-156.592344,71.312567,0.353804,0.086294
CL,-156.592348,71.31257,0.353804,0.086294
CL,-156.592351,71.312573,0.353804,0.086294
CL,-156.592353,71.312575,0.353804,0.086294
CL,-156.592357,71.312578,0.353804,0.086294
CL,-156.592362,71.31258,0.353804,0.086294
CL,-156.592369,71.312584,0.361757,0.088233
CL,-156.592376,71.312588,0.380843,0.092889
CL,-156.592457,71.312657,0.34108,0.08319
CL,-156.59246,71.312659,0.328356,0.080087
CL,-156.592463,71.312662,0.31245,0.076207
CL,-156.592467,71.312665,0.306088,0.074656
CL,-156.592467,71.312666,0.302907,0.07388
CL,-156.592468,71.312667,0.302112,0.073686
CL,-156.592468,71.312668,0.301317,0.073492
CL,-156.592471,71.31267,0.301317,0.073492
CL,-156.592473,71.312672,0.314041,0.076595
CL,-156.592477,71.312674,0.321994,0.078535
CL,-156.592481,71.312677,0.323584,0.078923
CL,-156.592485,71.31268,0.326765,0.079699
CL,-156.592489,71.312684,0.329946,0.080475
CL,-156.592493,71.312689,0.331537,0.080863
CL,-156.592497,71.312693,0.333127,0.081251
CL,-156.592499,71.312697,0.334718,0.081638
CL,-156.592502,71.3127,0.337104,0.08222
CL,-156.592506,71.312703,0.339489,0.082802
CL,-156.59251,71.312707,0.347442,0.084742
CL,-156.592514,71.31271,0.352214,0.085906
CL,-156.592518,71.312713,0.353804,0.086294
CL,-156.592523,71.312715,0.358576,0.087458
CL,-156.592527,71.312718,0.364938,0.089009
CL,-156.592531,71.312722,0.364938,0.089009
CL,-156.592536,71.312726,0.364938,0.089009
CL,-156.59254,71.31273,0.364938,0.089009
CL,-156.592542,71.312733,0.3713,0.090561
CL,-156.592543,71.312737,0.382434,0.093277
CL,-156.592546,71.31274,0.385615,0.094052
CL,-156.592548,71.312743,0.38641,0.094246
CL,-156.592551,71.312745,0.387205,0.09444
CL,-156.592554,71.312748,0.390386,0.095216
CL,-156.592557,71.31275,0.395158,0.09638
CL,-156.59256,71.312752,0.396749,0.096768
CL,-156.592562,71.312753,0.396749,0.096768
CL,-156.592563,71.312754,0.396749,0.096768
CL,-156.592565,71.312755,0.396749,0.096768
CL,-156.592567,71.312757,0.396749,0.096768
CL,-156.592563,71.312757,0.398339,0.097156
CL,-156.592563,71.312757,0.399134,0.09735
CL,-156.592562,71.312757,0.39993,0.097544
CL,-156.592561,71.312757,0.39993,0.097544
CL,-156.59256,71.312757,0.40152,0.097932
CL,-156.592559,71.312757,0.406292,0.099096
CL,-156.592558,71.312757,0.403111,0.09832
CL,-156.592558,71.312757,0.40152,0.097932
CL,-156.592557,71.312757,0.39993,0.097544
CL,-156.592557,71.312757,0.398339,0.097156
CL,-156.592556,71.312757,0.396749,0.096768
CL,-156.592556,71.312757,0.395158,0.09638
CL,-156.592555,71.312757,0.395158,0.09638
CL,-156.592555,71.312757,0.395158,0.09638
CL,-156.592555,71.312757,0.395158,0.09638
CL,-156.592554,71.312757,0.398339,0.097156
CL,-156.592554,71.312757,0.396749,0.096768
CL,-156.592553,71.312757,0.395158,0.09638
CL,-156.592553,71.312757,0.393568,0.095992
CL,-156.592552,71.312757,0.391977,0.095604
CL,-156.592552,71.312757,0.390386,0.095216
CL,-156.592551,71.312757,0.390386,0.095216
CL,-156.59255,71.312757,0.390386,0.095216
CL,-156.592548,71.312757,0.390386,0.095216
CL,-156.592547,71.312757,0.390386,0.095216
CL,-156.592545,71.312757,0.390386,0.095216
CL,-156.592544,71.312757,0.390386,0.095216
CL,-156.592543,71.312757,0.390386,0.095216
CL,-156.592542,71.312757,0.390386,0.095216
CL,-156.592541,71.312757,0.390386,0.095216
CL,-156.592541,71.312757,0.390386,0.095216
CL,-156.59254,71.312757,0.390386,0.095216
CL,-156.592542,71.312758,0.388796,0.094828
CL,-156.592543,71.31276,0.387205,0.09444
CL,-156.592544,71.312762,0.38641,0.094246
CL,-156.592545,71.312763,0.385615,0.094052
CL,-156.592548,71.312766,0.385615,0.094052
CL,-156.592551,71.312769,0.380048,0.092695
CL,-156.592553,71.312772,0.374481,0.091337
CL,-156.592557,71.312774,0.363347,0.088621
CL,-156.592561,71.312777,0.352214,0.085906
CL,-156.592565,71.312779,0.336308,0.082026
CL,-156.592568,71.312782,0.328356,0.080087
CL,-156.592572,71.312783,0.320403,0.078147
CL,-156.592575,71.312785,0.339489,0.082802
CL,-156.592579,71.312787,0.353804,0.086294
CL,-156.592583,71.31279,0.361757,0.088233
CL,-156.592589,71.312794,0.36971,0.090173
CL,-156.592596,71.312798,0.376072,0.091725
CL,-156.592602,71.312802,0.382434,0.093277
CL,-156.592604,71.312805,0.388796,0.094828
CL,-156.592606,71.312809,0.388796,0.094828
CL,-156.592609,71.312813,0.390386,0.095216
CL,-156.592611,71.312816,0.390386,0.095216
CL,-156.592613,71.31282,0.384024,0.093664
CL,-156.592623,71.312828,0.379253,0.092501
CL,-156.592627,71.312832,0.361757,0.088233
CL,-156.592632,71.312835,0.355395,0.086682
CL,-156.592634,71.312838,0.344261,0.083966
CL,-156.592637,71.312842,0.333127,0.081251
CL,-156.592639,71.312845,0.321994,0.078535
CL,-156.592642,71.312848,0.317752,0.077501
CL,-156.592644,71.312852,0.313511,0.076466
CL,-156.592646,71.312856,0.309269,0.075432
CL,-156.592648,71.31286,0.302907,0.07388
CL,-156.592652,71.312863,0.296545,0.072328
CL,-156.592655,71.312867,0.294955,0.07194
CL,-156.592655,71.312867,0.293364,0.071552
CL,-156.592658,71.31287,0.302907,0.07388
CL,-156.59266,71.312873,0.315631,0.076983
CL,-156.592662,71.312877,0.321994,0.078535
CL,-156.592664,71.31288,0.325175,0.079311
CL,-156.592666,71.312883,0.34267,0.083578
CL,-156.592668,71.312887,0.356985,0.08707
CL,-156.592671,71.312893,0.363347,0.088621
CL,-156.592674,71.312899,0.366528,0.089397
CL,-156.592677,71.312905,0.366528,0.089397
CL,-156.592681,71.312908,0.366528,0.089397
CL,-156.592685,71.312912,0.366528,0.089397
CL,-156.592686,71.312916,0.372891,0.090949
CL,-156.592687,71.31292,0.377662,0.092113
CL,-156.592685,71.312923,0.379253,0.092501
CL,-156.592683,71.312927,0.379253,0.092501
CL,-156.592682,71.31293,0.385615,0.094052
CL,-156.59268,71.312933,0.393567,0.095992
CL,-156.592679,71.312938,0.404701,0.098708
CL,-156.592678,71.312942,0.415835,0.101423
CL,-156.592678,71.312946,0.423788,0.103363
CL,-156.592677,71.31295,0.425378,0.103751
CL,-156.592673,71.312957,0.425378,0.103751
CL,-156.592673,71.312961,0.425378,0.103751
CL,-156.592673,71.312965,0.425378,0.103751
CL,-156.592672,71.312968,0.414244,0.101035
CL,-156.592672,71.312972,0.412654,0.100647
CL,-156.592671,71.312975,0.406292,0.099096
CL,-156.59267,71.312978,0.39993,0.097544
CL,-156.592669,71.312983,0.390386,0.095216
CL,-156.592669,71.312988,0.388796,0.094828
CL,-156.592668,71.312993,0.388796,0.094828
CL,-156.59267,71.312997,0.388796,0.094828
CL,-156.592672,71.313002,0.388796,0.094828
CL,-156.592672,71.313005,0.388796,0.094828
CL,-156.592672,71.313008,0.388796,0.094828
CL,-156.592672,71.313013,0.388796,0.094828
CL,-156.592673,71.313017,0.395158,0.09638
CL,-156.592673,71.313022,0.396749,0.096768
CL,-156.592672,71.313025,0.39993,0.097544
CL,-156.592671,71.313029,0.403111,0.09832
CL,-156.59267,71.313033,0.409473,0.099871
CL,-156.592668,71.313037,0.415835,0.101423
CL,-156.592668,71.31304,0.439693,0.107242
CL,-156.592668,71.313043,0.454008,0.110734
CL,-156.592663,71.313048,0.463551,0.113061
CL,-156.59266,71.313052,0.473094,0.115389
CL,-156.592658,71.313055,0.479456,0.116941
CL,-156.592655,71.313058,0.481047,0.117328
CL,-156.592652,71.313062,0.482637,0.117716
CL,-156.592649,71.313064,0.475745,0.116035
CL,-156.592647,71.313067,0.468853,0.114354
CL,-156.592645,71.31307,0.46196,0.112673
CL,-156.592642,71.313072,0.447646,0.109182
CL,-156.59264,71.313075,0.442874,0.108018
CL,-156.592638,71.31308,0.442079,0.107824
CL,-156.592636,71.313084,0.441283,0.10763
CL,-156.592633,71.313089,0.441283,0.10763
CL,-156.592631,71.313094,0.441283,0.10763
CL,-156.592629,71.313099,0.441283,0.10763
CL,-156.592627,71.313103,0.436512,0.106466
CL,-156.592623,71.313107,0.43015,0.104915
CL,-156.59262,71.313111,0.428559,0.104527
CL,-156.592617,71.313115,0.426969,0.104139
CL,-156.592613,71.313118,0.426969,0.104139
CL,-156.592608,71.313123,0.426969,0.104139
CL,-156.592607,71.313127,0.432536,0.105496
CL,-156.592605,71.31313,0.438102,0.106854
CL,-156.592604,71.313133,0.450827,0.109958
CL,-156.592603,71.313137,0.46037,0.112285
CL,-156.592602,71.31314,0.463551,0.113061
CL,-156.592602,71.313143,0.465141,0.113449
CL,-156.5926,71.313147,0.465141,0.113449
CL,-156.592598,71.31315,0.466732,0.113837
CL,-156.592597,71.313153,0.463551,0.113061
CL,-156.592595,71.313157,0.458779,0.111897
CL,-156.592592,71.313163,0.452417,0.110346
CL,-156.592591,71.313166,0.395158,0.09638
CL,-156.592591,71.313168,0.382434,0.093277
CL,-156.59259,71.31317,0.374481,0.091337
CL,-156.592589,71.313173,0.366528,0.089397
CL,-156.592588,71.313177,0.363347,0.088621
CL,-156.592587,71.31318,0.354599,0.086488
CL,-156.592586,71.313183,0.345852,0.084354
CL,-156.592585,71.313185,0.337899,0.082414
CL,-156.592584,71.313188,0.331537,0.080863
CL,-156.592583,71.313191,0.331537,0.080863
CL,-156.592582,71.313193,0.331537,0.080863
CL,-156.592582,71.313196,0.331537,0.080863
CL,-156.592582,71.313198,0.331537,0.080863
CL,-156.592581,71.3132,0.331537,0.080863
CL,-156.592581,71.313201,0.331537,0.080863
CL,-156.59258,71.313202,0.331537,0.080863
CL,-156.59258,71.313203,0.336308,0.082026
CL,-156.592581,71.313204,0.337104,0.08222
CL,-156.592582,71.313204,0.337899,0.082414
CL,-156.592582,71.313205,0.336308,0.082026
CL,-156.592583,71.313205,0.335513,0.081832
CL,-156.592583,71.313207,0.334718,0.081638
CL,-156.592583,71.313208,0.333127,0.081251
CL,-156.59258,71.313215,0.329946,0.080475
CL,-156.592575,71.313259,0.256782,0.06263
CL,-156.592575,71.313262,0.269506,0.065733
CL,-156.592573,71.313264,0.28223,0.068837
CL,-156.592572,71.313267,0.302907,0.07388
